,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2017-10,-0.019151655839959657,-0.06428308278758486,0.10412379416677003,0.10404996780840414,0.07590623488874113,0.10068585433618231,-0.0027990042804678667,-0.11488244953499127,0.04877796476524695,-0.26263522978161824,-0.10270476181003338
2017-11,0.04937732132893252,-0.1618388414171072,0.08099334757235468,0.1379954684015065,0.0552396499169605,0.128374194090911,0.032938770052064865,-0.0815141197966481,0.028701411144945784,-0.1683668297438601,-0.07466004653470876
2017-12,0.011840369557747326,-0.17388476283866958,0.09115286373957526,0.1334900012924461,0.07202275539833954,0.1466410188457266,0.10418978467534162,-0.02330605545494981,-0.0012135211631449456,-0.1483202993737614,-0.09393856766029789
2018-01,0.01583039818568013,-0.24039608802532728,0.06940259273042768,0.1147755788249736,0.06960837399256328,0.1429420678938746,0.09866678202876111,0.0038793340526392882,-0.023376010423911003,-0.1524061476590241,-0.06871662618281792
2018-02,0.040912635958995,-0.2187949875909836,0.04206210925865328,0.11101428702077697,0.06148219376125599,0.17966066221461924,0.06622560475074138,-0.02734291121496348,0.006740338788675281,-0.18166155554575664,-0.06410271389457925
2018-03,0.019418885144934447,-0.28481958897086024,0.03986751547206225,0.0917530357235922,0.08434099243467383,0.17199971184973964,0.018188924992898696,-0.023866540149222175,0.0410387571767898,-0.2001000837432115,-0.02460596434201518
2018-04,0.04966513387550156,-0.3056720066889872,0.0326314640068127,0.11286338047280603,0.05942887629548793,0.14892117333360322,0.03263164753793028,-0.03349189519077865,0.04455597668814745,-0.17153072456222968,-0.00860772134771525
2018-05,0.12326134941439898,-0.2865828150205888,0.0413219433851984,0.07823224895878739,-0.037894535339093885,0.14387883212908814,-0.037132945001244366,-0.04712870469628665,-0.007071278018613866,-0.14303128233286116,0.05446406570383824
2018-06,0.09287613186051341,-0.27968349817892324,0.012884543745507994,0.07774579982492755,-0.016026863270728917,0.1406997321708382,-0.09648494375268822,-0.0711667606192911,0.05800332722288554,-0.11462942773100371,0.03979897162269218
2018-07,0.12372105964398948,-0.24490557520952602,0.070447453713374,0.08836415102663386,-0.0003754805645080645,0.15946920023728325,-0.10908686749627972,-0.05213364818496419,0.03167288948823201,-0.10964029607645855,0.010183378358750985
2018-08,0.061704817561252796,-0.2038516043245057,0.09538661913078839,0.11558149920973032,0.0701533772088373,0.11284641676812543,-0.08188584169892694,-0.1271586299037707,0.0011110975789361877,-0.1096818011534019,-0.020638295461724392
2018-09,0.07695193440879963,-0.17652903960387323,0.11047593661337038,0.15460052813597708,0.07365162979970906,0.10517487579152734,-0.07777164540629893,-0.0662631075769839,-0.00407978779711423,-0.12059480123141875,-0.033906713634927546
2018-10,0.10411132228909413,-0.12453878686372706,0.09535659086300603,0.11812495124767662,0.06208985959280013,0.05589870515242245,-0.12530447063656122,-0.14346773461310233,0.023357156399264004,-0.14771488326977594,3.553907256999036e-05
2018-11,0.06526508796658821,-0.08462825080159038,0.06103100357658062,0.12207530378476972,-0.009647177378315823,0.045285040118835364,-0.1462722869343748,-0.12747438829260366,0.05326935253988393,-0.19681960828632217,0.08823250032013534
2018-12,0.1503468037000789,-0.003158044015962535,-0.009496869858573877,0.08540278532839406,-0.05798997853869796,0.03975329063411344,-0.05484753849366599,-0.23672964503823443,0.0925014207847134,-0.1546859260583656,0.11508769754919984
2019-01,0.08762042741545174,-0.08068254844820714,-0.021200066393791378,0.08527846473389057,-0.07952807228932679,0.05030523178565982,-0.12100444194247108,-0.12911506680745943,0.12241834216833,-0.13588953150915184,0.08695780650626032
2019-02,0.058196051631140264,0.013422835669353839,-0.0317665397520643,-0.11977438245632771,-0.14266434317130322,-0.05991452805763811,-0.2839497180500226,-0.11548673165315342,0.016303101944913308,-0.046829772513553296,0.11169199510052993
2019-03,0.12262924508190914,0.042717021568722334,0.1331918304725765,0.06258378336880033,-0.14439609555402577,0.010759569725215818,-0.01562998141260538,-0.12366722871574637,-0.17830844749571567,-0.07900983831869729,0.08710695828598543
2019-04,0.07994604251264283,0.014826613562222857,0.1913877725008954,0.06392471737195458,-0.1071428350380174,0.050505534212433,0.007957627087797042,-0.110896557373532,-0.19769760266507808,-0.09843362176690887,0.07728107590851795
2019-05,-0.04930074635159134,-0.01683188633678685,0.18946074249273015,0.17873791732994035,-0.08918182138375415,-0.007253803557970168,0.05663399968089998,-0.16365819354545097,-0.04261168317306659,-0.19882679946667017,0.007502406681139211
2019-06,-0.005323847220894331,0.008461932103893302,0.15331612679583614,0.11241206804773574,-0.15159686289665705,0.017930617433331707,0.09639792291373368,-0.061629330294884786,-0.10505709969472321,-0.1981542827804869,0.08971990981782309
2019-07,0.012482470285338004,-0.06030314908127917,0.056142204653167466,0.1048462586706158,-0.16480995647133784,0.0829872198311996,0.07256387702478492,-0.01213589761496673,-0.09925207806731169,-0.20750300405079478,0.12697388424920406
2019-08,-0.0325658285821028,-0.10196904732576383,-0.031722013480706204,0.10892503331588463,-0.12680443963330662,0.1380124127816376,0.061123983503992924,0.057323576759095336,-0.03226766114525857,-0.17639272004787507,0.13289328342437637
2019-09,-0.019495198387318627,-0.09654749770940631,-0.06341832107805909,0.08683373573138639,-0.17655724204894951,0.1332928446232878,0.008931208622560294,0.046240631734901554,-0.05551556690797361,-0.12171502287411089,0.19145273028204596
2019-10,-0.006356796500850029,-0.10493671880439087,-0.03484439587001194,0.10009927172097145,-0.08015196446363883,0.18688803107213006,0.0371649420140492,0.1209895829930483,-0.09585581858646013,-0.0725993789769122,0.16011309899753703
