,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2018-12,0.11339554376185318,-0.0030427803058808256,-0.010052996221710237,0.10231397807813218,-0.06503890227770867,0.05021601169495416,-0.03920224250933954,-0.2524358247042459,0.09490195208962045,-0.14140088847886115,0.1279988798776938
2019-01,0.06219513542530325,-0.09284767560319954,-0.021678195278437305,0.09907221101554728,-0.08656492919583211,0.06333784915016416,-0.08069345646597602,-0.16002005557812252,0.11520789492255286,-0.1180861500597999,0.10029644730506508
2019-02,0.04146842729696103,0.015195435023858285,-0.030800395880162312,-0.17552729690370164,-0.14383328565697312,-0.0732524087141515,-0.18857669873298546,-0.15556878976993033,0.013008507481466253,-0.047226679810937276,0.11554207472887286
2019-03,0.08929891895052962,0.04979009800793821,0.11934622364189677,0.09030724731873838,-0.14667753816338888,0.013216258199696518,-0.010173959331560784,-0.17162387666821752,-0.13831852440476713,-0.08004338490611204,0.09120397040715407
2019-04,0.056366730765183524,0.01643845774608503,0.19795169994114453,0.08935721825365461,-0.10373386252822572,0.0574384227535329,0.00490898078527421,-0.1487054207169753,-0.15328536052148017,-0.09389111176105622,0.07792273422738771
2019-05,-0.0290226799911871,-0.017871625182716684,0.1795498321930072,0.24097631724078777,-0.07077952820172585,-0.006464937731264488,0.0295630030038952,-0.20200142379364053,-0.038968994424456095,-0.1779840131287169,0.0068176451086024385
2019-06,-0.003437597267640091,0.00920268667478188,0.15249633441408308,0.16849650940313946,-0.15684358418554056,0.018433064682631055,0.05467479762578215,-0.08462415558171912,-0.10917863841175322,-0.17052227677231427,0.07209035498061517
2019-07,0.008197820564274257,-0.07188989174796527,0.05212940737125624,0.16038976673123553,-0.16962120939248115,0.0872946281957624,0.04122893855208555,-0.01760031326230218,-0.10491190464177269,-0.18576522022042194,0.10097089932044272
2019-08,-0.027341603212331672,-0.12372536744176282,-0.029587931563927923,0.16178806451989378,-0.12421047698593882,0.12865983779929524,0.03331231559785726,0.07986845197019311,-0.03429398437085383,-0.1554590200113951,0.10175294652655045
2019-09,-0.016721230732890707,-0.11506086269663662,-0.05699050306671793,0.13037008766537733,-0.15929647981261244,0.1186066254491488,0.005463759430572446,0.06273523297158241,-0.05774549002650451,-0.1076915564185665,0.16931817172939026
2019-10,-0.005642675987280471,-0.12048363463675284,-0.031224921872534395,0.14923369974749534,-0.08248094215556041,0.14388209853981065,0.024748062264474284,0.14374277203022545,-0.08737173747594705,-0.059271691600003194,0.15191776368991572
2019-11,0.0174534560418087,-0.1486917095632763,-0.01335584400048671,0.17846183994959014,-0.03244734962629212,0.15001321387096603,0.013340327105481994,0.1461934373543025,-0.06125697445555858,-0.07395026957990782,0.16483557845232918
2019-12,-0.03617807109179298,-0.18477547256181306,-0.03134376549601095,0.14219832686410827,0.008048823409336546,0.13476875929895304,-0.030982413587444968,0.21003138782107392,-0.0782632331154606,-0.021689865810809783,0.12171988094319582
2020-01,-0.03960259747096828,-0.16185518259974246,-0.056114866676183386,0.1246525086898885,0.023128516574136136,0.11884741428215755,-0.03707994731697524,0.18392320895602357,-0.05318924080716914,0.024194364175096263,0.17741215245165942
2020-02,-0.03947394036854342,-0.19712834484128552,-0.040874790292490915,0.20741513495651157,0.07398018428173579,0.14187741204863605,0.014375726264602344,0.13838931085839581,-0.02530391404853575,-0.004758338159057359,0.11642290388020543
2020-03,-0.036029712947361306,-0.19723900915281897,-0.06496342551996133,0.20444205102656687,0.06212230090630235,0.15085060890022967,0.006603377301387902,0.13060012711666527,0.02095088465899987,-0.021145236567723675,0.10505326590198275
2020-04,-0.05400599132213361,-0.20756098239077256,-0.10078182473145664,0.20630151602761784,-0.01595990354369001,0.14746089943444485,0.03728904308998967,0.17410033845632464,0.0005923054221880172,-0.003341384591110944,0.052605810990271194
2020-05,-0.06013940255929821,-0.1535273143054998,-0.10302579659009721,0.1624012032934943,-0.005227804408662468,0.10323545596642231,0.03944069534206167,0.22482995736935846,-0.03863947425583213,0.002532287148156354,0.10700060876111703
2020-06,-0.09663389543653533,-0.1459054157509461,-0.11126893885545086,0.1483797137417655,0.03158230977338237,0.09448396528873165,0.022978605692228954,0.21324350599858238,-0.029926911702008865,0.006961385614619758,0.09863535214574827
2020-07,-0.1157435457299626,-0.13289383850470318,-0.09554005579156036,0.14637184726922323,0.030149012871723446,0.08643862102901327,0.03911638861311618,0.20390274115687673,-0.016404979085414537,0.0092507807621983,0.12418818918620823
