,Q1,Q2,Q3,Q4,Q5
2015,0.0,0.0,0.0,0.0,0.0
2016,0.07145763451531773,0.08290493463775572,-0.002696634459498193,-0.007549495256656491,0.0
2017,0.24621192259782565,0.35703126730033774,0.20792030278035467,0.3210324060894145,0.45991890450635875
2018,-0.1365438458278816,-0.20391811718549302,-0.10474649236332412,-0.1595035143103798,-0.25617143867747894
2019,0.542567578525798,0.4175009073308631,0.30632635401467456,0.3264417502206103,0.5680306178989987
2020,0.483370474750739,0.31941933868881134,0.7448491549900522,0.7719545309395819,0.08280057505793637
2021,0.18044124440828968,0.004923819335488355,0.1037652440303114,0.2858465181766905,-0.11074691889602573
2022,0.056699411007198774,0.058639173935527644,-0.05988261999248623,-0.03644159678454373,-0.06270717794287728
2023,-0.13907171829664788,-0.0046353610980599536,-0.1286470619615594,-0.11735845462584249,-0.10265220362467398
2024,0.23598599030364809,0.27744520395425254,0.26997936994408844,0.41963345487164005,0.3132969626662594
2025,0.26259734829311077,0.17758406514109937,0.042816420632970864,0.3006576112633019,0.41720721866631183
