,Q1,Q2,Q3,Q4,Q5
2015,-0.13738558893202535,-0.14993642651054673,-0.03587253645205468,-0.057464675880613325,0.020943779606834356
2016,0.3897079640030161,0.31744282680104674,0.24252812631921983,0.32979232739544484,0.199745129817537
2017,0.2705005842858099,0.20534418195880266,0.3067900298898725,0.3663794214944567,0.47207625108068396
2018,-0.2263655512153422,-0.16608180155438723,-0.18975471180668446,-0.13884480289029355,-0.1899990287184239
2019,0.40644724598109927,0.3713432620561137,0.44262282337900527,0.4080568584691253,0.6419380737251836
2020,0.5949957599211091,0.47365820744688203,0.3577520324709711,0.36039822669629906,0.7188766710859011
2021,0.17593787816465833,0.046522187746049326,0.08748891505304979,0.15977772190406792,-0.010586505887999587
2022,0.06643561254649666,0.11360886545333848,-0.014778483362023476,-0.012428707893422986,0.0017486221506872734
2023,0.009142253892446384,-0.032519518094031086,-0.011349851579094294,0.003938197803319943,-0.2531489765706836
2024,0.3469684930407557,0.25187519973760475,0.3070788946232472,0.29971030788214104,0.369018103151888
2025,0.14164569017140982,0.24879983707694575,0.22444517404538655,0.26495447624642576,0.41574735468498236
