,Q1,Q2,Q3,Q4,Q5
2015,-0.28118659672777135,-0.11158064531457002,-0.10844799432988406,-0.11601386103000633,-0.10678010273989569
2016,0.2347447301008605,0.26872984236501174,0.29316497597290136,0.2279260148960005,0.24294824480143395
2017,0.34886481041382833,0.3425301183614884,0.3555153812565697,0.3903615601857524,0.3149975122384441
2018,-0.2022832937233544,-0.14109440673094953,-0.22283145831891982,-0.2078797210505653,-0.18432326402909838
2019,0.3967565101873183,0.5103413959993546,0.4509292642590925,0.25990626439279185,0.36463275758664615
2020,0.4749195307986689,0.735329765324203,0.5879360061997643,0.17825425041155807,0.292441969252365
2021,0.046568935847992377,-0.05321954917212057,0.024738009009265927,0.030949713763417597,-0.0029527938120268438
2022,-0.017602648728491932,0.001034545287766253,0.03280604565891343,-0.04676696040725592,0.03785149909242835
2023,-0.21047906391266924,-0.21984705393395954,-0.10762223622337608,-0.06616058758287702,-0.09143125253757878
2024,0.2438949894862772,0.24830396770601526,0.34403548679776774,0.2608007033959929,0.1874660124864198
2025,0.19880103041169206,0.21181509991705139,0.249957096811096,0.23743068932250755,0.28917095651925995
