,Q1,Q2,Q3,Q4,Q5
2015,0.0,0.0,0.0,0.0,0.0
2016,0.12294546326306022,0.09412749910472606,0.07889802533617263,0.09898827150427802,0.045681066933923375
2017,0.35664497169846543,0.1983650896262148,0.19719410588669128,0.36020102375831153,0.508765538114972
2018,-0.19980103293573315,-0.19419489981796068,-0.15029998044892978,-0.11620241165909095,-0.2474034773699677
2019,0.45563820171651903,0.35934397357694836,0.29263384113188406,0.5782280193299991,0.5822061835645862
2020,0.2905866138113866,0.31504913018322545,0.31268823997621253,0.6873952959277503,1.0091318654872823
2021,0.13867962419922586,0.0653299625476591,0.09144082288371447,0.14685381347456805,0.002670366040576022
2022,0.06440823217544134,0.0528531129089127,0.016857743714667084,-0.02827225179393933,0.04551028923108458
2023,-0.12807856332020406,-0.04852301305084561,0.004918897712297143,-0.054799895348778715,-0.08596802150296934
2024,0.3152068998749249,0.32833089520204295,0.2908841601772978,0.2595715975551567,0.3705104601126259
2025,0.27029904562439655,0.2578269463685561,0.1896129827249582,0.21313308271662823,0.3458293239913701
