,Q1,Q2,Q3,Q4,Q5
2015,-0.33399103439714284,-0.10787739127826534,-0.017418648774262246,-0.14607744219264385,-0.0775138753483976
2016,0.33138521818869826,0.20193591981286896,0.3172801895131627,0.20385893566307778,0.22150235146557962
2017,0.3367488711429958,0.2752280800138929,0.2216250307608425,0.36385738733992,0.5495141621684172
2018,-0.17059687143528135,-0.2322475644701757,-0.21126102785253675,-0.17571080552173612,-0.1807018840414788
2019,0.4509143221065752,0.38411726918409594,0.2314289115396042,0.4153308034685306,0.4738033581398262
2020,0.2912482188857777,0.3454932899878518,0.2955521303074158,0.5232963838539393,0.8117236297713
2021,0.16705309139112412,-0.007713958011860145,-0.04779660624909843,-0.008342161870046327,-0.03868925852564942
2022,0.06410943433957139,0.004661051795382232,-0.040298354054577046,0.035685548378734167,-0.06125045563204079
2023,-0.12676034113707513,-0.1030744472017292,-0.03124073632599067,-0.16133243382435902,-0.25796912189517696
2024,0.25188207202612856,0.21310626630961704,0.24215479924539585,0.3566008225622048,0.22603434045301474
2025,0.13497165980382508,0.21484829857520382,0.1749723147818798,0.22444232199470915,0.45767162877781753
