,Q1,Q2,Q3,Q4,Q5
2015,-0.20037236484855303,-0.21064096267703192,-0.20710510444842245,-0.19777517492405894,-0.1270139161048357
2016,0.38029429099366463,0.26753139117208824,0.3200717379730835,0.2920836071159345,0.20848951997368026
2017,0.4633030121698609,0.24567356754627823,0.411402761307359,0.3510175723115212,0.14986658184162316
2018,-0.2230652048478654,-0.1625224813452939,-0.07497518370448564,-0.1811431248402634,-0.2621341454514763
2019,0.40637916895022563,0.2559738705662218,0.3236434982645786,0.6515148469932202,0.650251049573642
2020,0.5352403827735299,0.33648414584768993,0.48318316770077563,0.5474489818082366,0.5965946232328925
2021,0.042322944811900465,0.07114947733377819,0.059662622126029685,0.07352652800161197,0.19716188693437342
2022,0.01724539290606164,0.0790175713919874,0.008653372210981836,0.028057051285677037,0.016407154309529437
2023,-0.08229778029054247,0.0003344005259771077,-0.07145173723705311,-0.06587659890115394,-0.09457218751682628
2024,0.3934855899995757,0.26480145515057374,0.2079106036527818,0.19951131160130298,0.523078927772028
2025,0.23216098062296364,0.22859519290635633,0.10731571102852966,0.22330857292912776,0.5082503019359219
