year_month,n_stocks,gross_ret,turnover,cost,net_ret,benchmark_monthly_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav,year_month_ts
2015-07,50,-0.13791908780045348,1.0,0.006,-0.14391908780045348,-0.11794563836446104,-0.025973449435992446,0.8560809121995465,0.882054361635539,0.9740265505640076,2015-07-01
2015-08,50,-0.02285359386593588,0.5800000000000003,0.0034800000000000018,-0.02633359386593588,-0.04859238101122343,0.022258787145287548,0.8335372251413037,0.8391932400223334,0.9957072002268704,2015-08-01
2015-09,50,0.12798456898180322,0.5600000000000003,0.003360000000000002,0.12462456898180321,0.10338319573093302,0.021241373250870194,0.937416442554827,0.9259517190116382,1.0168573885154684,2015-09-01
2015-10,50,0.09674036957107447,0.6400000000000003,0.0038400000000000023,0.09290036957107448,0.009148918289602292,0.08375145128147218,1.0245027765101722,0.9344231756289925,1.1020206705499265,2015-10-01
2015-11,50,0.03517760629778348,0.5600000000000003,0.003360000000000002,0.03181760629778348,0.046150865351507475,-0.014333259053723998,1.057100002504159,0.9775476137887741,1.0862251227963757,2015-11-01
2015-12,50,-0.2501501771119625,0.26000000000000006,0.0015600000000000004,-0.25171017711196253,-0.2103762927146975,-0.04133388439726504,0.7910171736487811,0.7718947708477929,1.0413272191413052,2015-12-01
2016-01,50,-0.014287053955181594,0.34000000000000014,0.002040000000000001,-0.016327053955181595,-0.02329290686978336,0.006965852914601764,0.7781021935751422,0.7539150978371625,1.0485809513858149,2016-01-01
2016-02,50,0.16922154433182773,0.38000000000000017,0.002280000000000001,0.16694154433182773,0.11837529327008789,0.04856625106173984,0.9079997754185591,0.8431600186443836,1.0995065971293765,2016-02-01
2016-03,50,0.00039270504898267146,0.5000000000000002,0.0030000000000000014,-0.00260729495101733,-0.019061939884801204,0.016454644933783874,0.9056323521885855,0.8270877530557165,1.1175985877874934,2016-03-01
2016-04,50,0.04462739116297296,0.5000000000000002,0.0030000000000000014,0.041627391162972954,0.004059561351962282,0.03756782981101067,0.9433314643629831,0.8304453665327027,1.1595843413305198,2016-04-01
2016-05,50,0.09358762970837321,0.4400000000000002,0.0026400000000000013,0.09094762970837321,-0.004934123348351194,0.0958817530567244,1.0291252250761251,0.8263478466601637,1.2707673207944172,2016-05-01
2016-06,50,0.034304055076979034,0.36000000000000015,0.002160000000000001,0.03214405507697903,0.015856135901945567,0.016287919175033465,1.0622054829920804,0.8394505304190873,1.2914654762057904,2016-06-01
2016-07,50,0.02600531085426156,0.4000000000000002,0.002400000000000001,0.02360531085426156,0.03866002066212437,-0.01505470980786281,1.0872791736092096,0.8719037052699206,1.2720228382346388,2016-07-01
2016-08,50,-0.008956968890987913,0.4000000000000002,0.002400000000000001,-0.011356968890987914,-0.022389907548363897,0.011032938657375983,1.0749309778587106,0.8523818619178511,1.2860569881796629,2016-08-01
