year_month,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD,SIZE,BETA_60D,ABTURN_1M,OCF_QUALITY,ASSET_GROWTH
2017-05,0.07046302502146469,-0.1410971396640679,-0.02076905056532084,0.23310090816854406,-0.03418170202985473,0.11615614625819484,0.09576382752686811,0.05433094410534449,0.01730431988006307,0.09793820501244391,-0.13468694707759776,-0.07489693460457245,0.22833860857770935,-0.0331351008795395,0.06928533175549022,0.07918500543889638
2017-06,-0.058331031196522116,-0.055487058827376444,-0.06914524372788063,0.0531854112132437,0.020584000781685177,-0.09551064870081494,0.05731434843206065,-0.13297975033645484,-0.10346569056988837,-0.16194154367771224,0.1035200733398018,0.001276100813535461,-0.0547028160547655,-0.12807283691858296,0.013002643791812396,0.06352208613364511
2017-07,-0.02204122718766892,-0.0421245944190722,-0.00683968540590334,-0.12466132296915336,-0.12326879297443469,0.010885496334323494,-0.031064646568971774,0.08927139076877104,0.10177368642945592,0.019901497567147215,0.12534538987089835,0.07739911679610173,-0.03703060758337141,-0.170919866909958,0.0058332901955857105,0.11932361764321316
2017-08,0.0074749346217295514,-0.053235426758892396,-0.11196995519068996,-0.1668499330585239,0.03941042332840798,0.11329398220355187,-0.00042852721476138294,-0.0635157628319835,-0.02394484670402892,-0.04883746494530648,0.0648407354570416,0.05635726273667742,-0.07918244217628145,-0.0800574813779496,-0.019561023563876793,0.18021556919975873
2017-09,0.01275317594447137,-0.09257583354765654,0.01610529115701742,0.2860381617199741,0.033432355561673996,0.158803295549672,0.04378511293071004,0.01711334701048263,0.06105187295303137,-0.18990363673494917,-0.06663408667796228,-0.20160274878521806,-0.14623649862091434,-0.10631903159785275,0.0252863409436876,0.13363813802965177
2017-10,0.0798887557731875,-0.08660831628929477,0.13092030554595654,0.06565098854664694,0.055728453332751685,0.05331035921323248,-0.025742029284588394,-0.11225853946126917,-0.10959240898886438,-0.058455257322328924,-0.1727406417927309,-0.15672698185739609,-0.006201336588617539,0.10013128524196141,-0.17090075489538256,0.03132245652774119
2017-11,-0.06771643907133071,-0.08680693084148153,0.1180971219729333,0.14506597108318434,0.06164032814411393,0.0032788737234498173,0.033873952228235006,0.14909616344701368,0.10600955790064472,-0.022229325326793895,-0.034341398077158504,-0.09147351637374045,0.19988926121274336,0.029125166034419187,0.17201919440670935,0.08638423718206195
2017-12,0.09364254604780473,0.0002878735249570095,0.028767862025202567,0.13387718566665358,0.02734107997265892,0.11103195034976829,0.05986998413997007,-0.03513328776486671,-0.08416939695020523,-0.06271553495035323,-0.0671391573455699,-0.1416800770545574,0.040373455614603246,0.04593929180929309,-0.05844843916036122,0.058221650738766305
2018-01,0.03461050449581861,-0.09715292422192837,-0.16159959095845922,0.09527180259468049,-0.17129783745789265,0.11246735987842912,-0.0634260582657587,-0.008233216859856661,0.04968061522728274,-0.03088370173284942,0.16461305646351013,0.09738429075953266,-0.01649338588607832,-0.17959132704009856,-0.01221704964462655,0.106519983172595
2018-02,-0.03254738717606022,-0.027513497043292468,-0.14774976132749965,-0.16101439791890232,0.07786526450828284,-0.09050976041202638,-0.1178601710462542,-0.0012721831943799907,0.059393912323061,0.059855197751518145,0.19522560922313717,0.24505470289546485,-0.13110687939063226,-0.04920812990114806,-0.05677697479552191,0.12933304449155478
2018-03,0.061370979264755335,0.09318494354505906,0.0011662310040405862,0.0009116101033358619,0.04607735408275098,-0.10889916807287035,-0.04714363280528654,0.020794122315698764,0.026783252870410796,0.05859224287241257,-0.017264625563098886,0.1150554855831022,0.085789441289566,0.04196998063156054,0.015455534041635388,-0.039691027152187676
2018-04,0.11412653151426053,-0.006806167729316992,0.07794833918987194,0.012161928393544751,-0.1688532518888602,0.22343054324562955,-0.10386735320146567,-0.14177904908760483,-0.16843228506301625,-0.08753780527592278,0.09489063627661723,0.01759483862273801,-0.07608789314950452,-0.18236530858323802,-0.091457391797362,0.090489977276645
2018-05,-0.00396020631561003,-0.1463175967462666,-0.12504942231861577,0.1938448842664856,0.042673965183228774,0.10820065418216984,-0.03424320409782282,-0.0255208799070017,0.008383952580954233,0.1256929518673049,-0.18951218976511355,-0.08148084512233433,-0.1875212974800167,0.06296988609469513,-0.06011339465581546,0.1705500927773798
2018-06,-0.019254501232083637,0.04934646590030744,0.1653847992847439,0.015932343900702306,0.07791585276693216,-0.07157321938551137,0.0470870181275194,-0.04350216554640868,-0.04594002135324192,-0.0462054626860235,-0.04959492048884251,-0.13144778209614846,-0.0895413313414882,0.13277737264338327,-0.017510382483457407,-0.1333064676864849
2018-07,-0.12079815988756337,-0.012694432984133563,0.054766877236677135,-0.03752141816027116,0.1227892837540141,-0.1211108199775193,0.023617022745765683,-0.140391856639003,-0.15370711980844445,-0.15838306269612684,-0.015089974510288026,-0.052543100598023036,-0.05107775909557149,-0.01230272502359132,-0.05101624544448059,-0.16267268203961088
2018-08,0.07288352070362902,0.0028937129513404666,0.060577501584409235,0.08364993311651124,0.08145099066753586,0.12875646862894785,-0.007835249031224806,0.08488855079813566,0.0928119490931923,-0.027104534855643618,-0.006585554705361221,-0.12485151925050657,-0.04488758482455505,0.055650209389204584,-0.012164580483305352,0.09173674395179832
2018-09,0.026730215058034638,0.13982694370053422,0.019010517144494456,-0.15045332970297087,-0.057908559228235165,-0.1303481796176896,0.0035232343161581223,-0.2396075922574774,-0.13775726335944144,-0.27438806032417157,0.09767748420288166,-0.012541238012621017,-0.2418938787952687,0.07741794510248513,0.0437445426746156,-0.0978781589540223
2018-10,-0.06753072156445625,0.0420703043258292,-0.028037992496014744,-0.13305602800533786,-0.16001500375093775,-0.05774419795425046,0.037670677211873844,0.10536562712106597,0.051049008301062994,0.11590294009243497,0.010493121331501282,0.09083940355309572,0.09853058502720917,-0.0623670581501123,0.008876654830795213,0.037602074397180316
2018-11,0.10067929188321557,0.1531518826710027,0.057383341641953384,0.023794065485942508,-0.06713699571490803,0.011415621639121337,0.11273889729870012,-0.15430234581797905,-0.1037420048324461,-0.16298873792330973,0.07571641657502305,-0.05806150455009037,-0.17491887559225305,-0.13456613911184823,0.04755030344804062,-0.025582871554549174
2018-12,-0.024971118942035436,-0.19245869509030367,-0.07910316224994915,0.13901151633864506,-0.020280563979668195,0.13985047182055382,-0.04167806518241609,0.17991411978263933,0.11624152954490241,0.06309714158166611,-0.13264457212583608,-0.11327136907342772,0.0770360482837402,0.108074194637932,0.04941196757657527,0.05091430217120104
2019-01,-0.06124403700026059,0.03826015711342186,-0.06851076759645695,-0.2691329908586694,-0.1323410496632707,-0.11181489786781276,-0.08688879533991589,0.18477891888601466,0.12764283062357448,0.23636610926895604,0.06342023059723556,0.23477264918736887,0.2521943041594849,-0.09100533744292409,0.004150754457882184,-0.014415709943125106
2019-02,0.03590821021025933,0.052431135670072224,0.026394674674003415,0.13545498832715988,0.0484763365611841,0.006699867121408343,0.07599774291166386,-0.04961910554102589,-0.0841961119164035,0.018971404696919204,0.18486468196531017,0.21873832926325673,0.051644912367676814,-0.0944268311681257,-0.07962888963029634,0.06174267489773945
2019-03,0.0646504403220592,0.09987060463817134,0.22799353860021507,0.03092774585401404,0.01750550597786098,-0.00631417141920359,-0.024101492000337392,-0.06946993438024827,-0.06671601138828138,-0.0905405749139075,0.028411668635763037,-0.07199776650449297,-0.011516181850865238,-0.09585872871337651,0.15905547886115126,-0.0014561073766353352
2019-04,-0.048857327287346,-0.11173948150127007,-0.10542084175978916,0.22226908515763769,-0.06473841554559044,0.0937881699765108,-0.06745959892465682,-0.1510591501174461,-0.08826179799273971,-0.19767876081352764,-0.0564059924606333,-0.07929105274396755,-0.26642323297031817,-0.12891706675031536,-0.02947532199517302,-0.09860798991994085
2019-05,0.03342288455902233,-0.1236017735080823,-0.020208937363627666,0.2575735393822102,-0.2281221629061823,0.16333706366863812,0.05244456517241492,0.08668038524030675,-0.03217662059096906,0.030659440611705793,-0.02449705448026022,-0.06157028591716552,0.17515702042694994,0.019694212156706543,0.056404310466523847,0.11682494570093364
2019-06,0.009201448900199229,-0.11701776297690519,-0.14285112266755304,0.03150885069509044,0.04495585877660637,0.09724981490987877,0.014743386175091841,0.11972311376394196,0.09343529320078721,-0.017396911132866327,0.021894914944049618,-0.017298782474395483,0.026451755807985488,-0.01811940995684972,0.01785686072807954,0.11086920340545692
2019-07,-0.23261417499840165,-0.26498438410920405,-0.24867096418481888,0.14580590528694068,0.12138116478343311,0.09682614305870543,0.03443183853367534,0.17069612552296104,0.21487471886669712,0.04139816336323739,0.07907408348013145,0.06703647544263178,-0.002893085116205586,-0.04077176109287954,0.019844733915436508,0.09136320222733547
2019-08,0.10951089223979593,0.023896245528864702,0.006242323095025072,-0.0707850793990151,-0.026825125769028218,0.08798754943023107,-0.10160178511641907,0.02367824263943395,-0.00389592869041139,0.0748618964604128,0.21007601588405567,0.23334689256803323,0.09049585515680798,-0.10193114447248942,0.15344822498086833,0.09174823027726853
2019-09,0.05864429160566346,0.010345979103514842,-0.01195163432977236,0.04997150424025449,0.12801921339773945,0.0702912863396402,0.08726632653972413,0.14461388125364488,0.11780402761038188,0.07750360792879578,0.1642079258836269,0.11338898934328472,0.14510932430526166,0.0886297095003026,0.06242643310554052,0.14219727110575298
2019-10,0.02373807479608539,0.052111206892969504,0.054408403645690745,-0.061902060264947684,0.05256083113680295,-0.06426196611548558,-0.012053654367668427,0.08452348587079667,0.08282586777828463,0.03379039226501021,0.028744193299553085,0.025952115313097116,-0.02126829018068967,0.0015286394187526769,-0.008675478774494243,0.05149725175872711
2019-11,-0.11358948945809613,-0.12757762783785645,-0.10086535501222933,0.064360167524336,0.09193466368110298,-0.029022682798487534,-0.06449231510964192,0.12430183364694819,0.10781516012581045,0.15999503910107452,-0.07526152300957958,0.07869985769632062,0.20729155750896175,-0.0647382386688397,0.07907625240887552,0.040692354293589986
2019-12,-0.02815670066176815,-0.0954553353586593,-0.08599741765224043,-0.00680880603933332,0.03443656579653655,0.04353974219645759,-0.04830384482751776,0.024931395825720657,0.049474847847822155,0.174513537568555,0.044689604683123926,0.13282144629506573,0.009466697527867239,0.025170706302233444,0.028807812549933025,0.11008595988056008
2020-01,-0.08931346567997506,-0.1605619589512509,-0.17206964858828006,0.15909268188461023,0.11299313868928695,0.0776884300522593,0.11760697970391783,0.11312823000743637,0.11631632578517626,0.08957845765559534,-0.08241989556359414,-0.08360975899865573,0.05348675650432644,0.06617720403410855,-0.042998157807843475,0.16973772811375545
2020-02,0.08062768892721338,0.19906055800539765,0.09985110003437163,-0.0797940754113795,-0.05523927750663842,-0.07536747029618185,0.03569893611572482,-0.19060958478034684,-0.13502732392021968,-0.1440131687713526,0.048508046649314726,-0.022143933719844282,-0.1570335185057229,-0.1299714975724368,-0.0992296502673284,-0.10210626998843006
2020-03,-0.07588696226546125,-0.23826318727926826,-0.16227020070159873,0.36391198747066206,-0.2921143121334536,0.18410296028910028,0.14040346633530867,0.3303478879192586,0.15962689629269594,0.21972029538143342,-0.0924224578842653,0.04491575810311785,0.29003103418390536,0.16836624192163055,0.07286463087120609,0.18260876136572343
2020-04,-0.08704309893892415,0.017344092041888044,-0.02043429496208808,-0.025701182180254575,-0.011055065345305318,-0.11772020328038003,-0.051882738179483905,0.13236681015397114,0.13330442284780453,0.02443671460826896,0.23155632985268296,0.19249549053383497,0.1071717784969895,-0.022775329936622162,0.09307706057412551,-0.14428317340093194
2020-05,-0.17434280622539106,-0.18979039765699784,-0.16321953575850826,0.19811677208318187,-0.031352512142067135,0.1363588923177463,-0.02835007877939538,0.06807884509597521,0.027693585385328182,0.09386581868510889,-0.04866889454081871,0.01721619066078891,0.20461105682496158,-0.06868229465517697,0.06692550498600945,0.14305166005102532
2020-06,-0.08629673606217617,-0.09715124427148775,-0.06884390793738705,-0.04504355668174817,0.03538434086144322,0.04865919445323286,0.09902688690150918,0.05688530642382475,0.057709833011725886,-0.04957186503929225,0.1514891806628171,0.09926033263166369,0.032413593052283675,-0.005106403556931314,0.06412043476770449,-0.005023326553851641
2020-07,-0.0560328673087611,0.0047888823130232405,0.031021953062880202,-0.08175189691290485,0.039756786197733,-0.009907654999959282,0.013593134917344275,-0.12184166151222608,-0.0831480063216515,-0.12344396891500342,-0.01824232457238163,-0.030705224845800735,-0.04694382304090557,0.02886799240612957,0.04734820888617328,-0.022909598174988798
2020-08,-0.11941520650518485,-0.09556466538028845,-0.0659008408247233,0.07236302755564254,-0.006847743546862003,0.06430723802913559,0.03170152741539193,0.10418034852070761,0.12682265566803977,-0.0175716494325365,0.013935906395690366,-0.05930221511798405,-0.0368120154419352,0.07495740236097724,0.15448210822490643,0.016166434418145775
2020-09,-0.05696877624713671,-0.15072981360503787,-0.04417150724182436,-0.008936286322890008,0.08974780488930405,0.09885698967821434,-0.055645440407069945,0.03666683807919648,0.01224231434884942,-0.10610758028418484,-0.09276869740633885,-0.202174862592007,0.06700914574191318,0.09409496904012701,-0.009557047368435783,0.06381962767714275
2020-10,-0.021982544708723753,-0.08387385711762148,-0.006745867567551826,-0.03271221724950367,0.059976002666724884,-0.0028962837406926534,0.0836271934868803,0.1069353899355733,0.07662685458490684,0.013555016901790095,-0.01880209495250355,-0.001559379553144453,0.022156570735334714,0.08804848713307832,-0.011849078151660858,-0.12434712952791856
2020-11,-0.2538274150668177,-0.340690651529217,-0.3218621789952231,0.3271168193966907,-0.01593435080514687,0.11787294730771579,0.03992070243951527,0.20257320357826902,0.16912006224718473,-0.0020864639472157236,-0.1815398171606066,-0.19418765453370362,0.22177915431725126,0.0540860257965556,-0.046147010113024876,0.0799542863199513
2020-12,-0.1630549739087678,-0.2227627913432083,-0.23442553983306255,0.20599753897447307,0.30188936060204596,0.12746138162714915,-0.06400971696039204,0.19252404682069008,0.1325663106913746,0.07409260652079928,-0.12237421475508135,-0.1713401863953135,0.16743793772451696,-0.054138783821935835,-0.10014449999028743,0.11609194072091474
2021-01,0.28656347674752225,0.25640692845508783,0.33833740774620974,-0.2701312720938071,-0.26348339222130296,-0.031063965987664807,0.017371870503700253,-0.2498229728281336,-0.23175045696861604,-0.005769416868664707,0.025683788360227427,0.10934826352108384,-0.14737262491771017,0.011034823350919144,0.025301482456081048,-0.11711500407297189
2021-02,0.08374484226264063,0.2084262689260875,0.07833912184730975,-0.13487926163668384,-0.017823696577987814,-0.12868227111191619,-0.032333841223180386,-0.14337530360395426,-0.09898896771074502,0.029242765612197266,0.25011824576942654,0.2316118548580007,-0.21725932708091034,-0.012372262872998831,0.07193745623725245,-0.13025402454738014
2021-03,-0.2862454730525465,-0.2363200019904239,-0.177989571196017,0.3286869927916881,0.02946790742066333,0.0680149211042945,0.10032896692541518,0.2697283886944962,0.14159593687152744,0.03411283021536545,-0.037140100033618804,-0.09378348457430964,0.2559225551351536,-0.005577622825896102,0.11465807324375575,0.1578671025148736
2021-04,-0.18956739210997609,-0.1362468500064335,-0.18275701852298445,0.15282371668385783,0.14694003832100228,-0.07775142644578936,0.09139202358031955,0.27955375671970817,0.2433020989577044,0.16694822474045531,0.042179581751170286,0.0738725861811259,0.23536003966002164,0.01427425829714784,0.07844914772042283,0.06210359727216567
2021-05,-0.1278574143496513,-0.12426827031251361,-0.1605713371897384,0.09017307961292022,0.21086893786635544,-0.049364641028941135,0.0775140139164629,0.05292779732511473,0.07319906249966077,0.0276585843536708,0.013982477620823398,0.003818681214299437,0.046555488390800974,-0.04232330163358732,-0.028440162704737502,0.03734279622533485
2021-06,0.023930567409850438,-0.030800073488006258,-0.03172391782356125,-0.06341505920955989,0.10397050672284441,-0.017588457027776068,0.033570058878732545,0.05599669986104678,0.04657755326540065,-0.05459449640463456,0.07092567882385979,0.040702437471051414,-0.03706432376100047,-0.01839239596378115,-0.001919798392281431,-0.05106443350224613
2021-07,0.05821770719527931,0.047405425475552446,0.12378719342913924,0.025098662560131522,-0.0249817351126211,-0.10504549094511487,-0.04143506491538933,-0.03086643121815655,0.0233296665122742,0.03329350478680228,0.07084917984560717,0.12420246641963871,-0.11471818550254749,-0.026857753889003473,-0.02612988556355904,-0.07090939465900098
2021-08,0.051512597696980404,0.11175723005274991,0.08283499273097882,-0.16521085114950684,-0.09751308760091525,-0.047748051253232705,-0.13211515041669147,-0.07388421044726469,-0.10525688989789879,-0.07168388408158197,0.02673553330480127,-0.006240346131962136,-0.04102842506452863,0.034447778200727565,-0.12966764533400005,0.01883722039208317
2021-09,-0.12959807212888338,-0.1101375943062275,-0.050857001748555904,0.12823812882339386,-0.17995224152622893,0.03320273733037186,0.043908323906948,-0.07259461017583838,-0.07192154377544166,-0.0793108492198772,-0.09783484712583189,-0.11717578191221087,0.012587986801893526,-0.0922002200898832,0.10203302472800285,0.0763632124921244
2021-10,0.05274681298037411,0.03924604334913288,0.0034889587350668445,-0.15729597473424592,-0.1554232332845692,-0.02289110470307544,0.023415896010914487,-0.056044513901349256,-0.07441217116935107,-0.012534484156492262,0.1477398624075024,0.1699489240296452,0.05410964336263512,-0.13659307107726698,-0.1788382396191094,0.05237875790362553
2021-11,0.13520444297880227,0.17811167711489173,0.12364728941275417,-0.23971652537354948,-0.03783769503099395,-0.020056872181957543,-0.18363900904582534,-0.2111755360122451,-0.2228770428706263,-0.06940894765979863,-0.03682415334110187,-0.019443853033867482,0.07453983508537748,0.09298805389596038,-0.007808209749277962,-0.18878260161852464
2021-12,0.23054977352856929,0.21845974155307585,0.10661746633678769,-0.21525031445003193,0.11073130715338053,-0.023366444928922543,-0.03132922889969873,-0.14351600558497107,-0.13194460091011814,-0.14029324968696796,0.153604744924782,0.06408925029614684,-0.15634573565608043,0.08006293744490722,-0.06674330384672682,-0.030876024898267563
2022-01,-0.03170391954203464,-0.04542858925120399,-0.0028881295280025073,0.14562440681267813,-0.13533026683977292,0.01393761382315923,0.021987836992064733,0.10953459255396959,0.09850533711807877,0.09103050430718199,0.08835885388113418,0.0991296600651566,0.008872135285771075,-0.09085156639070717,-0.029362150177366007,0.058305747786881745
2022-02,0.19137281788717633,0.1494523657319694,0.07502477881105246,-0.004149050492833178,0.0751633986938571,-0.06327973084494098,-0.05365002963630723,-0.048161790898272466,-0.02340672272898784,-0.026205130928674998,-0.005456734337179075,-0.014009203579052358,-0.1658702369235559,0.1517701988120214,-0.02117151289423235,0.013594827737158954
2022-03,0.02844654197881154,0.05488888887853641,0.07122110154327625,0.020368270704230692,-0.01643920505536589,0.03125595467824712,-0.03216360216698309,0.05232109846675588,0.02305872255554051,-0.07538449286548947,0.02725289988908596,-0.07318092720774919,0.018839554746572094,0.07389098395997319,0.10222930894903691,-0.05323925831559032
2022-04,-0.012056642011319445,-0.06453711915132422,-0.05872994097613747,0.1143526866771385,-0.11442951289028751,-0.01627414986327951,0.050408616304058164,0.22781696952501324,0.11740543468448136,0.19850159129762504,0.14785830506456407,0.20732083209739618,0.15002127961412967,-0.09693062531817154,-0.028104916865096183,-0.04113291326394045
2022-05,-0.18167184781325899,-0.2307029897844315,-0.11969649441305867,0.015090599392349944,0.0036301297260510667,0.08252069233951012,0.09905601567175985,0.1830129993756408,0.11398032615676383,0.16861145802403102,-0.12740323423299943,-0.048583518673223636,0.2947206305015221,-0.094642638543734,0.15184727286642621,0.15364453890822324
2022-06,0.07886869449227481,0.14135190354681046,0.10810215428982235,0.10554179298562869,-0.19590589396470706,-0.16888127176097326,-0.1467286731518275,-0.1554907231228488,-0.1099144049302417,-0.1764334108821015,0.15977192017456027,0.14502814169194453,-0.20172851037919157,-0.13349226522766583,-0.15853308962415533,-0.09431449643530905
2022-07,-0.005830481020498243,0.12072508933649664,0.0466839141643379,0.1521278094070539,-0.006968111707927166,-0.09377943945682055,-0.025797645985080803,-0.046778838326244965,-0.05228555847320466,-0.12618786578762306,0.06291603194205553,0.062460143409724375,-0.07197528867764971,-0.028643517532244405,-0.00783392191010288,-0.09275905543999695
2022-08,0.03757852969845606,0.10492145450810442,0.09493884966046712,0.11535965099194694,0.11143390417909246,-0.09308026099284458,-0.0683220343047324,-0.06531160997568022,-0.010913794671431777,-0.12292588419827316,0.03901827328592406,-0.047500634788690425,-0.2983729077388462,0.0707089939227717,0.04161110704644226,-0.14336883583506485
2022-09,0.0012927152060896972,0.10404159770882286,-0.03462832506878374,-0.07873658006827577,-0.0899541752115825,-0.13811957851439272,-0.026085955876574928,-0.10877753079806197,-0.11549305521151378,-0.11220214234361005,0.17817239199472334,0.1898223817705151,-0.035491222344560355,-0.02861632436316234,-0.05894380519210193,-0.09335255110794782
2022-10,0.08411278213686695,0.130719180420185,0.1974005341337193,-0.09644363597233095,-0.32307555255802844,0.047434736164325565,-0.14015352795936797,-0.007439262004495229,-0.034753794154723495,-0.07480725998936043,0.0500950639494614,-0.012432572643685785,0.12993643924121645,-0.0559807528418051,0.14103486582574556,-0.06783909976326967
2022-11,-0.008893586944584643,-0.009400544974537708,0.06295691722099227,-0.18088920742774048,0.05244595677836974,-0.009408713394139153,-0.07204025973281433,-0.06730598360520643,-0.09768634996416929,-0.06802298977063513,-0.07810958516065354,-0.1322643289130555,0.049201945662024446,0.04790349574880807,0.14294522065078963,-0.0012506622121928597
