year_month,strategy_ret
2017-10,-0.031568715200698434
2017-11,0.020833107932653906
2017-12,0.010014929219186055
2018-01,-0.010249282227197976
2018-02,0.011003514925470165
2018-03,-0.04160232964134492
2018-04,0.013197397098771718
2018-05,-0.06956832974437895
2018-06,0.007470927649645501
2018-07,-0.0553987343670464
2018-08,0.03607404360865813
2018-09,-0.09149155575228786
2018-10,0.018270662617937975
2018-11,-0.03614773678365946
2018-12,0.04076211075034894
2019-01,0.16469503849315814
2019-02,0.06505890609641839
2019-03,0.002134636703293344
2019-04,-0.051619625256719266
2019-05,0.05695533073306886
2019-06,0.04362815264839028
2019-07,0.02986478432700363
2019-08,0.02326558059374463
2019-09,0.026989554251674187
2019-10,0.0006767088207223428
2019-11,0.06489996564138376
2019-12,0.007223887928770775
2020-01,-0.003385057103040726
2020-02,-0.07980435002955912
2020-03,0.1040872134063843
2020-04,0.022315437973881108
2020-05,0.12081555379404599
2020-06,0.14866360577290477
2020-07,-0.023065844433912994
2020-08,-0.032565109902274875
2020-09,-0.0018224504748984315
2020-10,0.06560841402266092
2020-11,0.06746740033193369
2020-12,0.07052866163770043
2021-01,-0.05683024022965827
2021-02,-0.04133203724324595
2021-03,0.06529731106351612
2021-04,0.09618715917019262
2021-05,0.030349086205468927
2021-06,0.0332413766185378
2021-07,0.06370773618544764
2021-08,-0.03796947144699682
2021-09,-0.004924989476700156
2021-10,0.025050472041491197
2021-11,0.021925253264806457
2021-12,-0.09860192379840485
2022-01,0.026564649026689372
2022-02,-0.07231704103398179
2022-03,-0.054019582361270864
2022-04,0.06821626339413803
2022-05,0.10169151657073902
2022-06,-0.020255058827283838
2022-07,-0.014095776982522876
2022-08,-0.06535246594240876
2022-09,-0.030497194287453545
2022-10,0.044164432008462214
2022-11,-0.023209564500261952
2022-12,0.07798174673845396
2023-01,-0.004158634782901413
2023-02,0.0854047162514477
2023-03,0.012029520742753624
2023-04,-0.03476186793452589
2023-05,0.0016837519698461813
2023-06,0.037503231101060935
2023-07,-0.03958681864317475
2023-08,-0.0014757180257909315
2023-09,-0.010132260321049308
2023-10,-5.1691333231194134e-05
2023-11,-0.012867276488342313
2023-12,-0.06168921772452571
2024-01,0.1486737742162413
2024-02,0.025241046807821497
2024-03,0.014473065436978672
2024-04,0.005518407330235895
2024-05,-0.010958229721420014
2024-06,0.016868798742894937
2024-07,-0.05004342455842084
2024-08,0.2361097680933811
2024-09,0.007682401959326899
2024-10,0.02940657454864388
2024-11,0.008329540292120949
2024-12,-0.028887715193727227
2025-01,0.029600601373657155
2025-02,-0.0031850358817613563
2025-03,-0.04988928967563451
2025-04,0.011536955270633415
2025-05,0.09147643491997962
2025-06,0.08157558487098082
2025-07,0.20452626648622077
2025-08,0.08284315748482354
2025-09,1.3020419635792133e-05
2025-10,-0.05037366222939085
2025-11,0.03792286804739961
