year_month,strategy_ret
2017-10,-0.02183106601757722
2017-11,0.0222181893733699
2017-12,0.005573623460634226
2018-01,0.0074213237774340525
2018-02,0.0028922487080584396
2018-03,-0.03532369739446341
2018-04,0.007078203034210546
2018-05,-0.057426312019672326
2018-06,-0.015381926144484031
2018-07,-0.06935824166491049
2018-08,0.018587578671076632
2018-09,-0.09664685123162249
2018-10,0.02747143176504445
2018-11,-0.027302563951181455
2018-12,0.051353549559791524
2019-01,0.14178346041592263
2019-02,0.1096656790156042
2019-03,0.006748325169258482
2019-04,-0.05634091007205109
2019-05,0.03956767862228854
2019-06,0.04994880749773012
2019-07,0.030846240517272434
2019-08,0.01870328840593778
2019-09,0.048374363281151606
2019-10,-0.012250681079346614
2019-11,0.07667355316957272
2019-12,0.02828239190584202
2020-01,0.022949375148982917
2020-02,-0.09977283044350926
2020-03,0.12389520895857582
2020-04,-0.003849066487882715
2020-05,0.13157669552343196
2020-06,0.18630820909187798
2020-07,-0.01424532288895422
2020-08,-0.015302700900221247
2020-09,-0.002185400175580137
2020-10,0.06773724859920997
2020-11,0.1274936041154077
2020-12,0.04392203908987162
2021-01,-0.016606934125189154
2021-02,-0.04434101056844998
2021-03,0.1203777492143931
2021-04,0.0871400076760461
2021-05,0.036997898251402594
2021-06,-0.004986484854645702
2021-07,0.08550955675057723
2021-08,-0.037161791173237875
2021-09,0.01838677725277012
2021-10,0.004844677644368938
2021-11,0.0143199948715175
2021-12,-0.10184645284195973
2022-01,0.04944664237691987
2022-02,-0.11272512018268364
2022-03,-0.05406922058224075
2022-04,0.09191819093444017
2022-05,0.10914779523443241
2022-06,-0.01490089692916502
2022-07,0.00683317576697276
2022-08,-0.05692044058492256
2022-09,-0.03243149514034184
2022-10,0.055328079489840254
2022-11,-0.04206771779488738
2022-12,0.06483535136152195
2023-01,0.0341147390778774
2023-02,0.05279298448431589
2023-03,0.04296264470748169
2023-04,-0.02023995086065695
2023-05,0.016328281057487994
2023-06,0.0400234187037043
2023-07,-0.034054215886477265
2023-08,-0.0017594425718653957
2023-09,-0.009598458528404803
2023-10,-0.005542596302778911
2023-11,-0.006185220058147889
2023-12,-0.08226951506688893
2024-01,0.1435043485225497
2024-02,0.02408549845870705
2024-03,0.030280055443986483
2024-04,0.013424462040705572
2024-05,-0.022962873180279373
2024-06,0.00904758196623587
2024-07,-0.041783976895536284
2024-08,0.22637886674774388
2024-09,0.001777977104714209
2024-10,0.022445374358392774
2024-11,0.009416633197424286
2024-12,-0.017121831608539827
2025-01,0.05531185981950802
2025-02,-0.02349124647610767
2025-03,-0.06095903006843958
2025-04,0.021057800547829984
2025-05,0.06505769213336358
2025-06,0.05875478021080975
2025-07,0.12913187187067104
2025-08,0.06627781842020015
2025-09,0.005883156943810171
2025-10,-0.05307004395565169
2025-11,0.032842820791945275
