year_month,n_stocks,gross_ret,turnover,cost,net_ret,benchmark_monthly_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav,year_month_ts
2015-07,50,-0.13791908780045348,1.0,0.006,-0.14391908780045348,-0.11794563836446104,-0.025973449435992446,0.8560809121995465,0.882054361635539,0.9740265505640076,2015-07-01
2015-08,50,-0.06239557064500924,0.8800000000000006,0.0052800000000000034,-0.06767557064500924,-0.04859238101122343,-0.019083189633785816,0.7981451479481421,0.8391932400223334,0.9554390171912522,2015-08-01
2015-09,50,0.13137003611327638,0.5000000000000002,0.0030000000000000014,0.12837003611327638,0.10338319573093302,0.02498684038234336,0.9006030694138815,0.9259517190116382,0.9793124194088731,2015-09-01
2015-10,50,0.07069824952675398,0.46000000000000024,0.0027600000000000016,0.06793824952675398,0.009148918289602292,0.05878933123715169,0.9617884654682822,0.9344231756289925,1.0368855416181577,2015-10-01
2015-11,50,0.028997826201975014,0.5600000000000003,0.003360000000000002,0.025637826201975012,0.046150865351507475,-0.020513039149532463,0.9864466309890223,0.9775476137887741,1.0156158679093603,2015-11-01
2015-12,50,-0.2447548396722833,0.34000000000000014,0.002040000000000001,-0.2467948396722833,-0.2103762927146975,-0.03641854695758581,0.7429966928488225,0.7718947708477929,0.978628613733034,2015-12-01
2016-01,50,-0.01943650428784818,0.5200000000000002,0.0031200000000000017,-0.02255650428784818,-0.02329290686978336,0.0007364025819351777,0.726237284760721,0.7539150978371625,0.9793492783709427,2016-01-01
2016-02,50,0.17219214522117818,0.5400000000000003,0.0032400000000000016,0.16895214522117818,0.11837529327008789,0.050576851951090296,0.8489366319606485,0.8431600186443836,1.028881681831517,2016-02-01
2016-03,50,-0.0017381410282621761,0.5400000000000003,0.0032400000000000016,-0.0049781410282621775,-0.019061939884801204,0.014083798856539027,0.8447105056826905,0.8270877530557165,1.0433722444856095,2016-03-01
2016-04,50,0.027575710992746572,0.46000000000000024,0.0027600000000000016,0.02481571099274657,0.004059561351962282,0.020756149640784288,0.8656725974642488,0.8304453665327027,1.0650286349231937,2016-04-01
2016-05,50,0.08843728668675653,0.46000000000000024,0.0027600000000000016,0.08567728668675653,-0.004934123348351194,0.09061141003510773,0.9398410767740625,0.8263478466601637,1.16153238126135,2016-05-01
2016-06,50,0.006022957165509683,0.4000000000000002,0.002400000000000001,0.003622957165509682,0.015856135901945567,-0.012233178736435885,0.9432460807376015,0.8394505304190873,1.147323148033222,2016-06-01
