year_month,strategy_ret,benchmark_ret,nav,benchmark_nav,excess_nav
2017-10,-0.04116482534487524,-0.00015449053314953165,0.9588351746551248,0.9998455094668505,0.9589833285008265
2017-11,0.032304240679425916,0.006179577688918858,0.9898096169090832,1.0060241324695176,0.9838825779252113
2017-12,0.009961956911921675,0.06079206520700953,0.9996700576637371,1.0671824171304296,0.9367377513131935
2018-01,-0.01802262018320093,-0.05899507916346958,0.981653383905945,1.0042239059499571,0.9775244127228168
2018-02,-0.017545387324050032,-0.03110217062054721,0.9644298950673508,0.9729903626858692,0.9912018988606548
2018-03,-0.027379455222233458,-0.03632706750138137,0.9380243299403709,0.9376444761023861,1.0004051149957858
2018-04,-0.000990063850063792,0.012110856969765216,0.9370956259608165,0.9490001542409525,0.9874557151261396
2018-05,-0.07026439818080972,-0.07663392573485628,0.8712511657648105,0.8762745468984842,0.9942673433212758
2018-06,-0.019069691041599952,0.0019003214197725882,0.8546366752140419,0.8779397501895568,0.9734570909103004
2018-07,-0.05450837184049672,-0.05206675920932602,0.8080518215329491,0.8322282726161413,0.9709497359333965
2018-08,0.030023645956632972,0.031297308385294986,0.8323124833372667,0.85827477751117,0.9697506033566675
2018-09,-0.09164047087180807,-0.08288839486283994,0.7560389754517557,0.787133758852008,0.9604961887982008
2018-10,0.010365751813537277,0.005982263430763357,0.7638758878326497,0.7918426003527077,0.9646814751977213
2018-11,-0.026133532263852264,-0.05107211861228167,0.7439131126723963,0.7514015211452366,0.9900340786355784
2018-12,0.04746237243534593,0.06343439000296947,0.7792209938855912,0.799066218286388,0.9751644808069158
2019-01,0.15198434332965474,0.14609325928362193,0.8976503849499737,0.9158044064992845,0.9801769663691556
2019-02,0.07631894417166904,0.055314945072314936,0.966158114564648,0.9664620769417764,0.9996854895971807
2019-03,-0.008096188482031558,0.01055433909358694,0.9583359163656884,0.9766624454229123,0.9812355546759165
2019-04,-0.04156039533126125,-0.0724269659877782,0.9185070968213839,0.9059257477067267,1.0138878369960294
2019-05,0.05763063728377367,0.05394197844557902,0.971441246160869,0.954793174862818,1.017436311587002
2019-06,0.03031262353448401,0.0025543792364413065,1.0008881789416133,0.9572320787237835,1.045606599682737
2019-07,0.02643525341874444,-0.009327158161726246,1.0273469115957605,0.9483038237280488,1.0833520712349036
2019-08,0.020700306586892012,0.0039325337023559115,1.0486133076368895,0.9520330604749323,1.1014463164900776
2019-09,0.00397886771853253,0.018933928391664745,1.0527856012758696,0.9700587862684621,1.0852802079404218
2019-10,-0.0003052882670243726,-0.014943325429561782,1.0524641981841079,0.9555628821394467,1.1014075764723144
2019-11,0.08015308739491545,0.06997493386086195,1.1368224530411783,1.022428331617049,1.1118847335179045
2019-12,0.033143399756858434,-0.022623982627468564,1.1745006140548946,0.9992969308047133,1.1753269502279902
2020-01,0.051605505949220074,-0.015947447252067426,1.235111312480867,0.9833606957115523,1.2560104525909996
2020-02,-0.08642335811056286,-0.06443930012037913,1.1283688452159257,0.9199936207140107,1.2264963797685837
2020-03,0.10581252741500764,0.06142498077264791,1.2477644045845764,0.9765042111773276,1.277787018532365
2020-04,-0.004467199235304867,-0.011642965748661305,1.2421903923905755,0.9651348060931664,1.2870641329566395
2020-05,0.13242974215278921,0.07678800979461453,1.4066933457595314,1.0392455870365718,1.3535716324480567
2020-06,0.1481041447246594,0.127542409108244,1.6150304606231163,1.1717934728623274,1.3782552113710778
2020-07,-0.0012759626859731063,0.025807840860345044,1.6129697420186513,1.2020349323311494,1.3418659463502955
2020-08,-0.02636792027836973,-0.04751033747455202,1.570439084449681,1.1449258470398962,1.371651350617956
2020-09,-0.01360701676850197,0.023529475879011885,1.5490700934936632,1.1718653521410787,1.3218840293071261
2020-10,0.10473808526879137,0.056421545304338405,1.711316729033337,1.237983806197491,1.3823417725387734
2020-11,0.0635552960008688,0.05060972708644629,1.8200799702982893,1.300637828766586,1.3993749297791052
2020-12,0.02869369451119418,0.026994472960528704,1.8723047889519717,1.3357478614666665,1.401690276259293
2021-01,-0.025106186338241722,-0.002840825752784215,1.8252983560385612,1.3319532345425855,1.3703922245178513
2021-02,-0.0435974566062209,-0.054040268994620666,1.7457199901677636,1.259974123459649,1.385520510035832
2021-03,0.09168181841980336,0.014881661592742512,1.9057707733181455,1.278724631980588,1.4903683917985842
2021-04,0.09419069054894443,0.040613144675434976,2.0852766384849777,1.330657660459258,1.567102268637054
2021-05,0.011108867951206884,-0.020168355662590898,2.1084417013036436,1.3038204834979645,1.6171257684547147
2021-06,0.026824822178918024,-0.07903287895328537,2.1650002750157293,1.200775797048856,1.8030012599659702
2021-07,0.0799882422109297,-0.0011556440533176948,2.338174841400417,1.1993881276396285,1.9494730584017848
2021-08,-0.036742459813864536,0.012646261348715493,2.252264546252473,1.2145559033603057,1.8543934783249942
2021-09,0.008794538775786884,0.008710165229494082,2.2720721741378203,1.2251348859590314,1.8545485890390345
2021-10,0.001536177697855072,-0.015634059041267023,2.275562480739648,1.205981054818432,1.8868973701102196
2021-11,0.0057306321136184404,0.022422685639522655,2.2886028921683197,1.2330223888978455,1.856091919153244
2021-12,-0.09456050947766795,-0.07622926447051659,2.072191436692819,1.1390299991164836,1.8192597546159142
2022-01,0.06796466044235952,0.003916497143152675,2.2130272240592115,1.1434910068539885,1.935325429578819
2022-02,-0.10761302495393232,-0.07836681402273327,1.974876670172796,1.053879259783194,1.8739116951396038
2022-03,-0.0572834814464076,-0.048869451666829655,1.8617488590780094,1.002376758234545,1.8573344241910092
2022-04,0.07819827416833464,0.018743148132793763,2.0073344067927756,1.0211644542990048,1.965730787379143
2022-05,0.0825824175132698,0.0961728629814167,2.1731049348632885,1.1193727634437962,1.941359487948985
2022-06,-0.02241131661690045,-0.0702136516499069,2.1244027921263187,1.0407775141649598,2.04116899453845
2022-07,0.015559388650117762,-0.021884836390092977,2.157457200818407,1.018000268548972,2.11930906844807
2022-08,-0.06152025021282505,-0.06716492924458917,2.0247298940005978,0.9496263525409075,2.1321332212222677
2022-09,-0.03093310160532112,-0.07784256291583058,1.9620987184661463,0.8757050034467112,2.240593248575112
2022-10,0.07004823584283845,0.09813711790368118,2.099540272244194,0.9616441686188046,2.1832818632485784
2022-11,-0.008014585827268944,0.004826582251870493,2.0827133265344853,0.9662856232956749,2.1553806414205474
2022-12,0.0629093857540914,0.07367018679968207,2.2137355426086303,1.0374720656657146,2.1337784561824735
2023-01,0.005428692995350676,-0.02102525513260267,2.2257532332423486,1.0156589507921445,2.1914376193961695
2023-02,0.014352299311615023,-0.004554168011030479,2.2576979098396377,1.0110334692883303,2.2330595162481006
2023-03,0.010536387684473089,-0.005391359901415149,2.2814858902921324,1.0055826239830206,2.2688199217836282
2023-04,-0.01434120338480747,-0.0572196771178376,2.2487666371198842,0.9480435109234042,2.372007836359285
2023-05,0.025904522394199818,0.011559432129635061,2.3070198628304857,0.9590023555438643,2.405645668640867
2023-06,0.029000210617237204,0.04480940815916501,2.373923924750719,1.00197468351903,2.3692454148774234
2023-07,-0.03966350308136688,-0.06211332053016094,2.2797657858464384,0.9397387088385059,2.4259570925456218
2023-08,-0.004027193066988807,-0.020118355453051517,2.270584728879319,0.9208327114611011,2.4657950359697183
2023-09,-0.015260266553678042,-0.03171444934391143,2.23593500068391,0.8916290090792515,2.5076965620408287
2023-10,-0.009926657982076797,-0.02135839659891403,2.213739638661966,0.8725852430842401,2.536989544812013
2023-11,-0.018117857326585027,-0.018618198085179838,2.1736314197304827,0.8563392781822929,2.5382829856226348
2023-12,-0.05517605589622505,-0.06288285715118436,2.0536990110176423,0.8024902176794075,2.559157689119756
2024-01,0.13476255159139405,0.09352972862691256,2.3304607299431024,0.8775469099647145,2.6556537359772694
2024-02,0.0034071684420856935,0.0060866026200177,2.338401002197685,0.8828881892860941,2.648581134705769
2024-03,0.00018013449373912357,0.018914573182521766,2.338822228878375,0.8995876425543301,2.599882566458357
2024-04,0.00777313490774458,-0.006788658509585654,2.3570022095886785,0.8934806492495856,2.638000287491701
2024-05,-0.021083661417116456,-0.03303644629426594,2.3073079730423154,0.8639632237656858,2.670609013871726
2024-06,0.01297176814930157,-0.005654228596305266,2.337237837117655,0.8590781781997138,2.720634624913388
2024-07,-0.04992369376058225,-0.0350520208106484,2.220554291091748,0.8289657520194835,2.6787045009786574
2024-08,0.22922856551496693,0.20967552549623192,2.7295687658868135,1.0027795816925478,2.7220027369122275
2024-09,0.004104152597376401,-0.03156286127797048,2.7407713326270455,0.9711289888632046,2.8222526194335615
2024-10,0.03252485902916327,0.006564568855627284,2.8299145338519125,0.9775040319782928,2.8950412901363416
2024-11,-0.015802655654267115,0.004679589325695455,2.7851943689424448,0.9820783494121628,2.8360205380859513
2024-12,-0.02438845845392139,-0.029945022898866136,2.717267771789396,0.9526699907505349,2.8522655254929057
2025-01,0.02048449432721886,0.019116445031280405,2.7729296280461506,0.970881654261668,2.8560943714142963
2025-02,-0.01529446556322155,-0.0007051325060429825,2.730519151340762,0.9701970540477273,2.8143964568319935
2025-03,-0.04040774717075843,-0.030029794412891664,2.6201850238284705,0.9410622359746809,2.7842845283390654
2025-04,0.0249764902840124,0.018474920641992965,2.6856280496184373,0.9584482861034895,2.802058377647778
2025-05,0.07707073165924674,0.02495864833166328,2.892611368367126,0.9823698598204319,2.9445237345696547
2025-06,0.06431147738111376,0.03544441054155656,3.0786394789562213,1.0171893804355587,3.0266138618532894
2025-07,0.109281808173399,0.10333912308668847,3.4150787679305683,1.1223048390228614,3.0429154799901945
2025-08,0.014414099876983357,0.032008608866963995,3.4643040543792845,1.158228255644645,2.9910374207294113
2025-09,-0.014014156327201311,-5.602610299360045e-06,3.415754755796256,1.158221766543091,2.949137077600566
2025-10,-0.046241672685781186,-0.024566721859870078,3.257804542403825,1.1297680545523794,2.8836047623019274
2025-11,-0.013101958068840692,0.022815487438646587,3.2151209238927714,1.1555442634096034,2.7823433733348164
