Feature,Importance
MOM_12_1,0.10971298283442116
REV_1M,0.10612650063285323
VOL_20D,0.09617458743844189
TURN_1M,0.09576615830093914
AMIHUD,0.09462552283291627
IVOL,0.09223935664119853
ROE_TTM,0.0912626494628166
GPM_change,0.08521414717730334
SP,0.07933642781023977
EP,0.07580879934991842
BP,0.07373286751895168
