year_month,strategy_ret,benchmark_ret,nav,benchmark_nav,excess_nav
2017-10,0.0022159986770043027,-0.00015449053314953165,1.0022159986770043,0.9998455094668505,1.0023708554848816
2017-11,0.029985124442523492,0.006179577688918858,1.0322675701156223,1.0060241324695176,1.0260862903772339
2017-12,0.03049619463494354,0.06079206520700953,1.0637478028492087,1.0671824171304296,0.9967816052569004
2018-01,-0.005943142514638764,-0.05899507916346958,1.057425798057242,1.0042239059499571,1.0529781175214683
2018-02,-0.018938442339489867,-0.03110217062054721,1.0373998005524458,0.9729903626858692,1.0661974057880481
2018-03,-0.023655503652367113,-0.03632706750138137,1.0128595857815126,0.9376444761023861,1.0802170882419972
2018-04,0.01606337010470982,0.012110856969765216,1.0291295241720242,0.9490001542409525,1.0844355710301883
2018-05,-0.06323694604755241,-0.07663392573485628,0.9640505159760147,0.8762745468984842,1.1001694838543556
2018-06,-0.004387547957737055,0.0019003214197725882,0.9598206981034887,0.8779397501895568,1.0932648828080205
2018-07,-0.038525059673936705,-0.05206675920932602,0.9228435484327722,0.8322282726161413,1.1088827173964881
2018-08,0.024236709390391922,0.031297308385294986,0.9452102393289353,0.85827477751117,1.1012909432919156
2018-09,-0.09010734290752129,-0.08288839486283994,0.8600398561740227,0.787133758852008,1.0926222468571851
2018-10,0.025544732226084874,0.005982263430763357,0.8820093440037486,0.7918426003527077,1.1138695286296523
2018-11,-0.042171698451727836,-0.05107211861228167,0.8448135119168163,0.7514015211452366,1.1243170104702573
2018-12,0.043281327261561406,0.06343439000296947,0.881378162001077,0.799066218286388,1.103010165904909
2019-01,0.19077080821627754,0.14609325928362193,1.0495193863101997,0.9158044064992845,1.1460082293358342
2019-02,0.11151184332489895,0.055314945072314936,1.1665532276828667,0.9664620769417764,1.2070346633509392
2019-03,0.006155618936905714,0.01055433909358694,1.1737340848220998,0.9766624454229123,1.2017807076772078
2019-04,-0.06889685450238463,-0.0724269659877782,1.0928674983556221,0.9059257477067267,1.2063543851382108
2019-05,0.04880854749578003,0.05394197844557902,1.1462087735557067,0.954793174862818,1.2004785996929552
2019-06,0.02668694931288906,0.0025543792364413065,1.1767975889975766,0.9572320787237835,1.2293754201870521
2019-07,0.015091423975635726,-0.009327158161726246,1.1945571403466448,0.9483038237280488,1.2596776586331848
2019-08,0.031224409186434765,0.0039325337023559115,1.231856481293406,0.9520330604749323,1.2939219575829444
2019-09,0.003688484911013261,0.018933928391664745,1.2364001653371908,0.9700587862684621,1.2745621016364046
2019-10,0.0067599646543034225,-0.014943325429561782,1.2447581867534452,0.9555628821394467,1.3026439285361398
2019-11,0.08437467167992559,0.06997493386086195,1.3497842500816666,1.022428331617049,1.3201749289819453
2019-12,0.008661226780693278,-0.022623982627468564,1.361475037576632,0.9992969308047133,1.3624329221948717
2020-01,0.018682649810898018,-0.015947447252067426,1.3869109989299555,0.9833606957115523,1.4103787196074553
2020-02,-0.10857975174609301,-0.06443930012037913,1.2363205469722152,0.9199936207140107,1.3438359996591083
2020-03,0.11678577067012624,0.06142498077264791,1.3807051948456774,0.9765042111773276,1.4139265136204817
2020-04,-0.01717107202742176,-0.011642965748661305,1.356997006496347,0.9651348060931664,1.4060181001962055
2020-05,0.11879914270925032,0.07678800979461453,1.518207087527132,1.0392455870365718,1.460874221132204
2020-06,0.16367550282028312,0.127542409108244,1.766700395963453,1.1717934728623274,1.5076892275632436
2020-07,0.015336838197245873,0.025807840860345044,1.7937959940793546,1.2020349323311494,1.4922993881721738
2020-08,-0.01885065591715922,-0.04751033747455202,1.7599817630093861,1.1449258470398962,1.5372015293039827
2020-09,-0.009195003824387232,0.023529475879011885,1.7437987239676631,1.1718653521410787,1.4880538286942462
2020-10,0.09915112258656265,0.056421545304338405,1.9166983250140723,1.237983806197491,1.5482418392056967
2020-11,0.09063915563852197,0.05060972708644629,2.0904262428071174,1.300637828766586,1.607231618650904
2020-12,0.07059895457799739,0.026994472960528704,2.238008150171711,1.3357478614666665,1.6754720069058184
2021-01,-0.01283652881310208,-0.002840825752784215,2.2092798940680747,1.3319532345425855,1.6586767739084904
2021-02,-0.0306298441841415,-0.054040268994620666,2.1416099951536127,1.259974123459649,1.6997253794968101
2021-03,0.09909324369481601,0.014881661592742512,2.3538290763026235,1.278724631980588,1.8407630676956852
2021-04,0.08142934518403706,0.040613144675434976,2.5454998366610933,1.330657660459258,1.9129637263596029
2021-05,0.026460587485994086,-0.020168355662590898,2.6128552577846476,1.3038204834979645,2.0039992398146174
2021-06,-0.02634252959870237,-0.07903287895328537,2.5440260408193307,1.200775797048856,2.118651997376844
2021-07,0.05611082394300351,-0.0011556440533176948,2.6867734381021604,1.1993881276396285,2.240120088056629
2021-08,-0.012699613488462741,0.012646261348715493,2.6526524539071947,1.2145559033603057,2.184051344666898
2021-09,0.0031077626987725342,0.008710165229494082,2.660896268256255,1.2251348859590314,2.1719210666124447
2021-10,-0.011665325160767098,-0.015634059041267023,2.6298560480679742,1.205981054818432,2.180677745774303
2021-11,0.036243404651489446,0.022422685639522655,2.7251709849932686,1.2330223888978455,2.210155313910562
2021-12,-0.10944232401881474,-0.07622926447051659,2.426921939046963,1.1390299991164836,2.1306918526548593
2022-01,0.0658581141900428,0.003916497143152675,2.5867544412390377,1.1434910068539885,2.2621554745374035
