date,REV_1D,MOM_5D,MOM_20D,MOM_60D,VOL_20D,TURN_5D,TURN_20D,AMIHUD_20D,VOLUME_RATIO_5_20,BIAS_20,RANGE_20D,SIZE,BETA_60D
2016-06-29,-0.0036987895878651538,-0.11227822903875422,-0.1451529355136882,-0.1343211824740871,0.010971373175779972,-0.036318167823935675,-0.0055039096340028645,0.1125832414030516,-0.05413626931911795,-0.14225362521406998,0.031528741260364486,0.11142519233617382,0.09982834321910906
2016-07-06,-0.0008506137570888189,-0.11277042244122878,-0.14523664897741104,-0.13111470638056014,0.012953000327482965,-0.037627999052083506,-0.007744379521667001,0.11576373088718438,-0.05235792667566197,-0.1436635694934422,0.030079886035920343,0.11108903054262816,0.09874808590764064
2016-07-13,0.005333466642342061,-0.11463916612545498,-0.1477965195480792,-0.13412997967378096,0.007637086648790274,-0.0415468786088357,-0.011864594593968698,0.11476207415453868,-0.05212162237811899,-0.1451695103904834,0.020933788376640325,0.10832124236374077,0.09574407049522594
2016-07-20,0.005279471254684067,-0.11688014983212748,-0.14791045094373403,-0.13868326040768175,-0.0022179154846348344,-0.047423316243714236,-0.014828130042750656,0.11926225869743931,-0.056902724734137204,-0.14724909429510094,0.0014668204733005073,0.11281647842334763,0.08907992916734725
2016-07-27,0.006731473840939827,-0.113116483767566,-0.1284754325673877,-0.14389648474160635,-0.017643440778156626,-0.06472569176411919,-0.03377295734087591,0.12228247246381015,-0.05344539951939885,-0.128407315523259,-0.020962477612885267,0.10817290458072733,0.05836746549926779
2016-08-03,0.007357423817587761,-0.11390696712484054,-0.11849239833259706,-0.14649696867193546,-0.024688360448822166,-0.07125598389333859,-0.041007894737811884,0.11851267315156433,-0.054818335257208466,-0.11999728179728841,-0.03171922281814007,0.10113049154448245,0.05061599840438277
2016-08-10,0.00948120430611096,-0.11441502001839335,-0.12084158014092712,-0.1411401589527802,-0.02492467773505633,-0.0689153809108211,-0.0397896215502661,0.12273840873056872,-0.049374501369768405,-0.12224230209814169,-0.03071373768084306,0.10305159312668237,0.05237181337964081
2016-08-17,0.00988686440556448,-0.10520066977589682,-0.12013355630226911,-0.13877080805026684,-0.037228967942973465,-0.07533939636039821,-0.04516644137914019,0.11907129625496084,-0.05062022003833383,-0.11638457881278334,-0.039800392943250086,0.09950277753874147,0.04289403019542136
2016-08-24,0.013121765375655809,-0.10269966630177293,-0.11879279774885901,-0.13252549135647,-0.04548323422085584,-0.07787652974500993,-0.047980233978521955,0.11847557841577519,-0.04895078208149661,-0.1148449869557037,-0.046893543277459114,0.09822311305395998,0.03413227748845986
2016-08-31,0.013580484376437829,-0.10129371299543778,-0.11726203364771295,-0.13557137509164838,-0.040932423615321296,-0.07615172763800421,-0.04613998411194944,0.1230219936236017,-0.04663362682777409,-0.11504358468553152,-0.04405297749676095,0.09947900518459066,0.04083707070522915
