date,strategy_ret,gross_ret,turnover,n_holdings
2018-02-05,-0.025623707268225368,-0.02262370726822537,1.0,50
2018-02-12,0.04184323895768906,0.04340323895768906,0.52,50
2018-02-26,0.04710385333504984,0.049083853335049846,0.66,50
2018-03-05,0.046702503073671686,0.048082503073671685,0.46,50
2018-03-12,-0.01743193224549412,-0.01563193224549412,0.6,50
2018-03-19,-0.0024559510804206654,-0.0011959510804206651,0.42,50
2018-03-26,0.0330179408594523,0.034577940859452296,0.52,50
2018-04-02,0.01030793988294318,0.011747939882943181,0.48,50
2018-04-11,-0.01269840226677291,-0.01149840226677291,0.4,50
2018-04-18,0.015278030807441337,0.016298030807441338,0.34,50
2018-04-25,0.006847823695786293,0.008347823695786292,0.5,50
2018-05-04,0.03068495391845366,0.03200495391845366,0.44,50
2018-05-11,0.015910457935152285,0.017650457935152283,0.58,50
2018-05-18,0.008140141313521618,0.00982014131352162,0.56,50
2018-05-25,-0.01882109672959648,-0.017321096729596478,0.5,50
2018-06-01,0.016372016945662884,0.017992016945662884,0.54,50
2018-06-08,-0.035077683396366376,-0.033577683396366374,0.5,50
2018-06-15,-0.043658759479698474,-0.042278759479698474,0.46,50
2018-06-25,0.0022022735992021257,0.0034022735992021258,0.4,50
2018-07-02,0.007617641049346334,0.009177641049346335,0.52,50
2018-07-09,0.029676880862436243,0.031236880862436242,0.52,50
2018-07-16,0.011911411263018123,0.013531411263018123,0.54,50
2018-07-23,0.008602529000139428,0.010582529000139427,0.66,50
2018-07-30,-0.048760012049233636,-0.047260012049233635,0.5,50
2018-08-06,0.03518988683868087,0.03662988683868087,0.48,50
2018-08-13,-0.028717230256603585,-0.027577230256603587,0.38,50
2018-08-20,0.03912760028707407,0.04104760028707407,0.64,50
2018-08-27,-0.0297474700061826,-0.028007470006182603,0.58,50
2018-09-03,-0.015989839824562143,-0.014309839824562142,0.56,50
2018-09-10,0.009410544233831976,0.010730544233831976,0.44,50
2018-09-17,0.045210409642916116,0.047310409642916114,0.7,50
2018-09-25,-0.016699408895811736,-0.014599408895811737,0.7,50
2018-10-09,-0.07165920774348188,-0.06985920774348188,0.6,50
2018-10-16,0.0427585716090812,0.045038571609081195,0.76,50
2018-10-23,0.019256023618311868,0.02093602361831187,0.56,50
2018-10-30,0.07062894309914705,0.07248894309914705,0.62,50
2018-11-06,0.028970520403350103,0.031070520403350104,0.7,50
2018-11-13,0.006314921717192754,0.008414921717192754,0.7,50
2018-11-20,-0.012990283616076185,-0.011010283616076184,0.66,50
2018-11-27,0.02272751442575801,0.02428751442575801,0.52,50
2018-12-04,0.004672827192659145,0.006412827192659145,0.58,50
2018-12-11,-0.029374159809047846,-0.027814159809047848,0.52,50
2018-12-18,-0.021191261854356717,-0.019691261854356715,0.5,50
2018-12-25,-0.03259865214610824,-0.03121865214610824,0.46,50
2019-01-03,0.06414601904147166,0.06582601904147166,0.56,50
2019-01-10,0.010341723534338732,0.012021723534338733,0.56,50
2019-01-17,0.02288680363392719,0.02456680363392719,0.56,50
2019-01-24,-0.018636198154798375,-0.017256198154798376,0.46,50
2019-01-31,0.0892155495304236,0.0908955495304236,0.56,50
2019-02-14,0.029982021313949937,0.03190202131394994,0.64,50
2019-02-21,0.10380793151521524,0.10584793151521524,0.68,50
2019-02-28,0.07311903160938449,0.07497903160938449,0.62,50
2019-03-07,-0.005909407078155496,-0.004469407078155496,0.48,50
2019-03-14,0.051880751404263244,0.05314075140426324,0.42,50
2019-03-21,0.0002761181188303545,0.0020761181188303545,0.6,50
2019-03-28,0.0957765188117449,0.0978165188117449,0.68,50
2019-04-04,-0.009176858120652474,-0.0071368581206524735,0.68,50
2019-04-12,0.018975916197493573,0.020355916197493572,0.46,50
2019-04-19,-0.07290452889375813,-0.07104452889375813,0.62,50
2019-04-26,-0.08980473593191622,-0.08818473593191622,0.54,50
2019-05-08,0.04233204332147489,0.04383204332147489,0.5,50
2019-05-15,-0.016268270251952283,-0.015188270251952282,0.36,50
2019-05-22,0.007818102686361836,0.009258102686361836,0.48,50
2019-05-29,-0.02839885066420249,-0.02713885066420249,0.42,50
2019-06-05,0.017642268877282555,0.018902268877282555,0.42,50
2019-06-13,0.010268583529103628,0.011588583529103628,0.44,50
2019-06-20,0.014378102431628913,0.015578102431628913,0.4,50
2019-06-27,0.022148268132335523,0.023408268132335524,0.42,50
2019-07-04,-0.02207621260728245,-0.02063621260728245,0.48,50
2019-07-11,-0.0007618220258103601,0.0007381779741896399,0.5,50
2019-07-18,-0.0019529374674973543,-0.0006929374674973543,0.42,50
