date,strategy_ret,gross_ret,turnover,n_holdings
2018-02-05,-0.02175330103842977,-0.01875330103842977,1.0,50
2018-02-12,0.05272785295104859,0.054347852951048596,0.54,50
2018-02-26,0.041507308814104575,0.04294730881410457,0.48,50
2018-03-05,0.04938864141534591,0.050948641415345906,0.52,50
2018-03-12,-0.022252297224884015,-0.020692297224884016,0.52,50
2018-03-19,-0.0015577497651988001,-5.774976519880015e-05,0.5,50
2018-03-26,0.03203849555268878,0.03425849555268878,0.74,50
2018-04-02,0.001012343740710699,0.002752343740710699,0.58,50
2018-04-11,-0.01456652724250118,-0.01294652724250118,0.54,50
2018-04-18,0.007075541814785714,0.008515541814785714,0.48,50
2018-04-25,0.01338136169038506,0.01470136169038506,0.44,50
2018-05-04,0.027405149479426086,0.029205149479426085,0.6,50
2018-05-11,0.021553116768367415,0.023593116768367416,0.68,50
2018-05-18,-0.012815740777819405,-0.011135740777819404,0.56,50
2018-05-25,-0.02377241048886249,-0.02197241048886249,0.6,50
2018-06-01,0.013387634294159702,0.014887634294159702,0.5,50
2018-06-08,-0.04533813818624123,-0.04371813818624123,0.54,50
2018-06-15,-0.069675543128016,-0.06817554312801599,0.5,50
2018-06-25,0.011103698616079252,0.013083698616079251,0.66,50
2018-07-02,-0.006309344630176024,-0.004749344630176024,0.52,50
2018-07-09,0.014804452504530415,0.016964452504530415,0.72,50
2018-07-16,0.00328653467299656,0.00460653467299656,0.44,50
2018-07-23,-0.0053492008729895376,-0.0037292008729895377,0.54,50
2018-07-30,-0.05488397620176421,-0.05320397620176421,0.56,50
2018-08-06,0.04657722955874938,0.048317229558749376,0.58,50
2018-08-13,-0.03691839217046498,-0.03517839217046498,0.58,50
2018-08-20,0.02441903737525098,0.02597903737525098,0.52,50
2018-08-27,-0.02322871449375885,-0.022088714493758852,0.38,50
2018-09-03,-0.024057758909872662,-0.02273775890987266,0.44,50
2018-09-10,-0.009411712072890474,-0.008211712072890474,0.4,50
2018-09-17,0.04117613641469134,0.04255613641469134,0.46,50
2018-09-25,-0.022019367895502854,-0.021059367895502855,0.32,50
2018-10-09,-0.09451413784984355,-0.09349413784984355,0.34,50
2018-10-16,0.01538251023802652,0.01676251023802652,0.46,50
2018-10-23,0.017624581441972695,0.019484581441972695,0.62,50
2018-10-30,0.04121944958459654,0.042899449584596544,0.56,50
2018-11-06,0.014973405918162399,0.0172534059181624,0.76,50
2018-11-13,-0.01712393347591109,-0.014963933475911089,0.72,50
2018-11-20,-0.015256470329733606,-0.013276470329733605,0.66,50
2018-11-27,0.02389693776901441,0.025396937769014413,0.5,50
2018-12-04,-0.004172239762617214,-0.002132239762617214,0.68,50
2018-12-11,-0.028846580435990695,-0.027046580435990696,0.6,50
2018-12-18,-0.012387950980215813,-0.010767950980215813,0.54,50
2018-12-25,-0.024242755946136046,-0.022322755946136044,0.64,50
2019-01-03,0.0647238178948272,0.0662238178948272,0.5,50
2019-01-10,0.006886491006402986,0.008206491006402986,0.44,50
2019-01-17,0.014523648505475089,0.01578364850547509,0.42,50
2019-01-24,-0.018959772386853715,-0.017279772386853715,0.56,50
2019-01-31,0.10155588083874624,0.10353588083874624,0.66,50
2019-02-14,0.034459644628717596,0.0362596446287176,0.6,50
2019-02-21,0.08380807261855042,0.08536807261855042,0.52,50
2019-02-28,0.07639023879822386,0.07795023879822387,0.52,50
2019-03-07,-0.011451807480777747,-0.009831807480777747,0.54,50
2019-03-14,0.0577743421032445,0.0596343421032445,0.62,50
2019-03-21,-0.019490436252793408,-0.018050436252793407,0.48,50
2019-03-28,0.1120520631982834,0.1139120631982834,0.62,50
2019-04-04,-0.010619107212273453,-0.008879107212273453,0.58,50
2019-04-12,0.016209595487620642,0.01758959548762064,0.46,50
2019-04-19,-0.07672339302036646,-0.07504339302036646,0.56,50
2019-04-26,-0.0863815688343072,-0.0844015688343072,0.66,50
2019-05-08,0.040056844757734425,0.04239684475773443,0.78,50
2019-05-15,-0.011901310243585532,-0.010521310243585533,0.46,50
2019-05-22,0.021021244360811344,0.022581244360811343,0.52,50
2019-05-29,-0.02215454777515929,-0.02035454777515929,0.6,50
2019-06-05,0.017266387890459315,0.019246387890459314,0.66,50
2019-06-13,0.013286807876243449,0.014486807876243448,0.4,50
2019-06-20,0.01854990460384048,0.01992990460384048,0.46,50
2019-06-27,0.01042068957092442,0.01186068957092442,0.48,50
2019-07-04,-0.02467380953279422,-0.02329380953279422,0.46,50
2019-07-11,-0.004664406044791677,-0.0031644060447916767,0.5,50
2019-07-18,0.008148061260009484,0.009528061260009485,0.46,50
2019-07-25,-0.011632740682260244,-0.010432740682260244,0.4,50
2019-08-01,-0.021208740373488418,-0.020008740373488418,0.4,50
2019-08-08,0.008156047905025306,0.009296047905025306,0.38,50
2019-08-15,0.0615033188249216,0.0625233188249216,0.34,50
2019-08-22,0.019198814154626397,0.020338814154626395,0.38,50
2019-08-29,0.026937056623854518,0.028737056623854517,0.6,50
2019-09-05,0.02725519408386163,0.02929519408386163,0.68,50
2019-09-12,-0.01753040228726869,-0.015550402287268688,0.66,50
2019-09-20,-0.030267211596868404,-0.028947211596868402,0.44,50
2019-09-27,0.014970963099210708,0.016710963099210708,0.58,50
2019-10-11,-0.022334227901978893,-0.021134227901978893,0.4,50
2019-10-18,0.008766552934043718,0.010206552934043718,0.48,50
2019-10-25,-0.005242151666210533,-0.0037421516662105338,0.5,50
2019-11-01,-0.006338115071668119,-0.005198115071668119,0.38,50
