date,strategy_ret,gross_ret,turnover,n_holdings
2018-02-05,-0.007891123664732075,-0.004891123664732076,1.0,50
2018-02-12,0.056266414250176686,0.05836641425017668,0.7,50
2018-02-26,0.05007341169613016,0.05199341169613016,0.64,50
2018-03-05,0.057218402773639904,0.05883840277363991,0.54,50
2018-03-12,-0.024493999769523492,-0.02281399976952349,0.56,50
2018-03-19,0.005416853946855985,0.006976853946855985,0.52,50
2018-03-26,0.051002286041023824,0.05280228604102383,0.6,50
2018-04-02,0.007367441204087451,0.008927441204087451,0.52,50
2018-04-11,-0.009963025309068584,-0.008823025309068583,0.38,50
2018-04-18,0.008418008638971509,0.009618008638971508,0.4,50
2018-04-25,0.004802882781973545,0.0064228827819735445,0.54,50
2018-05-04,0.0307740508066865,0.0319740508066865,0.4,50
2018-05-11,0.019206295724773934,0.020766295724773932,0.52,50
2018-05-18,0.005540861448506219,0.0069208614485062195,0.46,50
2018-05-25,-0.02047793761338186,-0.01879793761338186,0.56,50
2018-06-01,0.03075571518055445,0.03213571518055445,0.46,50
2018-06-08,-0.0387783143412566,-0.0370983143412566,0.56,50
2018-06-15,-0.04888241963232691,-0.04732241963232691,0.52,50
2018-06-25,0.017654754963640835,0.019514754963640836,0.62,50
2018-07-02,0.022296639205253967,0.024156639205253967,0.62,50
2018-07-09,0.025175266373827276,0.027035266373827277,0.62,50
2018-07-16,0.003766865342602261,0.005806865342602261,0.68,50
2018-07-23,-0.0007268553666195971,0.001013144633380403,0.58,50
2018-07-30,-0.06544680571577255,-0.06364680571577255,0.6,50
2018-08-06,0.03648064986294822,0.03834064986294822,0.62,50
2018-08-13,-0.03091071626135305,-0.029170716261353053,0.58,50
2018-08-20,0.03259506675429212,0.03427506675429212,0.56,50
2018-08-27,-0.025097905998087495,-0.023477905998087495,0.54,50
2018-09-03,-0.02195759461755428,-0.02021759461755428,0.58,50
2018-09-10,0.00674526859005237,0.00806526859005237,0.44,50
2018-09-17,0.039839578857030884,0.04145957885703089,0.54,50
2018-09-25,-0.019064417431337626,-0.017504417431337627,0.52,50
2018-10-09,-0.07678006412775921,-0.07522006412775921,0.52,50
2018-10-16,0.029025075231141565,0.030765075231141564,0.58,50
2018-10-23,0.038479014567666545,0.040519014567666545,0.68,50
2018-10-30,0.07704293682719268,0.07854293682719268,0.5,50
2018-11-06,0.028641972011058472,0.03062197201105847,0.66,50
2018-11-13,-0.006430656797505224,-0.004810656797505224,0.54,50
2018-11-20,-0.023024072140574104,-0.021464072140574105,0.52,50
2018-11-27,0.02134773997874501,0.02290773997874501,0.52,50
2018-12-04,0.0005759400111691106,0.002255940011169111,0.56,50
2018-12-11,-0.022254722003920802,-0.020514722003920804,0.58,50
2018-12-18,-0.01979339299188904,-0.018293392991889038,0.5,50
2018-12-25,-0.025687066676681917,-0.024427066676681916,0.42,50
2019-01-03,0.05880787283885458,0.06066787283885458,0.62,50
2019-01-10,0.004085308916871196,0.0058253089168711965,0.58,50
2019-01-17,0.021821620302597496,0.023201620302597495,0.46,50
2019-01-24,-0.0011736370688148242,0.00026636293118517565,0.48,50
2019-01-31,0.09799531201218592,0.09961531201218592,0.54,50
2019-02-14,0.02814475974686494,0.02982475974686494,0.56,50
2019-02-21,0.10216696902658051,0.10408696902658052,0.64,50
2019-02-28,0.0983093478045483,0.09974934780454829,0.48,50
2019-03-07,-0.0009842539560377846,0.0008157460439622155,0.6,50
2019-03-14,0.05835533840181068,0.060155338401810685,0.6,50
2019-03-21,-0.0055408980221090184,-0.0042208980221090184,0.44,50
2019-03-28,0.08332283330671779,0.08512283330671779,0.6,50
2019-04-04,-0.012876085569793888,-0.010476085569793887,0.8,50
2019-04-12,0.015103137573723457,0.016903137573723456,0.6,50
2019-04-19,-0.07342467037181695,-0.07162467037181695,0.6,50
2019-04-26,-0.06650655265046071,-0.0651265526504607,0.46,50
2019-05-08,0.04430799110928113,0.04616799110928113,0.62,50
2019-05-15,-0.01090758901464963,-0.009647589014649629,0.42,50
2019-05-22,0.023221484232302532,0.024721484232302533,0.5,50
2019-05-29,-0.027325758144571326,-0.025885758144571325,0.48,50
2019-06-05,0.021330821886587525,0.022650821886587524,0.44,50
2019-06-13,0.02002703580331767,0.02122703580331767,0.4,50
2019-06-20,0.013379229210744395,0.014279229210744395,0.3,50
2019-06-27,0.01624244325067091,0.01756244325067091,0.44,50
2019-07-04,-0.01753100615083662,-0.01615100615083662,0.46,50
2019-07-11,-0.013018672331784619,-0.011158672331784619,0.62,50
2019-07-18,0.0020576617112992666,0.003737661711299267,0.56,50
2019-07-25,-0.002520489361368879,-0.0010804893613688793,0.48,50
2019-08-01,-0.024875199893127902,-0.0236151998931279,0.42,50
2019-08-08,-0.006524118515789149,-0.004904118515789149,0.54,50
2019-08-15,0.051356412042918714,0.052496412042918716,0.38,50
2019-08-22,0.018112478740329927,0.019072478740329926,0.32,50
2019-08-29,0.022538050257567988,0.023678050257567987,0.38,50
2019-09-05,0.039073097519327846,0.04021309751932785,0.38,50
2019-09-12,-0.006251214698817108,-0.005171214698817108,0.36,50
2019-09-20,-0.004527654577544576,-0.0032076545775445763,0.44,50
2019-09-27,0.015037926963831962,0.016237926963831962,0.4,50
2019-10-11,-0.019041251935847082,-0.017661251935847083,0.46,50
2019-10-18,0.007174348683224665,0.008674348683224664,0.5,50
2019-10-25,-0.018201241497021396,-0.016821241497021397,0.46,50
2019-11-01,-0.0030016627273579555,-0.0014416627273579551,0.52,50
2019-11-08,-0.028679299087816933,-0.027299299087816933,0.46,50
2019-11-15,0.01074262375769727,0.01200262375769727,0.42,50
2019-11-22,-0.00866397747686851,-0.0072839774768685105,0.46,50
2019-11-29,0.02208762765986172,0.02376762765986172,0.56,50
2019-12-06,0.02585276698420169,0.02747276698420169,0.54,50
2019-12-13,0.016782327147498576,0.018582327147498575,0.6,50
2019-12-20,0.007671371803720826,0.009111371803720826,0.48,50
2019-12-27,0.05616908029307877,0.05742908029307877,0.42,50
2020-01-06,0.034011096635536184,0.03539109663553618,0.46,50
2020-01-13,0.020564359810003,0.022184359810003,0.54,50
2020-01-20,-0.09076968920068403,-0.08920968920068402,0.52,50
2020-02-04,0.08477861993426963,0.08639861993426963,0.54,50
2020-02-11,0.10767805031815539,0.10893805031815539,0.42,50
2020-02-18,0.04918974576893169,0.05026974576893169,0.36,50
2020-02-25,-0.02481366199224065,-0.023673661992240653,0.38,50
2020-03-03,0.01907055610812114,0.02075055610812114,0.56,50
2020-03-10,-0.07981483368769386,-0.07861483368769386,0.4,50
2020-03-17,-0.03438337875890088,-0.03324337875890088,0.38,50
2020-03-24,-0.029430893697461002,-0.028170893697461,0.42,50
2020-03-31,0.06699455213681287,0.06825455213681286,0.42,50
2020-04-08,-0.013012093647679213,-0.011752093647679212,0.42,50
2020-04-15,0.049853512009435004,0.050993512009435006,0.38,50
2020-04-22,-0.04246167809689569,-0.04144167809689569,0.34,50
2020-04-29,0.0884213879151035,0.0898013879151035,0.46,50
2020-05-11,0.020241978254764866,0.021261978254764866,0.34,50
2020-05-18,-0.03867755381614161,-0.03711755381614161,0.52,50
2020-05-25,0.0577600970954519,0.0594400970954519,0.56,50
2020-06-01,-0.0015555558185290893,-0.00011555581852908947,0.48,50
2020-06-08,-0.007887364794864613,-0.006447364794864612,0.48,50
2020-06-15,0.04089876747277475,0.042218767472774754,0.44,50
2020-06-22,0.02800176175584093,0.029501761755840933,0.5,50
2020-07-01,0.15763350335158063,0.15949350335158063,0.62,50
2020-07-08,0.014042703042378086,0.015782703042378086,0.58,50
2020-07-15,-0.02970187652036734,-0.027961876520367343,0.58,50
2020-07-22,-0.012196333707175076,-0.010276333707175076,0.64,50
2020-07-29,0.04379706979528485,0.04583706979528485,0.68,50
2020-08-05,-0.03479829829758729,-0.03383829829758729,0.32,50
2020-08-12,-0.0059633043463727334,-0.004523304346372734,0.48,50
2020-08-19,-0.03265560802319951,-0.03145560802319951,0.4,50
2020-08-26,0.04437721340449998,0.04569721340449998,0.44,50
2020-09-02,-0.06169075458227215,-0.06013075458227215,0.52,50
2020-09-09,0.006663121625828911,0.008343121625828911,0.56,50
2020-09-16,0.024746677039125035,0.026606677039125035,0.62,50
