date,strategy_ret,gross_ret,turnover,n_holdings
2018-02-05,-0.024403374009213507,-0.021403374009213508,1.0,50
2018-02-12,0.056412130053344965,0.05833213005334496,0.64,50
2018-02-26,0.04698537087987812,0.04866537087987812,0.56,50
2018-03-05,0.04088073247862592,0.04274073247862592,0.62,50
2018-03-12,-0.02668978389530678,-0.02470978389530678,0.66,50
2018-03-19,-0.0024107521997551486,-0.00013075219975514863,0.76,50
2018-03-26,0.038801973331585624,0.04060197333158563,0.6,50
2018-04-02,0.008101592955145513,0.009841592955145513,0.58,50
2018-04-11,-0.022101692099923347,-0.020361692099923348,0.58,50
2018-04-18,0.011166407548826219,0.013086407548826218,0.64,50
2018-04-25,0.013455100195625059,0.01519510019562506,0.58,50
2018-05-04,0.020416847201395857,0.022276847201395857,0.62,50
2018-05-11,0.010257375417885847,0.012117375417885847,0.62,50
2018-05-18,-0.021284402835008126,-0.019484402835008127,0.6,50
2018-05-25,-0.01755274188222635,-0.015992741882226352,0.52,50
2018-06-01,0.0016172146882816646,0.0033572146882816646,0.58,50
2018-06-08,-0.03921991550159067,-0.037479915501590674,0.58,50
2018-06-15,-0.051918758503056196,-0.05011875850305619,0.6,50
2018-06-25,0.015022320328577646,0.017002320328577646,0.66,50
2018-07-02,0.0007343217507118833,0.0025943217507118834,0.62,50
2018-07-09,0.024285669310348673,0.026265669310348672,0.66,50
2018-07-16,-0.008345958716470609,-0.00624595871647061,0.7,50
2018-07-23,-0.015647602443407096,-0.013727602443407094,0.64,50
2018-07-30,-0.05897526586344556,-0.057295265863445556,0.56,50
2018-08-06,0.03302911323106943,0.035009113231069436,0.66,50
2018-08-13,-0.04825563230289668,-0.04645563230289668,0.6,50
2018-08-20,0.03609586215921208,0.03753586215921208,0.48,50
2018-08-27,-0.022758433071215684,-0.020658433071215683,0.7,50
2018-09-03,-0.028104610051988752,-0.02618461005198875,0.64,50
2018-09-10,-0.009670702740652792,-0.008050702740652792,0.54,50
2018-09-17,0.035181512342592,0.036981512342592004,0.6,50
2018-09-25,-0.0274225864925374,-0.0254425864925374,0.66,50
2018-10-09,-0.09949626362156912,-0.09763626362156912,0.62,50
2018-10-16,0.02173050331580027,0.02389050331580027,0.72,50
2018-10-23,0.036971793415173294,0.0387717934151733,0.6,50
2018-10-30,0.05455691250922449,0.055816912509224485,0.42,50
2018-11-06,0.02249831014290855,0.02423831014290855,0.58,50
2018-11-13,-0.013045596022969706,-0.011005596022969705,0.68,50
2018-11-20,-0.018075976988024496,-0.015915976988024497,0.72,50
2018-11-27,0.023428055600681744,0.025288055600681744,0.62,50
2018-12-04,-0.011353048595859465,-0.009553048595859466,0.6,50
