date,strategy_ret,gross_ret,turnover,n_holdings
2018-02-05,-0.029722956987378393,-0.026722956987378393,1.0,50
2018-02-12,0.06965463259323633,0.07151463259323633,0.62,50
2018-02-26,0.039093930451999895,0.04101393045199989,0.64,50
2018-03-05,0.045187714169364165,0.046867714169364166,0.56,50
2018-03-12,-0.027665458063639046,-0.025685458063639047,0.66,50
2018-03-19,-0.0005791823223248252,0.0015208176776751747,0.7,50
2018-03-26,0.03417547043919899,0.03591547043919899,0.58,50
2018-04-02,0.00482150163268821,0.00686150163268821,0.68,50
2018-04-11,-0.001381959276368952,0.000538040723631048,0.64,50
2018-04-18,0.009899957673544365,0.011819957673544365,0.64,50
2018-04-25,-0.019579042989380065,-0.017479042989380064,0.7,50
2018-05-04,0.018060546231575127,0.02016054623157513,0.7,50
2018-05-11,0.011495645044481332,0.013535645044481332,0.68,50
2018-05-18,-0.0009217794714974464,0.0008782205285025535,0.6,50
2018-05-25,-0.025955838008420936,-0.023855838008420935,0.7,50
2018-06-01,0.009993581772747107,0.012093581772747107,0.7,50
2018-06-08,-0.03077110797351765,-0.02873110797351765,0.68,50
2018-06-15,-0.0515224949047825,-0.0493024949047825,0.74,50
2018-06-25,0.012198459357271485,0.014238459357271485,0.68,50
2018-07-02,-0.0008233431690087148,0.0013366568309912852,0.72,50
2018-07-09,0.006615416313923553,0.008835416313923553,0.74,50
2018-07-16,0.0002919552659270395,0.0024519552659270395,0.72,50
2018-07-23,-0.025502585205575974,-0.023402585205575973,0.7,50
2018-07-30,-0.06460523235838214,-0.06262523235838215,0.66,50
2018-08-06,0.04782352593256513,0.04986352593256513,0.68,50
2018-08-13,-0.04364553496821718,-0.04148553496821718,0.72,50
2018-08-20,0.03804779930893207,0.039787799308932066,0.58,50
2018-08-27,-0.030928693221268063,-0.029128693221268064,0.6,50
2018-09-03,-0.025659673820210758,-0.02391967382021076,0.58,50
2018-09-10,-0.014502302309328707,-0.012762302309328706,0.58,50
2018-09-17,0.0527626037624391,0.054382603762439106,0.54,50
2018-09-25,-0.04428958906186249,-0.04242958906186249,0.62,50
2018-10-09,-0.09676314564991323,-0.09496314564991323,0.6,50
2018-10-16,0.0271274167529109,0.029167416752910902,0.68,50
2018-10-23,0.024138004931206963,0.026118004931206962,0.66,50
2018-10-30,0.05999065866898951,0.06185065866898951,0.62,50
2018-11-06,0.023656662270246886,0.025576662270246887,0.64,50
2018-11-13,-0.008341388347785469,-0.006481388347785468,0.62,50
2018-11-20,-0.015359781608947642,-0.013379781608947643,0.66,50
2018-11-27,0.02316536353937748,0.02478536353937748,0.54,50
2018-12-04,-0.001928812730121897,-0.0003088127301218968,0.54,50
2018-12-11,-0.02792976077327796,-0.02648976077327796,0.48,50
2018-12-18,-0.015672332427533534,-0.013632332427533533,0.68,50
2018-12-25,-0.01979889762958505,-0.01781889762958505,0.66,50
2019-01-03,0.05409873582526813,0.05595873582526813,0.62,50
2019-01-10,-0.005716685321081565,-0.003616685321081565,0.7,50
2019-01-17,0.015142251861937373,0.017062251861937373,0.64,50
2019-01-24,-0.01134626450369046,-0.00954626450369046,0.6,50
2019-01-31,0.0934526331506925,0.09507263315069249,0.54,50
2019-02-14,0.015235716357915718,0.01691571635791572,0.56,50
2019-02-21,0.06526712508531453,0.06742712508531452,0.72,50
2019-02-28,0.08621992941206483,0.08783992941206482,0.54,50
2019-03-07,-0.004704051716552807,-0.003204051716552807,0.5,50
2019-03-14,0.05914892670528287,0.06082892670528287,0.56,50
2019-03-21,-0.014039329267202699,-0.012599329267202699,0.48,50
2019-03-28,0.1095121353847837,0.1114921353847837,0.66,50
2019-04-04,-0.016642086319532217,-0.014962086319532218,0.56,50
2019-04-12,0.011822838800985041,0.013082838800985042,0.42,50
