year_month,strategy_ret
2017-10,-0.028677019756660115
2017-11,0.03236461224210641
2017-12,-0.015564520389008105
2018-01,-0.03187363159596586
2018-02,-0.02008202195530781
2018-03,-0.05068018209824264
2018-04,0.02820752932481441
2018-05,-0.05940840861557258
2018-06,-0.01685515064758061
2018-07,-0.06366211056732546
2018-08,0.022149269093130697
2018-09,-0.09390903622422028
2018-10,0.02381551535187746
2018-11,-0.040982199602209175
2018-12,0.06745981473262433
2019-01,0.14607965134520148
2019-02,0.08315113401281356
2019-03,-0.0006707934642086596
2019-04,-0.064172277587995
2019-05,0.04250935498501149
2019-06,0.037607990345283046
2019-07,0.03249892565170024
2019-08,0.02559253977576468
2019-09,0.033364721198252435
2019-10,0.0007521729405147851
2019-11,0.0811432721321957
2019-12,0.010164568479710461
2020-01,0.005383195355429003
2020-02,-0.09040908305500692
2020-03,0.0879704748344933
2020-04,-0.0024164168653611666
2020-05,0.12474982777943008
2020-06,0.18647925741017934
2020-07,-0.013728834201346345
2020-08,-0.010659616171182391
2020-09,0.03200183265242388
2020-10,0.04842803265676279
2020-11,0.049168530290608456
2020-12,0.06736334034972905
2021-01,-0.055171599038962425
2021-02,-0.029812355870990705
2021-03,0.05224216380888461
2021-04,0.06733738591150903
2021-05,0.035165566167739186
2021-06,-0.04189278288695068
2021-07,0.04069081871588295
2021-08,-0.045306383932731426
2021-09,-0.006940109628364655
2021-10,0.033467320065363404
2021-11,0.033203801061823676
2021-12,-0.08467350010559571
2022-01,0.0261398600608502
2022-02,-0.0801672488429643
2022-03,-0.04270258593695556
2022-04,0.07886531466911004
2022-05,0.10258564986555493
2022-06,-0.02779605577824732
2022-07,-0.007730540221824397
2022-08,-0.05460941490828579
2022-09,-0.02934997263821729
2022-10,0.06471162860375301
2022-11,-0.04463303531928802
2022-12,0.06933942887483278
2023-01,-0.006468043599817426
2023-02,0.11411445011754387
2023-03,0.038840269904070565
2023-04,-0.037561809608981665
2023-05,0.002555177324401746
2023-06,0.03562614313314362
2023-07,-0.028910341125983195
2023-08,-0.009399927616710869
2023-09,-0.005480581174510882
2023-10,-0.007086497255829808
2023-11,-0.009378490290738289
2023-12,-0.10086718122434177
2024-01,0.13308212663521055
2024-02,0.02889965046001565
2024-03,0.017931689885437772
2024-04,0.009680973683100147
2024-05,-0.035576920026116635
2024-06,0.010523943139128975
2024-07,-0.05722725429284698
2024-08,0.26277305926107364
2024-09,-0.04612520146948163
2024-10,0.020547540203953586
2024-11,-0.006569414318418684
2024-12,-0.03172296863291112
2025-01,0.020973041779055974
2025-02,-0.008514853445906155
2025-03,-0.06612600713984358
2025-04,0.009622932849419494
2025-05,0.10750208760240262
2025-06,0.06646636144439086
2025-07,0.18682358750676653
2025-08,0.04809203500231129
2025-09,0.0044451582997713885
2025-10,-0.05886997646655433
2025-11,0.038531468815887045
