year_month,strategy_ret
2017-10,-0.021434753799887043
2017-11,0.014181156792386775
2017-12,-0.008359405522238027
2018-01,0.0064280546042030755
2018-02,-0.00825139653882338
2018-03,-0.035210305271493804
2018-04,0.011340433889368506
2018-05,-0.06316611353211304
2018-06,-0.02071308428446615
2018-07,-0.07274244945785019
2018-08,0.028709528069765643
2018-09,-0.07930434990510325
2018-10,0.025935552372363068
2018-11,-0.033856417014750555
2018-12,0.052473215267585964
2019-01,0.14586866717011193
2019-02,0.09188233882267324
2019-03,-0.008749219656156439
2019-04,-0.05740673882038282
2019-05,0.049877213293104836
2019-06,0.03850535266994004
2019-07,0.03803180320648215
2019-08,0.0320469861762891
2019-09,0.03499090956905129
2019-10,-0.007606425247789513
2019-11,0.0697625877695488
2019-12,0.04122870047678554
2020-01,0.02132238133825597
2020-02,-0.08753228780525943
2020-03,0.1297603840980596
2020-04,0.014432376356828078
2020-05,0.12206447336881414
2020-06,0.15821704120653704
2020-07,-0.00955922249488451
2020-08,-0.024647626780984373
2020-09,-0.00390305723780493
2020-10,0.07257260371323673
2020-11,0.0875355140060296
2020-12,0.0607416382532863
2021-01,-0.02882200724399464
2021-02,-0.03548733189735746
2021-03,0.1121145594411198
2021-04,0.08011271468522312
2021-05,0.03181737121619179
2021-06,0.018749408154659225
2021-07,0.03866615913191928
2021-08,-0.025847443253665236
2021-09,0.017241033162857307
2021-10,-0.002175949829112245
2021-11,0.01652190360003146
2021-12,-0.10670151241758997
2022-01,0.06382975683966596
2022-02,-0.0983146591496037
2022-03,-0.055902485532896805
2022-04,0.09048352491866146
2022-05,0.10071806345018668
2022-06,-0.023827303791683147
2022-07,-0.0012802042303907439
2022-08,-0.06224078131913816
2022-09,-0.04432453587968044
2022-10,0.04586256401284353
2022-11,-0.04164168032814395
2022-12,0.06639200190631869
2023-01,0.10675402118705671
2023-02,0.03958968990146137
2023-03,0.01904081866294123
2023-04,-0.03190044538896122
2023-05,0.0028520573752004695
2023-06,0.03371851641363027
2023-07,-0.029910608291196076
2023-08,-0.004450076492476026
2023-09,-0.013593409056009045
2023-10,0.005416109086266712
2023-11,0.004554998889268487
2023-12,-0.0859061443039074
2024-01,0.14804752572649893
2024-02,0.029437755608543524
2024-03,0.02432445013959147
2024-04,0.00967342680323515
2024-05,-0.01628362205815895
2024-06,0.014162858791396248
2024-07,-0.04491174699344272
2024-08,0.227994285539095
2024-09,0.00024519755854424206
2024-10,0.037865061113652954
2024-11,-0.004446765011653841
2024-12,-0.037233351528734845
2025-01,0.05250196842783327
2025-02,-0.022174203371613684
2025-03,-0.0488797372779095
2025-04,0.0222020050361999
2025-05,0.09017085028241326
2025-06,0.07762345058050424
2025-07,0.16374786767652336
2025-08,0.062453769865214045
2025-09,0.0024723250998211106
2025-10,-0.052953204873189115
2025-11,0.036713220032404854
