Family,Trial,Score,Params,Ann_Return,Sharpe,Info_Ratio,Avg_Turnover,RankIC_Mean,Months
CatBoost,9,2.0427363849074527,"{""iterations"": 350, ""learning_rate"": 0.06660490973803591, ""depth"": 3, ""l2_leaf_reg"": 4.716262771234147, ""random_strength"": 1.123672154093113, ""bagging_temperature"": 0.32704080387987894}",0.20215819375133592,0.9898916769069686,1.7823177044792202,0.7309764528771641,0.02519030742911112,36
CatBoost,1,1.8461246405453937,"{""iterations"": 350, ""learning_rate"": 0.04726374286850232, ""depth"": 3, ""l2_leaf_reg"": 3.2211861577300978, ""random_strength"": 1.2633627637426759, ""bagging_temperature"": 0.2538638760746766}",0.20840891406094908,0.9793433150766209,1.5882482433650946,0.7185319468537422,0.028717328895365754,36
CatBoost,8,1.6349804907911907,"{""iterations"": 300, ""learning_rate"": 0.054100411744109074, ""depth"": 5, ""l2_leaf_reg"": 2.122659893238782, ""random_strength"": 0.9796411171152454, ""bagging_temperature"": 0.591335871366423}",0.17618807716372298,0.8982727504416512,1.4037232071528258,0.7644908298826085,0.017793959176737848,36
CatBoost,10,1.6142686845084884,"{""iterations"": 400, ""learning_rate"": 0.0993349719897307, ""depth"": 3, ""l2_leaf_reg"": 1.5168566887817334, ""random_strength"": 1.5857301871781542, ""bagging_temperature"": 0.5286336705271102}",0.19151898231394826,0.9224160964875696,1.3725442295943964,0.7000074806435783,0.038243912473395175,36
CatBoost,4,1.512502567086762,"{""iterations"": 350, ""learning_rate"": 0.06117095154271749, ""depth"": 4, ""l2_leaf_reg"": 4.869677019159933, ""random_strength"": 1.2693463898327626, ""bagging_temperature"": 0.36661410640654973}",0.18130048179930602,0.8141137869171277,1.3037916680351307,0.7104647404701403,0.02790896645406815,36
CatBoost,0,1.4235684247290616,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.17082640861154785,0.7824769897857421,1.2266876397359476,0.7572462388521747,0.012280748650504544,36
CatBoost,11,1.39365044430268,"{""iterations"": 350, ""learning_rate"": 0.04162095761759211, ""depth"": 3, ""l2_leaf_reg"": 5.978471048684396, ""random_strength"": 1.3359659871325724, ""bagging_temperature"": 0.24193007258750537}",0.17800109230761718,0.8126106130118333,1.1856852010999241,0.7163588140158833,0.016179209131945396,36
CatBoost,6,1.3146076284790658,"{""iterations"": 250, ""learning_rate"": 0.05518312212859351, ""depth"": 4, ""l2_leaf_reg"": 2.9738516817288847, ""random_strength"": 0.9109963483549937, ""bagging_temperature"": 0.18735673378347917}",0.17427181019815685,0.7485674955696696,1.1279649893572596,0.7585521909818979,0.015654820948715894,36
CatBoost,7,0.962996777952169,"{""iterations"": 300, ""learning_rate"": 0.0894113624372703, ""depth"": 5, ""l2_leaf_reg"": 3.007648253022298, ""random_strength"": 1.1487435421505334, ""bagging_temperature"": 0.06937103704757742}",0.13438115866970013,0.6445401256424286,0.8093208418888997,0.7937220325891858,0.009329738832238007,36
CatBoost,3,0.8685517486635758,"{""iterations"": 300, ""learning_rate"": 0.037262938906002116, ""depth"": 4, ""l2_leaf_reg"": 4.172619339600329, ""random_strength"": 0.6189900765442, ""bagging_temperature"": 0.10527105368849551}",0.12696087183151783,0.6004480598689848,0.7260474987101281,0.7526033601449549,-0.0025811575892650245,36
