year_month,strategy_ret
2017-10,-0.031568715200698434
2017-11,0.02446548048148606
2017-12,0.019614810358874506
2018-01,-0.035526826062692723
2018-02,0.004529671241901052
2018-03,-0.04224256215514075
2018-04,0.007198013373169978
2018-05,-0.0556761814385811
2018-06,-0.004830715888426991
2018-07,-0.05022646934609301
2018-08,0.03118752552084724
2018-09,-0.07822757078614823
2018-10,0.017075429828305597
2018-11,-0.007655649137922752
2018-12,0.05929258290642988
2019-01,0.17282722279315912
2019-02,0.06498314852066081
2019-03,-0.005670347735712801
2019-04,-0.05332145708976419
2019-05,0.07366595784803222
2019-06,0.036287724759506174
2019-07,0.01926259433639846
2019-08,0.024899680071346977
2019-09,0.017155811367241206
2019-10,-0.0011952538206577584
2019-11,0.07267701792802166
2019-12,0.03255954996937206
2020-01,0.004630213087671715
2020-02,-0.06667020171577151
2020-03,0.09789549884340948
2020-04,0.006799244125504823
2020-05,0.11603264644794355
2020-06,0.17531519144512986
2020-07,-0.0034099008749267573
2020-08,-0.028057997070036617
2020-09,0.0004978902214110045
2020-10,0.07582079174929388
2020-11,0.1089768041863322
2020-12,0.07079209683264248
2021-01,-0.041035823081592745
2021-02,-0.04991220407357417
2021-03,0.05521889195723627
2021-04,0.08734668991522387
2021-05,0.03837751263737629
2021-06,0.02303721340155048
2021-07,0.06794102149210528
2021-08,-0.03868825700544299
2021-09,-0.005063921245764682
2021-10,0.025050472041491197
2021-11,0.021925253264806457
2021-12,-0.09103707577159831
2022-01,0.026519481908351523
2022-02,-0.09802827314376222
2022-03,-0.08834742257099046
2022-04,0.07731140572539727
2022-05,0.09729778242483253
2022-06,-0.01496664896046799
2022-07,-0.01742325489223859
2022-08,-0.05730349194789306
2022-09,-0.04096196637053505
2022-10,0.05233166030517848
2022-11,-0.023308200041935467
2022-12,0.07798174673845396
2023-01,-0.004158634782901413
2023-02,0.0854047162514477
2023-03,0.017015448690171953
2023-04,-0.02840399598276882
2023-05,-0.012023551371633343
2023-06,0.03271844401578834
2023-07,-0.039631985761512604
2023-08,-0.0008345306401619146
2023-09,-0.0068241887353918205
2023-10,-0.005617489495279028
2023-11,-0.010994918571196624
2023-12,-0.04854026302264708
2024-01,0.12426655757981647
2024-02,0.03466247908979107
2024-03,0.019466285926163087
2024-04,0.003271359032775205
2024-05,-0.019875327810277937
2024-06,0.0032399582588799793
2024-07,-0.04233021009629263
2024-08,0.23733638030146378
2024-09,0.002853067615768853
2024-10,0.031690611488200036
2024-11,0.00664156796175023
2024-12,-0.028291901361241337
2025-01,0.029660963546695385
2025-02,-0.01648073085790902
2025-03,-0.048834559342663994
2025-04,0.02295334294870684
2025-05,0.0912558466846855
2025-06,0.08932877402931938
2025-07,0.20230746920703624
2025-08,0.08611670395580702
2025-09,0.010731768780796017
2025-10,-0.054876322862531884
2025-11,0.02894885251444098
