year_month,stock_code,ret_next_month,dominant_factor
2021-06,601919,-0.24835164835164836,VOL_SPIKE_6M
2021-06,002709,-0.05291467760371149,BIAS_20
2021-06,603799,0.14708524419649205,BIAS_20
2021-06,002466,0.6806047426737081,RET_6M
2021-06,300059,-0.053066147137953434,BIAS_20
2021-06,600809,-0.10583542977877658,RET_6M
2021-06,300750,0.029628249324513245,RET_6M
2021-07,601919,0.17460317460317465,VOL_SPIKE_6M
2021-07,002371,-0.17627619284366913,BIAS_20
2021-07,300782,-0.05990253559735004,RET_6M
2021-07,603260,1.0631572029442693,RET_6M
2021-07,603986,-0.334709031930277,VOL_SPIKE_6M
2021-07,002709,0.34941076245917935,VOL_SPIKE_6M
2021-07,000301,0.19131702575733045,RET_6M
2021-07,600436,-0.05177466080323467,RET_6M
2021-07,688012,-0.2829179172647788,VOL_SPIKE_6M
2021-07,300759,-0.027668976599377282,RET_6M
2021-08,600010,-0.15684410646387836,RET_6M
2021-08,601669,0.364705882352941,VOL_SPIKE_6M
2021-08,300661,0.03977836720745942,RET_6M
2021-08,688012,-0.07916287534121924,VOL_SPIKE_6M
2021-08,002371,0.027651542048332534,RET_6M
2021-08,600111,-0.2371196222455404,RET_6M
2021-08,603986,-0.05265878703855997,RET_6M
2021-08,000301,-0.13149306499864033,RET_6M
2021-08,601618,-0.1306532663316582,VOL_SPIKE_6M
2021-08,603260,-0.16876373713885262,RET_6M
2021-09,600111,0.14299141478399413,BIAS_20
2021-09,000792,-0.03277027027027035,VOL_SPIKE_6M
2021-09,600010,-0.1134911687335588,BIAS_20
2021-09,600150,-0.10159074475777308,BIAS_20
2021-09,601600,-0.20859671302149185,BIAS_20
2021-09,600160,0.04090486519987602,BIAS_20
2021-09,000408,0.0810623701932156,RET_6M
2021-09,000983,-0.22085535800096112,BIAS_20
2021-09,002460,0.027367195198423344,RET_6M
2021-09,000301,-0.03100046970408643,BIAS_20
2021-10,601669,-0.1996047430830039,RET_6M
2021-10,600025,-0.11612903225806459,BIAS_20
2021-10,600233,0.1041889007470651,VOL_SPIKE_6M
2021-10,300661,0.05863775895597945,RET_6M
2021-10,600039,-0.001620089104900857,VOL_SPIKE_6M
2021-10,002371,0.04239691452555161,RET_6M
2021-10,002709,-0.18146822155407627,RET_6M
2021-10,600958,0.02207792207792214,RET_6M
2021-10,600515,-0.033070088845014944,UPSHADOW_20
2021-10,600436,0.08253528412029842,BIAS_20
2021-11,600039,0.003346855983773045,VOL_SPIKE_6M
2021-11,002709,-0.15074048516375604,BIAS_20
2021-11,601058,0.06320478908534044,VOL_SPIKE_6M
2021-11,300274,-0.09709863191231105,RET_6M
2021-11,002594,-0.120034736740536,RET_6M
2021-11,002371,-0.10328372826944521,RET_6M
2021-11,600009,0.08183738120380135,VOL_SPIKE_6M
2021-11,300124,0.04572800080213568,UPSHADOW_20
2021-11,300661,-0.09912023015204319,RET_6M
2021-11,600111,-0.14901380298687594,RET_6M
2021-12,688256,-0.1716088328075709,UPSHADOW_20
2021-12,300394,-0.07786354160797804,BIAS_20
2021-12,688008,-0.15049692380501656,VOL_SPIKE_6M
2021-12,603893,-0.22208544532947128,RET_6M
2021-12,688396,-0.1534301606922126,UPSHADOW_20
2021-12,002466,-0.17383318928262748,BIAS_20
2021-12,302132,-0.18040893961008087,VOL_SPIKE_6M
2021-12,002938,-0.1441745389113811,VOL_SPIKE_6M
2021-12,605117,-0.04791613769088465,VOL_SPIKE_6M
2021-12,002459,-0.043517090200535846,VOL_SPIKE_6M
2022-01,300251,-0.10444795997203937,BIAS_20
2022-01,600482,0.039122703023118044,UPSHADOW_20
2022-01,600875,-0.05191663565314475,RET_6M
2022-01,002600,-0.02448355011476666,VOL_SPIKE_6M
