filter_pct,ICIR_Sharpe,ICIR_Calmar,Ridge_Sharpe,Ridge_Calmar
0.1,0.919831719023221,0.7808719906352531,0.9600211462811467,0.9597798177911943
0.15,0.9301849294595144,0.7938303107523669,0.9540544013399255,0.9468110373758825
0.2,0.9774566481488454,0.8785899256813187,0.9603214850787029,0.981558675782607
0.25,1.0136164182553917,0.9123597551177649,0.9531735320712962,1.0576203429890128
0.3,0.9496634995188031,0.9334972744944345,1.0111908057812393,1.1758164591564233
