month,stock_code,top_risk_score,rank_in_topn
2018-04,601100,0.6637529370893542,9
2018-04,603993,0.5560456212305467,10
2018-05,300015,1.4461226603438244,1
2018-05,600188,1.2142145930471928,2
2018-05,600760,1.2129959514869475,3
2018-05,601100,0.9546944566118241,4
2018-05,601877,0.844528583179651,5
2018-05,600438,0.7838670620437879,6
2018-05,300413,0.5507054695010837,7
2018-05,601360,0.39560241319584777,8
2018-05,600036,0.3581460789560039,9
2018-05,000538,0.3215002799396759,10
2018-06,000596,1.9819349159148,1
2018-06,002304,1.355919984604406,2
2018-06,601607,1.2971975703815806,3
2018-06,600346,1.0437473711945269,4
2018-06,300413,0.9709583460669786,5
2018-06,300308,0.8678056887014245,6
2018-06,000895,0.7787481443216384,7
2018-06,000301,0.5727730922791556,8
2018-06,002384,0.4412163899941083,9
2018-06,600803,0.400087423257123,10
2018-07,600690,1.0703040511363882,1
2018-07,300661,1.03732015974376,2
2018-07,000301,0.9209658724475085,3
2018-07,000963,0.844459919702967,4
2018-07,300413,0.7032725614796667,5
2018-07,300476,0.6497851008096113,6
2018-07,600346,0.5955956364936599,7
2018-07,002352,0.49507132468940707,8
2018-07,000999,0.4512137260661569,9
2018-07,600372,0.3888787664159203,10
2018-08,300661,1.4277001545012205,1
2018-08,600011,1.3640756750647882,2
2018-08,601800,1.104770247428481,3
2018-08,002475,0.7607499326199131,4
2018-08,600372,0.6256677343116062,5
2018-08,002142,0.5589830703435875,6
2018-08,000338,0.5374699335271662,7
2018-08,300413,0.5010636517284174,8
2018-08,601100,0.4785015979755253,9
2018-08,000301,0.4725614730120875,10
2018-09,000002,0.8600093534413171,1
2018-09,600183,0.786177446728012,2
2018-09,601100,0.7283732356033326,3
2018-09,601877,0.6466975205401237,4
2018-09,000708,0.6349477446588536,5
2018-09,600048,0.6249125707758274,6
2018-09,600050,0.6195411154024336,7
2018-09,000301,0.5428063997192704,8
2018-09,600406,0.3849369076269231,9
2018-09,000999,0.3193530451101697,10
2018-10,603288,0.8517040184308251,1
2018-10,600027,0.836927269184625,2
2018-10,600482,0.784761767355189,3
2018-10,600233,0.7330412824398613,4
2018-10,600011,0.6248246087450082,5
2018-10,601633,0.5574728376845272,6
2018-10,601336,0.5180236565052223,7
2018-10,000895,0.5076816981290759,8
2018-10,601601,0.42344591681823673,9
2018-10,002352,0.40560368458868495,10
2018-11,600061,1.076927000364076,1
2018-11,000166,1.0304524139971527,2
2018-11,600406,0.9876193969502103,3
2018-11,002736,0.9209792473090244,4
2018-11,600547,0.8172607350416237,5
2018-11,601166,0.8004002558129117,6
2018-11,002142,0.7246796319755343,7
2018-11,600036,0.6878674912424789,8
2018-11,601668,0.6865298097182562,9
2018-11,601601,0.6378719801072332,10
2018-12,000876,1.03264830273784,1
2018-12,600438,0.9860644993655099,2
2018-12,002736,0.9619033835059684,3
2018-12,000166,0.871304823429945,4
2018-12,600372,0.8107601841505948,5
2018-12,601668,0.7279707750207536,6
2018-12,601901,0.4927655818816382,7
2018-12,000002,0.47003126549245783,8
2018-12,600482,0.4668112758693226,9
2018-12,000630,0.4454938789347701,10
2019-01,600406,1.460497027312413,1
2019-01,300628,1.2359824219759805,2
2019-01,600183,0.9195889026528534,3
2019-01,600482,0.9100483315623351,4
2019-01,600161,0.8718692605345668,5
2019-01,601012,0.8381243341616775,6
2019-01,300413,0.7700415386405859,7
2019-01,600438,0.7687469222932188,8
2019-01,601877,0.7664637959211473,9
2019-01,000338,0.5404872526849247,10
2019-02,600438,1.6868532626121318,1
2019-02,601012,1.1449721394499859,2
2019-02,000975,1.0141861289401042,3
2019-02,600161,0.9888890725497893,4
2019-02,601877,0.7972171398060837,5
2019-02,600547,0.648658802002711,6
2019-02,000100,0.6383497114339092,7
2019-02,000166,0.6309631106051139,8
2019-02,601100,0.591470468630462,9
2019-02,601628,0.5826204163270327,10
2019-03,600061,1.7539516419319279,1
2019-03,002736,1.6236994821350017,2
2019-03,000166,1.1715594891582277,3
2019-03,300394,0.7907168232478117,4
2019-03,601628,0.692490626795129,5
2019-03,600438,0.4893755333113953,6
2019-03,600372,0.48632891580346843,7
2019-03,300628,0.4323699739981882,8
2019-03,000630,0.41004250658632013,9
2019-03,002475,0.32277151460697706,10
2019-04,600061,1.4476329013660072,1
2019-04,002736,1.3189857208528502,2
2019-04,600025,0.8543795241083514,3
2019-04,000100,0.7212657896374373,4
2019-04,000166,0.6938105543271653,5
2019-04,600406,0.672176853842249,6
2019-04,000596,0.6394908253964111,7
2019-04,600183,0.6010582353532906,8
2019-04,002475,0.5915001032558935,9
2019-04,601012,0.5140054470282485,10
2019-05,600438,1.4824046348520539,1
2019-05,601018,1.4233229271957377,2
2019-05,002311,1.2220953392594727,3
2019-05,601919,0.9905967278785648,4
2019-05,601628,0.8533331152301159,5
2019-05,600061,0.5779246425620967,6
2019-05,002142,0.566508013269676,7
2019-05,601633,0.5294394577524221,8
2019-05,601318,0.521335735109928,9
2019-05,300502,0.46563996159834764,10
2019-06,002311,1.0724577905638668,1
2019-06,601100,1.0556181182716569,2
2019-06,300661,1.047259284305488,3
2019-06,601318,0.8629995792932459,4
2019-06,000938,0.6049895196886517,5
2019-06,600036,0.5538003463692326,6
2019-06,600233,0.4195584230430748,7
2019-06,002142,0.3940345166684317,8
2019-06,601901,0.3763771076513367,9
2019-06,002179,0.3544767680139717,10
2019-07,002916,1.5000855842788292,1
2019-07,603369,1.1398715691889016,2
2019-07,603501,0.9302999597399786,3
2019-07,600845,0.8993938198763136,4
2019-07,600061,0.8144089758784128,5
2019-07,600588,0.7686410642251353,6
2019-07,601899,0.7520750423209545,7
2019-07,000999,0.6811956641756468,8
2019-07,002736,0.6394917017429137,9
2019-07,002352,0.38842721718603923,10
2019-08,600150,1.8198516796795392,1
2019-08,300661,1.8021893498560368,2
2019-08,603501,1.6279250029429053,3
2019-08,000938,1.3912385922975483,4
2019-08,603369,0.844460395178971,5
2019-08,002938,0.8384887872607509,6
2019-08,002352,0.7157311237209835,7
2019-08,002311,0.6844100221015094,8
2019-08,600845,0.6229397822615292,9
2019-08,300308,0.6042451562130228,10
2019-09,603501,2.003510298950018,1
2019-09,600150,1.1894171784906318,2
2019-09,000596,1.1054757168344946,3
2019-09,600588,0.9399557558662628,4
2019-09,600845,0.829386799784096,5
2019-09,000876,0.5892263294891904,6
2019-09,600346,0.5387138053008215,7
2019-09,600438,0.5303522119952626,8
2019-09,300759,0.4034174404778518,9
2019-09,601872,0.3451684341914934,10
2019-10,002938,1.3782682278743552,1
2019-10,603259,1.3296564819690997,2
2019-10,603501,1.0464816423624672,3
2019-10,000001,1.0264561750872048,4
2019-10,603369,0.934191920898644,5
2019-10,002142,0.9333392618059628,6
2019-10,300251,0.9148926961495174,7
2019-10,600845,0.762939103269485,8
2019-10,600674,0.7581277881195058,9
2019-10,600547,0.6998929277500546,10
2019-11,603259,1.694217077610488,1
2019-11,300661,1.6390133484942555,2
2019-11,600926,1.2409610170286662,3
2019-11,601628,1.1113494966651425,4
2019-11,603501,1.0997229020868027,5
2019-11,600809,1.071586513731515,6
2019-11,601100,0.845785942866331,7
2019-11,002142,0.8188450162793779,8
2019-11,600233,0.7238956505634149,9
2019-11,000792,0.7120391437176371,10
2019-12,000708,1.7569514105839414,1
2019-12,603501,1.391051290444076,2
2019-12,300661,0.9949821390685627,3
2019-12,002241,0.8921867475424509,4
2019-12,600845,0.8888166468100962,5
2019-12,300413,0.6503593970633371,6
2019-12,601058,0.622989817682543,7
2019-12,600585,0.6209847844838035,8
2019-12,601100,0.6077943292688588,9
2019-12,002600,0.48655645954495885,10
2020-01,603799,1.831305105127264,1
2020-01,601901,1.492910615421336,2
2020-01,600061,1.3373951015950534,3
2020-01,300308,1.223519329273523,4
2020-01,601808,1.1291096947531902,5
2020-01,300251,0.9896065515607086,6
2020-01,601236,0.9568475707920543,7
2020-01,300661,0.9089183135425288,8
2020-01,300124,0.903622836401874,9
2020-01,688012,0.745094952561087,10
2020-02,603799,1.6895413316457686,1
2020-02,300476,1.431096759008756,2
2020-02,688012,1.4073308717486668,3
2020-02,002466,1.4055278965707314,4
2020-02,002241,1.3241878398513522,5
2020-02,002920,1.2086869045501536,6
2020-02,603986,0.9498519932505631,7
2020-02,002600,0.8964862230074235,8
2020-02,601100,0.7436076028243226,9
2020-02,300759,0.6925113240832315,10
2020-03,002920,1.6990630069664134,1
2020-03,002028,1.492427463196603,2
2020-03,300316,1.3593161396496591,3
2020-03,601100,1.0837180971148208,4
2020-03,601066,0.959725083906068,5
2020-03,300476,0.9576934677641042,6
2020-03,601236,0.8727936893315102,7
2020-03,300661,0.8400853032556403,8
2020-03,000708,0.8065497411931275,9
2020-03,688012,0.7505686924948339,10
2020-04,300122,1.6033625412272863,1
2020-04,601100,1.545957763655115,2
2020-04,600515,1.2927594181877846,3
2020-04,600039,1.2161587132722955,4
2020-04,002311,1.1384831045444368,5
2020-04,300502,0.7374578422934965,6
2020-04,300628,0.670456311421939,7
2020-04,688012,0.5506718449382424,8
2020-04,300413,0.5464831133847305,9
2020-04,002371,0.5450203644189004,10
2020-05,002709,1.532420984208657,1
2020-05,300782,1.5181343145768216,2
2020-05,601689,1.4289519420842467,3
2020-05,002371,1.1872565853666832,4
2020-05,300316,1.1061674996115045,5
2020-05,300476,1.0737144240474787,6
2020-05,000975,1.0664662925724486,7
2020-05,300394,1.057040336595829,8
2020-05,300124,1.0341782649997704,9
2020-05,300502,1.0317891429641133,10
2020-06,002920,1.9620022693950914,1
2020-06,688012,1.88857802589392,2
2020-06,300759,1.5393088955541192,3
2020-06,600600,1.2963863900532866,4
2020-06,300413,1.2261018745065881,5
2020-06,600515,1.2162560504792683,6
2020-06,002371,1.0873423622763678,7
2020-06,601689,1.0330260692558872,8
2020-06,600926,0.9611761662239172,9
2020-06,601100,0.8743301575560979,10
2020-07,300759,1.6988658867967712,1
2020-07,603893,1.4597009884777288,2
2020-07,300014,1.3893790637773877,3
2020-07,300347,1.2837431131349322,4
2020-07,600161,1.236088532789256,5
2020-07,300661,1.1592545549834177,6
2020-07,300502,1.151358490544951,7
2020-07,300394,1.150981701357186,8
2020-07,002920,1.1430948735176858,9
2020-07,300750,1.1283868093702079,10
2020-08,002352,1.4161562144861555,1
2020-08,300274,1.346920070808141,2
2020-08,300122,1.1407781447712104,3
2020-08,002028,1.0485663507029255,4
2020-08,002311,0.906371392426656,5
2020-08,300661,0.8095021513456839,6
2020-08,002920,0.7048478696933419,7
2020-08,300394,0.6418206963793082,8
2020-08,600515,0.6310038372417107,9
2020-08,300502,0.6051179307797661,10
2020-09,600926,1.6365787919174306,1
2020-09,600809,1.4795255819251234,2
2020-09,600346,1.466190687197046,3
2020-09,600436,1.4021743034919196,4
2020-09,600176,1.369175547522341,5
2020-09,000895,1.1833241840491275,6
2020-09,302132,1.1756759683516964,7
2020-09,601838,1.0001792535810952,8
2020-09,300124,0.9635687820435077,9
2020-09,300033,0.8995694240504859,10
2020-10,002709,2.01909320411006,1
2020-10,300122,1.6115977028767987,2
2020-10,601878,1.5877459694451352,3
2020-10,002625,1.4825108392667632,4
2020-10,002920,1.202826513558599,5
2020-10,300661,1.0486686928301068,6
2020-10,300124,0.9840187111200436,7
2020-10,601788,0.977461688131054,8
2020-10,688169,0.9540706395904306,9
2020-10,302132,0.9389867747313653,10
2020-11,002709,1.4093169640297722,1
2020-11,601919,1.2186817653432167,2
2020-11,600809,1.1724101216756533,3
2020-11,300122,1.165252464252832,4
2020-11,300124,1.1022890643275063,5
2020-11,600926,1.0380263285502542,6
2020-11,601901,1.0322937963051362,7
2020-11,603369,0.8980066671983539,8
2020-11,000001,0.8450972267764911,9
2020-11,600036,0.7538679992833454,10
2020-12,000807,1.7800566572317071,1
2020-12,600346,1.485132293357062,2
2020-12,601919,1.4498402983201324,3
2020-12,601127,1.4096985827510842,4
2020-12,002709,1.1187834094048594,5
2020-12,600918,1.1175045554942498,6
2020-12,000301,1.0002703429642668,7
2020-12,603260,0.988952655022363,8
2020-12,300274,0.9477388069070649,9
2020-12,300782,0.9398149167286097,10
2021-01,600809,1.8505039166727377,1
2021-01,601919,1.5209185301116899,2
2021-01,600760,1.388277033748584,3
2021-01,002709,1.3526417443577516,4
2021-01,600176,1.2008243386513018,5
2021-01,600918,1.1786085176589312,6
2021-01,601100,1.1107795613853941,7
2021-01,601127,1.0103098897264937,8
2021-01,300124,0.902341235392713,9
2021-01,300014,0.8411181985635693,10
2021-02,300274,1.8898209587149721,1
2021-02,601058,1.7646856964875162,2
2021-02,601127,1.722676343592934,3
2021-02,002466,1.3887431566983477,4
2021-02,000301,1.3599217343707508,5
2021-02,601901,1.1380232151688245,6
2021-02,603799,1.070775655784864,7
2021-02,600346,1.0637006482324032,8
2021-02,600031,0.9827989425610574,9
2021-02,688169,0.9827754924534298,10
2021-03,000807,1.4716335864333605,1
2021-03,000301,1.0007980264007332,2
2021-03,600438,0.9221742070862615,3
2021-03,601058,0.8765289950921384,4
2021-03,601919,0.7948037060193672,5
2021-03,601618,0.791526632211975,6
2021-03,600031,0.7107566766970412,7
2021-03,300274,0.6819860423487301,8
2021-03,603799,0.5075256591387939,9
2021-03,600036,0.41143271697182626,10
2021-04,600025,1.5336002147492922,1
2021-04,601919,1.3221055078305781,2
2021-04,688169,1.2588785748185674,3
2021-04,601009,1.2070107879672667,4
2021-04,603799,1.125447772009691,5
2021-04,600115,0.9291594943053145,6
2021-04,600039,0.9195170166536575,7
2021-04,600809,0.9178007121118887,8
2021-04,000301,0.8775480774747483,9
2021-04,300274,0.7964316598755874,10
2021-05,601919,2.0786094244749815,1
2021-05,002709,1.8063149803674108,2
2021-05,000807,1.5837764754044712,3
2021-05,300274,1.3878230766961097,4
2021-05,300782,1.3202320540178136,5
2021-05,600039,1.23180657065945,6
2021-05,603260,1.1076237097901178,7
2021-05,300122,1.0738487655453761,8
2021-05,600809,1.0579206572927191,9
2021-05,688169,1.0381209212847058,10
2021-06,000408,1.7824103918973144,1
2021-06,601377,1.6446461505133754,2
2021-06,601919,1.3757506779501874,3
2021-06,002709,1.2392268762510175,4
2021-06,300059,1.0003949402553376,5
2021-06,600809,1.0003326197309192,6
2021-06,600515,0.920545477250675,7
2021-06,603260,0.8652387445458173,8
2021-06,688169,0.8116007889683674,9
2021-06,600919,0.8080907090766893,10
2021-07,000408,1.6336908060485897,1
2021-07,601919,1.5448356295703127,2
2021-07,300782,1.373354019223103,3
2021-07,002709,1.2578460663784519,4
2021-07,000983,1.20717528029929,5
2021-07,300803,1.2061050092109276,6
2021-07,000301,1.159708494793537,7
2021-07,600436,1.0917621716426558,8
2021-07,300759,1.018354974287632,9
2021-07,601377,0.9577695717070401,10
2021-08,300661,1.7712788647536173,1
2021-08,600111,1.680032847884421,2
2021-08,000408,1.6245894985125635,3
2021-08,000301,1.5548818973857172,4
2021-08,601618,1.4947476227086518,5
2021-08,603260,1.422157016009265,6
2021-08,603893,1.3507453381970482,7
2021-08,000983,1.3185359250073807,8
2021-08,300394,1.1822370628080294,9
2021-08,600958,0.9689551822531896,10
2021-09,600111,1.8600982900490792,1
2021-09,000792,1.8501199374801875,2
2021-09,600010,1.776142651407714,3
2021-09,600160,1.3642407289290408,4
2021-09,000408,1.3277504725600813,5
2021-09,000983,1.310419017525709,6
2021-09,600803,1.2955830131591577,7
2021-09,000301,1.1456394068748201,8
2021-09,601669,1.1277431946978356,9
2021-09,000776,1.0779866864037206,10
2021-10,600011,1.643744858732022,1
2021-10,601669,1.3195873798078508,2
2021-10,600025,1.3150693914560827,3
2021-10,600233,1.0698442800706225,4
2021-10,300476,1.0296943635773759,5
2021-10,300661,1.0249839681875457,6
2021-10,600039,0.9564920628909408,7
2021-10,002709,0.6917274393903317,8
2021-10,600958,0.6725994557105331,9
2021-10,600515,0.574220835319065,10
2021-11,601669,1.6497505432222184,1
2021-11,600039,1.4378805064304148,2
2021-11,600011,1.3431479182563093,3
2021-11,601058,0.9711042864077262,4
2021-11,603260,0.8896442072103988,5
2021-11,300124,0.802074533356099,6
2021-11,300661,0.778621293314099,7
2021-11,601111,0.7494958574819582,8
2021-11,002028,0.7073238422656786,9
2021-11,605117,0.6543595765312604,10
2021-12,600039,1.6056527565447025,1
2021-12,601689,1.4439265834045671,2
2021-12,002463,1.3240118269506573,3
2021-12,600111,1.151760422116109,4
2021-12,603893,1.1385268298810938,5
2021-12,302132,1.0250232756413575,6
2021-12,002916,0.9799191009720322,7
2021-12,002920,0.9482490095640937,8
2021-12,600010,0.9102563355749105,9
2021-12,600958,0.8694525033993208,10
2022-01,600011,1.6903719488414684,1
2022-01,601669,1.3775057223247167,2
2022-01,000408,1.3335354793040972,3
2022-01,000999,1.2077056661094414,4
2022-01,601456,1.1665710884872047,5
2022-01,300498,1.0671202137829843,6
2022-01,600039,1.0500155812181624,7
2022-01,000792,1.0215615133464533,8
2022-01,605117,0.9979500236970908,9
2022-01,601689,0.9077550676967505,10
2022-02,601111,2.2650688007704924,1
2022-02,600115,1.6898507757002244,2
2022-02,600029,1.635522459075893,3
2022-02,601456,1.5073362460201032,4
2022-02,300498,1.5033824507435818,5
2022-02,601669,1.2725938816251312,6
2022-02,000999,1.2086927393520464,7
2022-02,000876,1.162568063339067,8
2022-02,002463,1.1233315969863025,9
2022-02,601838,0.9756855877704631,10
2022-03,600039,1.3107144594554327,1
2022-03,300442,1.290726219750741,2
2022-03,300803,1.2859219231904746,3
2022-03,601808,1.2855709793256374,4
2022-03,605117,1.283842400297297,5
2022-03,600011,1.200733587532493,6
2022-03,601111,1.0532168183188078,7
2022-03,600026,0.8725935172680206,8
2022-03,000807,0.8048564467294669,9
2022-03,601838,0.7409788743479588,10
2022-04,000999,1.9785894619943383,1
2022-04,000876,1.4389431183223613,2
2022-04,300498,1.4230185448982724,3
2022-04,300803,1.311771254504575,4
2022-04,601838,1.2743820771636984,5
2022-04,601236,1.2058573958123502,6
2022-04,000983,1.1579273190714794,7
2022-04,600372,1.128179606878562,8
2022-04,601689,0.9869782381125201,9
2022-04,601111,0.9388219139622853,10
2022-05,300803,2.246463827690744,1
2022-05,600026,1.7418346330936982,2
2022-05,601838,1.2819961026212239,3
2022-05,000983,1.2282315999814224,4
2022-05,601009,1.0852858528775662,5
2022-05,600926,1.0454839514464593,6
2022-05,601111,0.640103797350844,7
2022-05,000975,0.5493145850097414,8
2022-05,601236,0.5428566251358815,9
2022-05,600115,0.5337246163514552,10
2022-06,601872,2.162332329165147,1
2022-06,600026,2.146397089082316,2
2022-06,600233,1.1216568414226225,3
2022-06,000983,1.085989254598607,4
2022-06,601808,1.0660662970018322,5
2022-06,000792,0.9333613126031117,6
2022-06,300803,0.9262455447878226,7
2022-06,002466,0.9089122907052588,8
2022-06,300442,0.7907845917209955,9
2022-06,600066,0.7448683502538588,10
2022-07,601878,1.1248718366222854,1
2022-07,601111,1.0963204917359906,2
2022-07,600026,1.038817181986437,3
2022-07,601628,1.0291027777216395,4
2022-07,605117,0.8140582992174646,5
2022-07,000999,0.7700279254632314,6
2022-07,300442,0.7327905149779287,7
2022-07,600066,0.6827612244078267,8
2022-07,601788,0.6720467938287388,9
2022-07,002466,0.6646579723022907,10
2022-08,601788,1.5419047249335205,1
2022-08,600026,1.5409455661371625,2
2022-08,600160,1.3758607748516574,3
2022-08,601872,1.301713044039135,4
2022-08,600150,1.2534544544717836,5
2022-08,000975,1.0865246035687846,6
2022-08,688223,0.9150176501786975,7
2022-08,688082,0.8568173018349818,8
2022-08,300308,0.8412851504737897,9
2022-08,300394,0.8258087083513241,10
2022-09,601788,1.831814340907805,1
2022-09,600026,1.509002985569453,2
2022-09,600027,1.351525731705588,3
2022-09,600803,1.2031636868499695,4
2022-09,605117,1.1151950302910034,5
2022-09,000596,1.0477098143615589,6
2022-09,601872,0.9520963897116915,7
2022-09,600011,0.8757066475293276,8
2022-09,601878,0.7520358495868054,9
2022-09,002600,0.673314363616347,10
2022-10,688111,1.2741617059778594,1
2022-10,600026,1.2647618869594275,2
2022-10,000596,1.2017203702441934,3
2022-10,300832,1.14615149969695,4
2022-10,000975,1.1400113873424642,5
2022-10,601111,1.0540512303702452,6
2022-10,600027,1.035134769449448,7
2022-10,688223,0.9548159855088514,8
2022-10,600515,0.9173003552123412,9
2022-10,002142,0.8753879613057167,10
2022-11,300832,2.2028169621571165,1
2022-11,600588,1.7335241749767523,2
2022-11,000999,1.6841494065524225,3
2022-11,600875,1.1070156160910951,4
2022-11,601808,1.0821124517296867,5
2022-11,688082,1.0238241867187443,6
2022-11,601788,0.9644484867976806,7
2022-11,000975,0.9232155350147486,8
2022-11,600027,0.9066382380469631,9
2022-11,301236,0.7835229622396531,10
2022-12,000617,2.202453909481826,1
2022-12,600050,1.63272994361887,2
2022-12,000999,1.3092884906347622,3
2022-12,001979,1.160919871566986,4
2022-12,000975,1.1329455628535636,5
2022-12,600027,1.030486246952865,6
2022-12,601021,0.9453699969137628,7
2022-12,600029,0.890073477922407,8
2022-12,605499,0.87318866140268,9
2022-12,601698,0.8145687070323986,10
2023-01,002252,1.7372322744744635,1
2023-01,603369,1.5383681836645338,2
2023-01,600515,1.3839038785661102,3
2023-01,002422,1.3307357153597192,4
2023-01,600029,1.1115787609115473,5
2023-01,600115,0.9984307424793643,6
2023-01,600009,0.9684704501062955,7
2023-01,600027,0.9208252598813452,8
2023-01,300251,0.822090045460474,9
2023-01,300759,0.8207235685768774,10
2023-02,300803,1.5778318157589526,1
2023-02,000617,1.294043132914477,2
2023-02,000807,1.2797699787919017,3
2023-02,600050,1.2724231189487971,4
2023-02,000938,1.0308348850762643,5
2023-02,600489,0.905010099309711,6
2023-02,600026,0.8553174872747292,7
2023-02,600061,0.8474695625893532,8
2023-02,000975,0.8063496667174959,9
2023-02,301236,0.7841423444273069,10
2023-03,688256,2.0487148749979305,1
2023-03,302132,1.4612251111105874,2
2023-03,600066,1.3975238491160007,3
2023-03,688047,1.3820583686642833,4
2023-03,600050,1.3188611340426184,5
2023-03,605499,1.1547573386296812,6
2023-03,000100,0.9667527955435931,7
2023-03,300832,0.8567909359508814,8
2023-03,300476,0.8278003487286913,9
2023-03,600362,0.7732764198181037,10
2023-04,601360,1.3998221957393153,1
2023-04,688047,1.396106234815714,2
2023-04,301269,1.022297546394187,3
2023-04,603893,0.8820185065602791,4
2023-04,000425,0.875660082191579,5
2023-04,300442,0.8559554334662691,6
2023-04,688169,0.8172571941727875,7
2023-04,300251,0.7481845581545761,8
2023-04,601800,0.5416050954561729,9
2023-04,300476,0.47161876777453354,10
2023-05,688082,1.544703506750266,1
2023-05,688256,1.3478501815123898,2
2023-05,300866,1.070814603459814,3
2023-05,300251,0.9634963498062883,4
2023-05,600918,0.9286097907481282,5
2023-05,688047,0.8151861820253314,6
2023-05,601298,0.7409208749384777,7
2023-05,601600,0.600119343009397,8
2023-05,601658,0.5767638139556577,9
2023-05,002028,0.5506833981190302,10
2023-06,688256,2.012699073142934,1
2023-06,600023,1.802112506312343,2
2023-06,300418,1.399535257163051,3
2023-06,300866,1.2864758195874397,4
2023-06,600066,1.049572327029699,5
2023-06,600482,0.952528376716537,6
2023-06,300442,0.874067817207359,7
2023-06,002028,0.6979508587993277,8
2023-06,601360,0.6774827430958804,9
2023-06,600015,0.5998729735691063,10
2023-07,600482,1.7120493852768917,1
2023-07,002600,1.0689311238487171,2
2023-07,601881,1.0278571543885822,3
2023-07,688169,0.8151011686625483,4
2023-07,300476,0.7596356498205166,5
2023-07,688223,0.6455904143778926,6
2023-07,601127,0.6327206841117856,7
2023-07,002236,0.5090358236561568,8
2023-07,600600,0.44934664304042116,9
2023-07,601800,0.41548096388014677,10
2023-08,688169,1.267436694512317,1
2023-08,601059,1.04551373551566,2
2023-08,600482,1.0162063084174853,3
