year_month,const,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD,SIZE,BETA_60D,ABTURN_1M,OCF_QUALITY,ASSET_GROWTH
2016-05,0.042605273780060515,0.04060116374706801,-0.03794885828813741,0.012945431940807682,-1.247330376131814e-17,0.03245484932416591,0.002250366763578118,-8.403483137227705e-18,0.00438141949379621,0.007460156179455335,-0.044645949424396675,-0.014424428443276315,0.06318445983847397,0.01274880390832022,-0.010044713507964508,-0.00018189585515056349,-0.014006993708069437
2016-06,0.030349962041329136,0.014623581753163598,-0.013277219921789294,0.008886285608448017,-3.663646922938531e-18,-0.0003059525876166989,-0.015385721225711326,-8.144364742928752e-18,-0.01280991003767578,-0.006904385086862395,-0.020284334530371435,-0.00930642764221087,0.012138943153569389,-0.006804980740399815,-0.002917951584070372,0.002293190997868104,0.005190812229050393
2016-07,0.0292716420878085,0.017812423828796296,-0.0051927877574713755,-0.006622411701844388,-0.0027936361287540603,-0.01083756264980967,-0.018459114946971233,-0.004169153811636598,-0.01975948893968002,0.018263739575503854,-0.005393104076194309,0.002318083163380045,0.002183098314522287,0.00805868327672445,0.005465096030864482,0.005850189906126043,0.0008124729239787501
2016-08,-0.019434283197830707,-0.012823059801606248,-0.004934749096008228,0.014046979324875367,-0.01227016911962525,-0.006235011862245194,0.015888134919975514,-0.008337954395269926,-0.009752608132142281,0.00747206774067119,0.011611799518357453,0.01666148436765859,0.005727348497147277,-0.011554715017713406,-0.002522645704975021,-0.001390075469350968,-0.02086192847470914
2016-09,0.03937375280715205,-0.006149400530961963,0.002596524339855512,0.004643497591001839,0.003579299747446716,0.0006021304574727361,-0.0008194379214789046,0.014304073950745635,0.07920348779981304,-0.045027754961509805,-0.04611371656075241,-0.014450031915085104,0.016491689122122878,-0.005321997011107898,-0.023010988631997263,0.0021031460875079707,-0.008055527509209352
2016-10,0.04207576069899163,0.007562937569524414,-0.00017727058986117053,0.00873442408422651,-0.011592534820105712,0.0022707317324395225,-0.008176986960636458,-0.011072198503678523,-0.010891542117642448,0.0032474834586943817,0.002566965545842301,-0.013675663365342434,-0.003540528720254099,0.008591277993944834,0.005591330296858658,0.00788917480788756,-0.006298578390457713
2016-11,-0.056845221387929135,0.0059472932875041466,-0.0050893157769860385,0.005653271199791945,-0.006751564270337501,-0.014254079446906206,-0.012082035656004611,-0.006123861813447089,-0.016084160927612903,0.01595706295859427,-0.0056672269109412365,0.017763176900198407,-0.010803198891287807,-0.008643910383202186,0.005460127858953224,-7.057315608103003e-05,-0.007454026411989554
2016-12,0.024174791850566202,-0.00617768952220974,0.009094556091003084,0.008711899734813726,0.009157906893645946,0.003491423331788134,0.004307798902527338,0.0026296219332678323,0.0002455201840570395,-0.009109781748110293,-0.004789665224853267,-0.0032945062674287107,-0.006389007135060733,0.0018485413680223118,0.0007135113842235137,0.0016827888999372544,-0.0037908443963430467
2017-01,0.041556994843898895,0.024884301572116938,-0.025837264954483456,0.0036964258024622804,0.0072617586930438455,0.002022599475051421,-0.024427829701830998,-0.0099174470541711,0.018298489739625456,-0.005395213260090953,-0.00415139166325096,-0.00762986425906532,0.017352881096501648,-0.008339138281810776,-0.013812235787839282,-0.00318234837204339,-0.0021982774978936423
2017-02,0.008025904759071547,-0.03431130272798309,0.024465863143112818,-0.0009374353941675184,0.010457082538508201,0.02234863036393132,0.02853893279426952,0.014611520941000843,0.0014506578338058435,-0.02348834485026524,0.01173836393537917,0.0012970395734075808,-0.01453330605131691,-0.01032277560447855,0.008865773420289356,-0.0041626221976905535,0.013194442629603662
2017-03,-0.009000623057749787,0.004952136831183603,-0.001964404023422712,0.0015639640820053439,-0.011965381496598529,0.019194475292103216,-0.004492610120518086,0.00027575147140757104,-0.010214637979685227,0.0051846735248708975,0.013995816135843353,0.018176687953668863,-0.02948910346761089,0.004212610090520687,0.00048615260007553104,0.005778279500245861,-0.004244514133924598
2017-04,-0.009860151659389364,-0.023643322883110135,0.0036948168359538505,0.009314146239925297,0.004568113374544253,0.0013646838812587866,0.025757377023748224,0.00264738036731005,-0.01588241842766641,0.012455923859497692,-0.0033075788092550226,0.0019490175186633884,-0.01668176969533551,0.0035764275888919917,-0.0015844641472948107,-0.008260776520839386,0.0071174409876603876
2017-05,0.06396335602363382,-0.010300262934091654,-0.010995166544289425,0.006529371518699903,0.023313377885865447,-0.016823220395911623,0.003825970211345951,0.010522252782453188,-0.021139440234675635,0.0033015254736473466,0.008099545396140306,0.004529470356151536,-0.011561300214044518,0.0194083491755361,6.440467620404513e-05,-0.000306618866157295,0.008113816853683571
2017-06,0.06899196250396351,0.13345539247670335,-0.1168980607549899,0.07570609730814984,0.0017591459047239522,0.0008717452613414695,-0.03237403217176786,0.0626328045406788,-0.06520495238180596,0.11838127344907258,-0.13803594766775867,-0.06063063301814745,0.10455844361801434,-0.00289268728909211,-0.014502126302037852,-0.01700385571309934,-0.02343258157021847
2017-07,0.033260600947402276,-0.003382940820176847,0.0006508169146306523,0.002796881762866583,-0.013403303650486937,-0.004580171691274817,-0.0003498570887836127,0.004082757939574285,0.015150878598633342,0.005426077040421069,0.012534865019571979,0.001563804843953847,-0.010865124120327493,0.00785992631928859,-0.02550041102692492,0.006680998728143192,0.00707810843187822
2017-08,0.035408445938287,-0.017846209672890582,0.012837906292315585,-0.0029810942470276883,-0.02399541589849874,0.0057530782471793334,0.02380167486421003,-0.002211926545140729,0.002286434164102817,0.015233088197576508,-0.014987287138059517,-0.0020717431065334305,0.004651088324582298,-0.0034119235748363043,-0.012928008960328965,0.002953607143346217,0.012091268071690774
2017-09,0.02500769552516754,0.0017027449213822502,0.0008729687439829725,0.006857504185620776,0.020742531240740804,0.00889804934926158,0.004512254608519866,0.0038868610980461573,-0.049865817836848646,0.05138205638831182,-0.024241603793953372,0.01345345959876236,-0.019230196232773583,0.0007940498369046721,-0.0004736965925562133,-0.006624236807048434,0.01814364461996658
2017-10,-0.012336465851185037,0.02050735666817634,-0.029516076938591086,0.017835167378990494,-0.0013444819120205596,-0.009125052041100493,-0.008618461301673163,-0.009722997746816928,-0.024360169453354813,0.021246705348252695,-0.010798895540747061,-0.004724267558808626,-0.004425562698357829,0.000648372555120283,0.01676115660036077,-0.01681476572120017,0.00602812094411284
2017-11,0.01526790364385272,0.005845862994144205,-0.01264637765338034,0.016470335883606795,0.015151273712875401,0.001910562643540008,-0.012382628433365319,-0.001135185419928676,0.012264552083089072,0.00016956143679782917,-0.03130552893076324,-0.006783972115169733,0.016252539660343884,0.010055991636769854,0.00038841540761992265,-0.00014524613316360354,0.009947846905341975
2017-12,0.027760238534651687,0.01945227807584785,-0.017038287443054516,0.00782005905110024,0.015191955688982961,-3.654642585312765e-05,-0.014129409656802913,0.0021726110488951844,0.007452763837785224,-0.014890505980293872,-0.017145904251696938,-0.005104239619516181,-0.0010121763122397272,-0.0018008242507953826,0.0018388864651991076,-0.00701993431511797,0.005613867439985787
2018-01,-0.028115308850403482,0.010281242109467034,-0.015903869104979505,-0.0049137281404119035,0.01845173201140589,-0.0024831082784098416,-0.0007961759067764273,-0.009433795088741828,-0.031014912736109047,0.030468735715309798,0.001261349089761294,0.018657026147039464,-0.0032469291727325513,-0.0059609761203369225,-0.014456636736277815,0.002254011626339502,0.008870349455449546
2018-02,-0.0025294656050814765,-0.004755834419178393,-0.010266596343079717,0.0007301301658470347,-0.006414095120796531,0.003283402347672531,-0.011680173063260114,-0.01083543585632438,-0.003105122493751131,0.0028998470540685887,0.00817733604299269,0.0069795587730236515,0.01791718009004304,0.004679330961009411,0.005018312092722098,-0.007104855383077145,0.01920886404776689
2018-03,-0.027697283022836056,0.01082968831079651,-0.007785705266628289,-0.00534252392944006,0.0070040732301802616,0.012729964590472008,-0.014766825036070113,-0.01359301695919524,-0.023200803254500385,0.017660639686905732,-0.0113607007006351,-0.01527455700973566,0.023092282277262805,0.01240272795057078,0.0054968668919863585,0.002904697968364305,-0.005204690579435117
2018-04,0.007099379587813148,-0.0026921484236618904,-0.0029159805851563764,0.014083254306150221,-0.006776447080137703,-0.00859734672529706,0.025011104440991503,-0.009648924331708834,0.03271566378064021,-0.031019905280906993,-0.018990706597169157,0.002341668915907852,0.01339276641639954,-0.012629453173283905,-0.0008293752821512228,0.006663957172898947,0.009409438623748594
2018-05,-0.0722405161510316,0.0013969138576295417,-0.008173146313834097,-0.006799571172493941,-0.0016413289824736953,0.008185667543118016,-0.003378637735992402,0.000447505891018018,-0.013619394638730872,0.002069667599314529,0.01931076422472476,-0.0045562027048564515,-0.004982826055989313,-0.013643764862552815,0.0017697387455665548,-0.0010821177030401795,0.0053600523444275305
2018-06,0.007826938382089147,-0.010190762009434801,0.0024676067336160804,0.015004281983047606,0.009251679515891287,0.010551156858542104,0.0034792430858003485,0.008192497074489737,0.029846853216247027,-0.027120425213509783,-0.007643376175243964,0.00569373585733615,-0.005944907090848442,-0.012445940929396942,0.0002237915206210802,-0.001814437512682971,-0.011183423308105882
2018-07,-0.045034607435893825,-0.0038554832289295084,-0.013595820034794601,0.004243891929128514,0.007492717783124261,0.013681061926242612,-0.013410347438679086,-0.0031381152046044756,0.023885022329833253,-0.031042967195332866,0.005222504264899437,0.004798094749553524,0.0025449919465033444,-0.00733086505179892,-0.001855619580759785,-0.0018152947755262997,-0.017500434941021246
2018-08,0.019281872443886686,-0.006407048164209983,0.014210360869222236,0.008076991102930507,-0.0035427456729304387,0.010214232190737024,0.013907004230851111,-0.0009449537275074142,0.0027769452743055005,0.00891023770947793,0.0007221195639441681,0.009763228329426875,-0.017652321242599505,-0.008326230941688429,-0.0018932895834770707,-0.0008857737015521053,0.009122019385151389
2018-09,-0.08081700245580165,0.029564560560341752,-0.01946355562839109,-0.00025430651736557414,-0.016347993128620647,-0.009812571434759547,-0.02051566674725444,-0.008495820425949093,-0.04171655228843843,0.04641875442425025,-0.018829709134832864,-0.006355253905677481,0.000540672727302613,-0.009208015622617825,0.003647751336049863,0.008090153391562768,-0.004833333271299015
2018-10,0.02514635998854297,-0.024717951882213235,0.016167930374382695,-0.003571724500985448,-0.01461961436024607,-0.008959685539890119,0.006288636147779575,5.167969527349915e-05,-0.012684861149399285,0.007603744248452537,0.018088741824883063,0.004741431086001304,-0.005059304282844103,0.0127293672253119,-0.010789712836553715,-0.003861167369955155,0.003522412874728027
2018-11,-0.03696150358765281,0.007007672546436106,0.0008744342170292076,-0.008497030549735291,0.0027622912895709064,0.0008709191382013364,-0.0012231437652589425,0.00278676232927238,-0.006150576694821278,0.00514505231074436,-0.005611823410979731,0.001634642015696755,0.000874335769102784,-0.011834165550894277,-0.006115952235512009,0.007390774813834952,0.004644118206282549
2018-12,0.04399919016727859,0.028881709658640294,-0.030566801859774534,0.001198174370287115,0.008847733448405117,-0.002407552811503959,-0.010391078968335458,-0.010732899389968492,0.038771848780130166,-0.01832459515562837,-0.016188668610423708,-0.016512374274484543,0.012355826693603144,0.00010647415229443234,-0.0017770593239443775,0.005770228130834451,-0.006269558176150752
2019-01,0.19173731295946528,-0.017680856314072745,0.02635213649339316,-0.01106189218875022,-0.022149271229657597,-0.021536566535080917,0.008070209535897764,-0.00891014713045975,0.0028115290548476266,0.005817633282740847,0.03261603247462145,-0.0002458994026064386,-0.00019536315991744088,0.02183165434800688,-0.008709868769622927,0.0013471674435157322,-0.002920083316479141
2019-02,0.06616505559370117,0.01988635893004342,-0.023332943793365382,0.005176942783639912,0.010942719044542226,0.014794494748050481,-0.019129920504679685,0.0010671278752170527,-0.00941809369913829,0.0054604632179903155,-0.011176939774585216,-0.003986072162289352,0.023725444205998193,0.014407913129360985,-0.011099818100827835,-0.0030340518207805584,-0.0023215218004475173
2019-03,-0.0056936232644296154,0.00635681874556015,-0.012355296830982618,0.018639847306194085,-0.0011887778291226276,0.012034809060290617,-0.012024865455415874,-0.006510619988788151,-0.008838024361231718,-0.006070888739060023,-0.0001609639240845171,0.008386168061460716,-0.008885283918447734,0.003938071276901459,-0.004840100864213798,0.006883557707574565,-0.003339981334456517
2019-04,-0.0645893442257931,0.0032058492664819903,-0.013956528797032202,0.00468628467934493,0.013864074312361726,-0.00496672273601447,-0.001963571241023628,-0.0044147728750909615,-0.014382615785049593,0.02210253621816951,-0.014210763054484566,-0.022089467185653938,0.024424438245242118,-0.018038996656777946,-0.0011624315546740318,-0.0009382764624985109,-0.007080458266806564
2019-05,0.051958894833972064,0.012652566652187485,-0.018342835650054075,-0.006409860706988007,0.029725978407698257,-0.030067598958855593,-0.002535110037251335,0.009346866848112784,-0.012837668930508434,0.004258890659119156,0.0016500438153962994,-0.0008644893748376635,0.004929374622260019,0.0016101257774315458,0.0010879849641389251,0.0032134344576168865,-0.007732218394508201
2019-06,0.028521369538953203,0.005420939889577373,0.0008475875424549893,-0.00820095046366429,0.003574405071571891,0.006831321640976468,-0.005987903257243464,-0.0035194809524762274,0.029703390769969668,-0.01704578837941583,-0.012446031919572546,0.008950006130822233,-0.0017657583335949825,-0.0052229318460765475,-0.011073845324470411,0.004892505278598621,0.0016278839660322695
2019-07,0.011287260887768276,-0.025437251931309166,0.002915065454363298,-0.005428954043466945,0.010929997245103643,9.113332258546872e-05,0.00939234860792371,0.008535247665829592,-0.010877476588439142,0.030568274112129326,0.0017520742003538023,0.00388857482361475,0.005111482118966048,-0.010088983517503354,-0.01334289320511289,-0.0006596996538390945,0.005912598095334291
2019-08,0.01059121061282284,0.00441347046844003,-0.007296886980922906,-0.0028971307911504277,-0.006050342849214298,-0.004134485955519947,0.006338399740869999,-0.006988653385794966,-0.005871759373977409,0.004569926568238588,-0.00015845530373413512,0.008704835156970205,0.009577575015178343,0.008385652798160313,-0.0018770491904490081,0.009548147506017074,0.0010178046736473707
2019-09,0.015148831488417756,0.004587239373273174,-0.0034758222756530108,0.0005716753726224438,0.0015522389844309448,0.0009439823641547197,0.0012133122523588676,0.005488130732382314,-0.004426715402837947,0.011234957319665255,-0.003576295288494784,0.019574868307617684,-0.00790918636679913,0.008529165860611618,0.008021621776590732,0.0032370538570213638,0.008410828346631427
2019-10,0.0014671988770481787,0.00816074238155001,-0.006938886809349391,0.001629292776735826,-0.007938292606685401,0.0031746681622236463,-0.014725171732221478,0.001749118382666903,0.01759278898287938,-0.009370413301641877,0.004190374285021377,0.0006116304493960235,-0.007678302612296763,-0.005809957363232171,-0.005879712410052692,-0.003201786037582006,0.013582228781881906
2019-11,0.08313922469714059,-0.004829154571889112,-0.0036782428650656922,-0.008095499651181105,-0.007959630431682258,0.010294235472668962,-0.0007802307049068129,-0.008157595821303584,-0.03091009991919273,0.03618399066229776,0.0059095000903662,-0.0200643463113517,0.0165329473943705,0.01819441081757077,-0.008942987075061777,0.0078093675714670675,-0.0021447776756748373
2019-12,0.009688260956291437,0.005442379869672909,-0.01746053973769622,-0.002822673338962695,-0.0023034631439947254,0.007690438442794318,-7.351852261513591e-05,-0.003001231181324609,0.011502421003575307,-0.0033185044715539035,0.014312755327625541,0.010825374392803714,0.005630832597807213,-0.009804063637603444,-0.004778197420874368,-0.0004199185507695129,0.013813614092314075
2020-01,0.005951475731161779,0.001991580860914826,-0.013542358636157204,-0.0012216591722880549,0.016849046839076738,0.009063285204109203,-0.0036809349219045877,0.005202356285657717,-0.0009772767597404698,0.002990829752855285,0.005628184446365971,9.946683006559708e-05,7.610828275791308e-05,-0.002254689751205145,0.00022759095500973076,-0.00963063663294702,0.00874425855466583
2020-02,-0.0700523630611727,-0.032970168061342744,0.0360719757018646,0.00500724060059358,0.010835696722799002,0.0018912887281206346,0.00787491061349472,0.001905920677161963,-0.09753968154261403,0.06598797132715675,-0.008850133487868393,-0.005150767250832375,0.00989373574262195,0.02318966311363087,0.01465818707547783,-0.01395387365041508,-0.00011213934475099016
2020-03,0.07377199567707747,0.008832510666752915,-0.019935951132784,0.0027629246985639037,0.026927710859629347,-0.023962162123122875,-7.808331207046805e-05,0.004700381712508675,0.027414943406631413,-0.011958732200238804,-0.01740987871540828,-0.01602508684085136,0.024021607507601614,-0.00586154549765904,0.012073558221294155,0.0008199088582476607,-0.0017697677591215323
2020-04,0.011288209142497393,-0.13324071754791514,0.045125139664994394,0.018386209507789172,0.031759394112459316,0.010267655816601825,0.10649705000027392,-0.006790834163540059,-0.03505147419962111,0.04162279551380978,-0.007352316653417167,0.009795139753598721,0.030246412614624064,-0.016057285429906868,-0.008596510289441863,-0.010720511979278032,-0.0759844520765974
2020-05,0.09105631905756074,-0.01771464700216904,0.007413844823640501,-0.0065524166685799285,0.012616179800271923,-0.004685499812741771,0.0173237871611909,-0.0068840965760050485,0.008220039297367025,-0.02709216423097424,0.012957435109492668,0.005881069021098764,-0.00018149190328976827,0.025268739571070346,0.004047010994771238,0.008581837844916597,0.015823447974009336
2020-06,0.15868665424750028,-0.03492771721164636,0.0016396315720265987,-0.00033156517509249934,-0.018011555827074928,-0.006886619715044787,0.03208449049748471,0.0214028166115736,-0.07230444881471833,0.05911143609249883,0.031201066836152893,0.0441677644323894,-0.019059910558991304,0.02484759326425448,0.004979976941894853,0.007493342627750987,-0.015372866237735264
2020-07,0.026488922062037575,-0.008096947444218905,-0.00960389021043059,0.00925369290080753,-0.004380752228472486,0.009199649886453769,0.0016275179803447314,0.008588507711085894,-0.051394803379261826,0.026219148366897493,-0.024476296899867182,-0.0073240387789250015,0.01858230741047661,0.025707260593138964,0.01355442348411522,-0.0007268357646565901,-0.0015888340867011275
2020-08,-0.0351233469544589,-0.0015744902716214749,-0.003198242786872834,0.0049014680211887166,0.0018583676195550606,-0.014342659352523972,0.0024984097834626793,0.008287955985013484,0.01876297508256046,0.0016343208568313419,0.008113474893069048,0.011716559739447501,-0.011727454537230605,-0.00989924362981125,-0.00015791285321277047,0.014955447583258896,-0.0002508805508514907
2020-09,0.01708078258161328,0.008801014232457698,-0.008621741984853075,-0.0026868590994853217,-0.012946742232825235,0.006623700116288517,0.0024047640336342063,-0.011879370526016769,0.028693397031789962,-0.019954962418091342,-0.007220370164077878,0.005012819785057751,-0.013178975193507143,0.003539600939212505,0.00644681066671352,0.0002109032691903082,0.008380277112754433
2020-10,0.08567732459420689,-0.005453036892136335,-0.03323508920369023,0.03618743430135833,-0.015056342389758287,0.009076798487405332,-0.00502892772006107,0.005569844908479914,0.05892533772605035,-0.026787168365951623,-0.019368740178888903,-0.004833146316869421,0.02389425143530463,-0.010801836177336543,-0.002631084526950431,-0.0038948313076211933,-0.010301487877003437
2020-11,0.0392451451072978,0.0014013879006312892,0.0058273536594884,-0.02565739014582734,0.03973847737436683,-0.005052749345296779,0.0032460707089382395,-0.004811078000888966,0.016641676194886816,0.009688137282108796,-0.020067673098170778,-0.0212082906144666,0.0016395907478864453,-0.001281832880027462,0.013212194615572985,0.006618533676309863,0.0018204988978174014
2020-12,0.02841153070205016,-0.006538528330404623,-0.0017706785210469542,-0.004540734839737792,-0.006612758684439695,0.02263580554046346,0.020897787681264546,-0.018165714041854405,0.01967011812580714,-0.020017447634562965,0.03516928900288957,0.024297432873561606,-0.027541050949425668,-0.011527363716517093,-0.0032416875534615895,-0.008165362499190164,0.010512849513983302
2021-01,0.007263066338445785,0.0005454025083417701,-0.025478780795554157,0.03961777214820887,-0.00824245333930783,-0.020649540631785167,-0.01163621921172147,0.013968004728131124,0.002196832736396451,-0.018552157784180418,-0.0033221588852573904,0.006718143947255482,0.008205945733201101,0.007846099961421977,0.012800494283824182,-0.006193504893004184,-0.004225938620789139
2021-02,-0.028468993470094277,-0.014905488417094964,0.02237871017342204,-0.012512245694568278,0.003177177277479872,0.0017351750172522299,0.008548950812213905,-0.00025557909169483025,0.00287547237539914,-0.00770328966214443,0.0025717873343991298,0.018749732295480145,0.008463688785767367,-0.016610501046701687,0.013005510748755982,0.008904468412159977,-0.005373675279905816
2021-03,0.03006830793743773,-0.01856348250695549,0.006074789943022985,0.0016251581024498687,0.03565965714085757,0.00564709245351405,0.011216845714772298,0.004968208875190875,0.10796395076881668,-0.05757461731698954,0.00304380127002393,0.00012623926644944855,-0.0020813259112181758,-0.06484567282562871,0.002541679644055937,0.01745224436343057,0.009501306290679565
2021-04,0.05760066581737201,0.001276986905771422,0.002019461592330985,-0.01232121329381483,-0.014131156315933117,0.008180844213457378,-0.016036507173198718,0.00018601150627529754,-0.0016267110115269282,-0.0023186145065536797,0.016243315611299755,0.007623997492250141,0.011587181313203788,0.03650664970998532,0.007281811754136615,0.005863529047094926,-0.005046062193279875
2021-05,0.012820252999778566,0.007208910869123314,-0.0009604763031701622,-0.010831211828074902,0.02034736547296368,0.02723125465103468,-0.000973479047561291,0.00027992219091345404,-0.0030595205852499657,0.008536165348926053,0.00752452186486333,0.0060216727181653575,-0.01019139555791441,-0.013748835779840287,-0.008378043269315995,-0.005393326226670969,0.002129465396364546
2021-06,-0.013210468401909843,0.009733663305211257,-0.019033574734868774,-0.018451939290995693,-0.02737012473571538,0.016636681382499185,-0.01481941888905567,0.010390922065981915,-0.004963650754446578,0.012329467805043624,0.005991389373340723,-0.0032957588289081827,0.0013404719133086043,0.010426079437150437,-0.009068061069311621,0.00011125350289976389,-0.0026398515229735958
2021-07,0.05504506403157704,-0.020291821487798463,0.0042585547333835305,0.023749903823132846,0.022203888976206447,-0.0006510718867096688,0.005127989861255064,0.005554282901715073,-0.03904783259050515,0.0425919479661226,0.0004946199298220312,-0.00869752277773133,0.018885595714085286,-0.02683826221831127,0.013811533716309683,0.0031654978251224003,-0.008224758060577285
2021-08,0.01162639236046879,-0.010613467706645438,0.009148308831470952,0.011032342606981518,-0.01642693297070949,-0.015791039753755072,0.0006141008248995376,-0.013012559497314152,0.08125997014974068,-0.06984709198512737,-0.003220500603176011,0.006742004472706526,-0.014776919840943786,-0.016884779090501546,0.0015313330046522022,-0.013123682738870702,0.010792100568173934
2021-09,-0.0023885442084935144,-0.003007967261723747,-0.018896689376641473,0.00879584724608189,0.0015670736072036784,-0.01609566218869047,-0.00656164116513825,-0.009587890920296684,0.02198257242779751,-0.022883882878954716,-0.013721757770487744,-0.008807222822090016,0.00471164179329923,-0.0022085222443623933,0.0018142508908355899,0.003965573952943316,0.013131248713039022
2021-10,0.008680173367890686,0.017855544478141888,-0.025222257566391487,0.00624264966549576,-0.012628369128257792,-0.004965265529880653,-0.015781897477302655,-0.00192534770728968,-0.0005915136052138531,-0.0016298228968651754,0.0052275586064009505,0.01626486174150539,0.005252043647013414,0.009599770281481488,-0.009698012129488396,-0.019344340057625677,0.005489919483078871
2021-11,0.031083478156206493,-0.010286375489932302,0.01605973329935498,0.0040325320384026215,-0.010240383461331787,-0.013896407249878062,0.014827884355868709,-0.011490885771822851,0.023272321692234862,-0.03151395609926981,0.0006259350990192435,-0.004713860292527076,0.00617974916616563,0.010656448150195197,0.01126332824315967,0.0010893135307070106,-0.015592905980222005
2021-12,-0.07490781853041642,0.00842509597732047,-0.002615437835355257,0.0025482085489021873,-0.010336043154723648,0.0053969481434018255,-0.005358530913861185,0.0022485445635929587,0.009380378286305283,-0.012308013104054015,-0.009966267658688636,0.006435131569129823,0.0036597492172977157,-0.009078352314516067,0.007842366210478817,-0.0005859549424115947,0.009401956951583138
2022-01,0.0328339157869804,-0.009859240105151625,0.009565788079109988,0.004471826298438362,0.011940943459042144,-0.015708119422539895,0.01141596814793536,0.0017553622329886482,0.034092457701553384,-0.030028561601265394,0.006747242651659922,0.008563896469245127,0.0015260134724457532,-0.009717715228412239,0.0036220902001308317,-0.00033609195712234975,0.003486388224640571
2022-02,-0.07937989077074448,0.02529263131468852,-0.005957614845160355,0.0005901430882530615,0.005631169582564778,0.01045518724135195,-0.018989083593883835,-0.002267448105898769,0.011050404097121335,-0.016278856994147314,0.004795363409505159,0.006790443082625615,-0.014582857923918948,-0.015975889424125502,0.016885873550235228,0.0023316386926246924,0.006342260338181206
2022-03,-0.05013524476538131,0.0020305791764306537,0.009980998499494114,-0.004623294928730728,0.002996107391121663,-0.00574361617268054,0.004225922911926713,-0.004146061984045069,0.020029291760770822,-0.010476315628026853,-0.012500621156999037,-0.0015148942169700952,-0.0012925175469586888,-0.0015564049443878031,0.010854791977879388,0.01122259423453337,-0.006494090274499354
