,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD,SIZE,BETA_60D,ABTURN_1M,OCF_QUALITY,ASSET_GROWTH
2017-03,0.10038337912012103,0.04900972557762938,0.036556723144904664,-0.04441796164947393,-0.17542922006025982,0.01424295290153698,-0.01349039689017317,-0.11886004371664269,-0.14933068091195717,-0.10287166978029108,0.017246032986366122,-0.020584984778438696,-0.02522743872173099,-0.025455395808093004,0.08796363529013189,-0.018929758662249416
2017-04,0.09022227113280776,0.07654441077803764,0.05657079471970385,-0.0628458440598616,-0.051403007351279395,0.0051453694172023745,-0.03620423333141883,-0.11523052654825836,-0.13748016117600056,-0.1316459845801463,-0.015008456148879837,-0.07137152604480992,-0.02736217491371686,0.032018239713988865,0.08087138535594282,-0.010075614727944942
2017-05,0.06929281909482408,0.057793820356806386,0.0785028263780664,-0.01815464649108097,-0.022251345357421327,0.02408093604150028,-0.010748907621003957,-0.11951790627508334,-0.11995645509601476,-0.14070503157238312,-0.04587794768268762,-0.09240834017340564,-0.06553687974872763,0.0394573032193906,0.0740309495225877,-0.02168388536901623
2017-06,0.047367041424658723,0.045215512807677105,0.08980285787165192,0.02615355808195892,-0.023146699293840257,0.01132182935208358,0.011626387210395779,-0.12126499301775064,-0.12390410959478172,-0.1311211619146135,-0.06282683706174075,-0.11254405488423448,-0.036558488591403246,0.029875702071107492,0.09778931040088669,-0.029481456421215343
2017-07,-0.005399099468890078,0.012390438265561056,0.05997791751435898,0.043331388463027684,0.012548656663853746,-0.008779662403269255,0.029140659350006624,-0.15146434111705862,-0.15562099032683754,-0.16557148247120973,-0.04563813284777073,-0.12180997660317688,-0.022152508421406775,0.0464821137929642,0.1074994433715254,-0.012193188919082712
2017-08,-0.023605071716212237,-0.013309144166471273,0.0668638795673112,0.02098958205557643,0.009030729910035496,0.020746657150652652,0.029585305717800183,-0.12070972546319281,-0.11782583785551945,-0.1773572994729587,-0.052961276398758125,-0.14036692046840973,-0.05431033272587154,0.013202644423517271,0.09118666213387476,0.04794893077383813
2017-09,-0.055420098651977674,-0.02815496773001605,0.00864690145293585,-0.005515369068482319,0.029715104083070376,0.0371663615917727,0.03783596415278025,-0.09723881101818475,-0.08889181053512242,-0.15631537178356347,-0.06849042217616677,-0.13157026376962147,-0.03779167840604255,-0.015378289912755203,0.06680433021861404,0.1350642554488942
2017-10,-0.012915046943580437,-0.04272129446730175,0.010522471568066936,0.02874631106469473,0.05118787613408784,0.06789817790026847,-0.0014387918923029668,-0.07747174662789097,-0.03225380841909325,-0.1590286910831861,-0.06925964163047652,-0.14555102079885796,-0.0950654670472717,-0.00021913807759834806,0.0637143447511555,0.1420061715941665
2017-11,0.034826691676642214,-0.09622662525416557,-0.0019179149465773746,0.055643248890511754,0.03896149495773445,0.09054457302490201,0.02358987064124328,-0.05749333987842944,-0.02646938685695968,-0.10803838786009179,-0.05265904166624979,-0.10350095727217548,-0.08514082488647982,-0.004818083323132477,-0.024576022771615354,0.19559353609308944
2017-12,0.008817713807774564,-0.11545739989473361,0.0070245008022580815,0.07083065865355298,0.053636505317890944,0.10920592726060985,0.07801051329536886,-0.01735639466214169,0.001833094316363291,-0.0858665950001181,-0.06995756349503379,-0.10091337833389871,-0.024796609723394453,-0.004595253104316359,0.0037239865452242922,0.2479739057873204
2018-01,0.011473477634397222,-0.15750951178628533,-0.017813452463369076,0.063852738448827,0.0504504127314293,0.10360084438548173,0.07151122186484025,0.0028116445314417165,0.015290807550367923,-0.0657255467109774,-0.04980409616815477,-0.08121351481860259,-0.014017363615804912,-0.01696819100851613,-0.02243178101753307,0.25552539526397156
2018-02,0.02745291031180201,-0.13220661722827648,-0.0197915076491897,0.070675816590418,0.04125535086011738,0.12055463870087081,0.04443824126583148,-0.01834744869531982,0.0004299573699225968,-0.09719197105851027,-0.04301375391834365,-0.09506640286317118,-0.01346114990051951,-0.021176382738527254,-0.013940218419604487,0.2409976324295754
2018-03,0.011042651762166688,-0.1672449703769159,-0.032204604619888916,0.05319544077784286,0.047960951505734976,0.09780854600940592,0.0103432284153112,-0.013571834308128607,0.021990730722566586,-0.08491578336710096,-0.013992311786860917,-0.05691116996253105,-0.023359387220711084,-0.036504727971228175,-0.014569828946015466,0.31438383224759076
2018-04,0.02945566656670094,-0.1750390003071889,-0.051557184398188544,0.07329392297108762,0.035246399797929304,0.0883229759821561,0.019353354242613027,-0.019863554579344384,0.02259011685448128,-0.07546038799028673,-0.005105113993107373,-0.035753250331003156,-0.01020299497526438,-0.07071397766546227,-0.018260961931933186,0.2697811374132528
2018-05,0.07334632257624683,-0.1490762849105969,-0.022849632474898754,0.05969933543595432,-0.022549037683449877,0.08561469822754512,-0.022095855474620854,-0.028043804434050086,-0.01130603199103623,-0.07450863749819357,0.03240869056607106,-0.006478993335936823,0.0009359156781750421,-0.11084612608835799,-0.019408976312741716,0.2808316573121248
2018-06,0.051919517299582794,-0.13779257185086902,-0.03448669600264201,0.0530798183575213,-0.008959320206103794,0.07865381591754544,-0.053936911518240704,-0.03978356747972478,-0.011889316207025456,-0.06164873860338479,0.02224837915055853,-0.0066941493289414036,-0.05385093993132735,-0.0836912463263434,-0.04075214931072813,0.26061286250946114
2018-07,0.08563407897302415,-0.13566925728545778,-0.002416670753943688,0.06482274892689385,-0.00025989053445260693,0.11037731269179232,-0.07550495811284512,-0.03608453531411349,-0.004068905409522552,-0.06399158961234745,0.00704847039861117,-0.026416600010210435,-0.07606980547189555,-0.05820799311664294,-0.06092532813949194,0.19250185524875493
2018-08,0.0414703492206768,-0.12209641218498449,0.007282621082142428,0.07739327292217513,0.047148426441296555,0.07584140909306962,-0.05503353847716348,-0.085460309210014,-0.05437135080964951,-0.09236679248181762,-0.013870510503780553,-0.0433155343346726,-0.07558172694295096,-0.033795483349734784,-0.07127336840068907,0.10369889454518227
2018-09,0.05564829356922116,-0.10401651466562564,0.03504341466453082,0.1255195107600367,0.05326165675280444,0.07605789781788778,-0.056241072926637076,-0.04791859868867984,-0.02872239056892905,-0.08629345020253004,-0.02451986124611568,-0.06613051701758839,-0.06901074208789276,-0.010317252761811276,-0.06820870186794563,0.0930901244017636
2018-10,0.07173245553780061,-0.04589771241261375,0.04309872830742726,0.07639914153953432,0.04277976683670811,0.038514076027510016,-0.08633448477069552,-0.09884893081721406,-0.0763155714911516,-0.10661724127743315,2.4486337191094805e-05,-0.05423346315370067,-0.09244680625320896,0.025747135978552955,-0.07682167839486306,0.06418832086439479
2018-11,0.048043957934841085,-0.023317242239385368,0.023010785750835195,0.06288343665988574,-0.007101631187428017,0.03333593243083852,-0.10767624497964001,-0.09383844164945827,-0.07548262501998473,-0.11628991914486328,0.06495108895029096,-0.021882041859983332,-0.12466456031550222,-0.015332611570522682,-0.06558181440301185,0.11660766590352874
2018-12,0.08120671041035739,0.049140626478170836,0.0005849202335088831,0.015563299118580743,-0.03132208519237322,0.021471916136129525,-0.02962476132223705,-0.12786461206395777,-0.09880349878052196,-0.09251279576632167,0.06216223489071596,-0.006955282626418214,-0.1663650369711847,-0.04397586315672902,-0.12554456899978142,0.04690178785301158
2019-01,0.06176471728728936,-0.0007079528711058984,-0.03166146586615546,0.022255906122776586,-0.056060316597898154,0.035460776795582155,-0.08870647595362487,-0.09101479910706156,-0.06214892699102285,-0.0901354869047268,0.061297627656114635,-0.002162507114249241,-0.20654626002550677,-0.03937448003380542,-0.0894302029366927,0.06127209773638757
2019-02,0.028317112623498633,0.05857566005608158,-0.005993859994471197,-0.09469200688310822,-0.06941780687364645,-0.02915329118108188,-0.1430755875527975,-0.05619368831874882,-0.053258268104488936,-0.030111085330436757,0.054347240332582564,0.04383706621288442,-0.15182101164239206,-0.02388827814075492,-0.11571532752723102,0.041602709225794954
2019-03,0.07395262532402216,0.09734429212604208,0.0951490968080044,0.005094843533826646,-0.08707931248884375,0.006488651446929301,-0.015167310756376003,-0.07457859031886788,-0.11802548120964015,-0.04473437900261823,0.05253060348643566,0.03731354274001304,-0.09843111747801575,-0.04470963900992638,-0.13559412894182332,0.013806385328615136
2019-04,0.0602794021373449,0.07943026940542239,0.14365789125178804,0.01234960431215907,-0.08078581298593357,0.03808122717858392,0.0011791956456654964,-0.08361612366877488,-0.1267868902967833,-0.07405978183034831,0.058270014448301585,-0.02483643928472984,-0.10664570421501524,-0.08412421175722748,0.00047937411231835814,0.02541805746960358
2019-05,-0.02824870074816426,0.0426600763159669,0.07826183048300436,0.06981859877854772,-0.05110004961141099,-0.004156337198908436,0.02651484545977021,-0.09377406381397238,-0.11602465474277121,-0.10645961422488925,0.004298783627231821,-0.05782066811083069,-0.15532798526441607,-0.07608862646032608,0.0397384996679347,-0.04970666549185514
2019-06,-0.0038249549582378708,0.03928979211220595,0.09647258726056267,0.062168668518063776,-0.10891581751522693,0.012882376448880779,0.0643361229237074,-0.04427801976719756,-0.09982057541332397,-0.10339773163911212,0.06445989144156705,-0.038801255188738615,-0.04300742920019266,-0.07227414388197193,0.087649582532719,-0.05842105119829174
2019-07,0.010570004621900695,-0.009089027410399955,0.0007093898183298834,0.07500962573444935,-0.13955907459146993,0.07027257242541206,0.05589467294772146,-0.010276531083097102,-0.06202908428932178,-0.11184265012959654,0.10751994698927725,-0.013621939716561712,-0.024217334564476074,-0.16006066413084316,0.12232886857748733,0.02699861296965579
2019-08,-0.023541434107456672,-0.04763188741199069,-0.0575971538877274,0.07495808905570513,-0.09166535875586497,0.09976746371795343,0.04053377066434767,0.041438503604345894,0.0367573815249975,-0.04262585944553288,0.0960669085133565,0.013645416925148547,-0.008904114042584323,-0.11274533561210237,0.11357857901947299,0.09854274371141288
2019-09,-0.012267875299073463,-0.039610314856317844,-0.06264545976238674,0.046645835438169615,-0.11110336943345936,0.08387808954849924,0.0030449214316160696,0.02909815497149061,0.01601814560043923,-0.023142409345533462,0.12047675402447283,0.06829043940744463,0.009540088606888545,-0.1466927274572849,0.1386518008199914,0.088893613996932
2019-10,-0.0036771546458706675,-0.04599262666884402,-0.04958563493698361,0.05597706760426767,-0.0463647323716779,0.10810731342785794,0.01963556247160577,0.0699876749468621,0.048383031226094914,0.023613798631687104,0.0926190771978959,0.06341455617048634,0.04795069285121264,-0.10182844467459116,0.10382399104147584,0.1190386411325865
2019-11,0.011934568920839213,-0.04823535756484965,-0.04124244376051587,0.07125021117473893,-0.019844739311660167,0.11450010339914948,0.010012145597427267,0.07342012834129709,0.056636630694251455,0.014999767196679328,0.10364365478396312,0.06088752610377318,0.03847908324797382,-0.09626054408148908,0.10665699297713867,0.13199610284425373
2019-12,-0.019895509863127492,-0.07231607836004432,-0.0495293726332674,0.05937905112531582,0.0039020614743031598,0.0809269126186095,-0.026296146569150417,0.09794447980035628,0.07427409593813475,0.04942648911346369,0.05835814379242818,0.06252870557790996,0.06708314131413669,-0.06864261807253334,0.08790425490505352,0.12159293884216539
2020-01,-0.019192100630211442,-0.06223696799287522,-0.0473857767104589,0.04442779532514977,0.009876427878291164,0.06715331164204287,-0.025943402789700417,0.07926262945856608,0.06360657456727009,0.055250149762719865,0.08735616916529247,0.08897933233991634,0.057173820457043695,-0.090800462800779,0.07948162894191495,0.12187344953776764
2020-02,-0.021077252948704907,-0.0785341219502885,-0.051820043208062244,0.10214086771658129,0.037547572303192396,0.11059782561870132,0.010413132170125353,0.07101745667860462,0.05907410647644111,0.04354665332762659,0.0589951917402126,0.05515080875894613,0.04208428298462837,-0.054669263346407364,0.0640855701190436,0.13924585065243367
2020-03,-0.0209057326298757,-0.0730522759957494,-0.059115378403318826,0.10094211641315197,0.034485401286541637,0.11567604606647146,0.005568106789426901,0.06261776222296095,0.06785370984306868,0.031306401477761946,0.06661307902008154,0.048192469070548576,0.028449807411520936,-0.07846724716141606,0.08030462389715388,0.1264498423109516
2020-04,-0.03439538988909228,-0.08844384736384078,-0.10543734056893467,0.09160697483056388,-0.007182190345301498,0.1106327429368947,0.029632244728798877,0.07667112841634517,0.0800282793629298,0.05384660029454331,0.03342481684808092,0.05461679402089173,0.04309190517462605,-0.015298249053472155,0.056573703129497555,0.11911779303618661
2020-05,-0.033890866967730734,-0.06597494975329479,-0.08331548992611836,0.0632870726457604,-0.002134488726115774,0.059327506293214656,0.028711275564141298,0.10299993764059832,0.10193166729169317,0.08492834951336699,0.05358248875351099,0.07627509545161884,0.08228009259985833,-0.0011195790421375446,0.06918802898490126,0.09105311084593858
2020-06,-0.04903969719769735,-0.06426976473914328,-0.0889897142908859,0.057138270737815196,0.014501874504705149,0.053815171458133734,0.01606594329011933,0.09381455246337582,0.1061680281104064,0.08551522508522225,0.04684516168690908,0.08413048725851406,0.07715390316068235,-0.01127787814112391,0.06538720544860878,0.08588712242665747
2020-07,-0.05822689496490731,-0.06278389837116337,-0.08324279881868855,0.049908019519189974,0.013651412198516483,0.049295807675428065,0.025493460729278227,0.08814715440484776,0.10167920111281169,0.07931753108465561,0.056117642099643456,0.10000331996011749,0.07746066142519738,-0.009733151405841979,0.0717703771190533,0.07316866911065938
2020-08,-0.06297071368838676,-0.060802870226015375,-0.08176425480290075,0.04173120721644167,0.008849124282161367,0.04855345646112942,0.029167548517619026,0.07462966822131359,0.08787279090836066,0.06970179313919342,0.05988613324645311,0.10684879637756525,0.09125069750404333,-0.0021273745111296525,0.0966301105893111,0.07721346030797546
2020-09,-0.10122137639321038,-0.06855858680278012,-0.08664374744040007,0.052241703590036125,0.010334621377296295,0.04255053780850377,0.05227098168693002,0.07644660856836695,0.09790292427824557,0.05446730271214096,0.0402278428694585,0.07026089211078122,0.07058725378637125,0.023206682264638706,0.08960186614619225,0.06347707216464787
2020-10,-0.15325769064593123,-0.09512674704208532,-0.10448583784394516,0.05324006304079846,0.007410832707967688,0.05169050207044958,0.03252117045004368,0.0772023316272298,0.09664794268283511,0.03840295741163054,0.014130107515975331,0.0239880238398134,0.07374875747884571,0.027136065866916702,0.08607669358356822,0.06493427619196405
2020-11,-0.16201062493620488,-0.10842166276137127,-0.11325766103378875,0.053103301811805025,0.007750415153668302,0.05927452729886471,0.04546926235583766,0.07394201731535607,0.08957139680722775,0.03380142813852123,0.007440906055102964,0.01920503116363254,0.07421116149104436,0.03721787447348157,0.07958501978812281,0.03573770941597003
2020-12,-0.14303344843240282,-0.10886329584639372,-0.10673691345019945,0.0651602411387011,-0.004698894210970678,0.0784725252813338,0.0667456348314094,0.0771629263627969,0.09151929757264941,0.018285543704734862,-0.004775989949974805,-0.010850829307908528,0.07363455857695847,0.0566404048477625,0.05430564079057213,0.039113855695231466
2021-01,-0.14553721479834186,-0.10578439300787452,-0.10370885434759536,0.07297223301212048,0.018332842905164404,0.07911437828750527,0.056607635132823825,0.08167421444856068,0.09065445078060351,0.007590173571643659,-0.01989888547925921,-0.03804421343147683,0.07935983783100793,0.03869243870088061,0.026051905289645773,0.03597632897549606
2021-02,-0.10412815898555013,-0.10550706908904937,-0.07173443706480305,0.06564502894342188,-0.018988948453466253,0.11433889372173162,0.07964095875473251,0.07796998200875319,0.06894322375451606,-0.004435819044343316,-0.01763396097526033,-0.03450895214378606,0.09920801901477179,0.056959754397811375,0.06529097638486181,0.01506581726314131
2021-03,-0.09920117511485949,-0.09938501399829995,-0.07186731153097867,0.05613012834518559,-0.013693524422620484,0.09166064245468893,0.055098125361566726,0.0829072924138893,0.07381386837843286,0.031069869703755325,0.013457836763256821,0.0046695959518020524,0.08204359588150514,0.09755241865526633,0.11796986918769356,0.009479731836198817
2021-04,-0.1191747454534924,-0.10231745613068308,-0.07545202778155037,0.05575995817808969,0.03241719550973611,0.07994585229043909,0.04960276277728973,0.08249495355236662,0.07413185496757725,-0.010560484350377092,0.022148005369541496,-0.013769669911893333,0.08266664972278663,0.06605183122205587,0.12775550678132433,0.005751046000797018
2021-05,-0.10363971237969935,-0.09657079807320121,-0.07388865385116321,0.0593052535324346,0.04382245589647085,0.07546393362236893,0.07658942640443193,0.07504953589948911,0.06718079676599077,0.020545477749962824,-0.004834279068880387,-0.025718873942595123,0.07529619193241446,0.06528479921814336,0.10040424598436577,0.03640556567838808
2021-06,-0.10439019070295116,-0.09586893064289966,-0.07681656912298218,0.053801361871673475,0.07137893688354245,0.04495408237087079,0.10963770357035629,0.07671807208591314,0.0755562434882727,0.008636724048465312,0.003725175212971795,-0.028480868110726164,0.06478284901539741,0.08175146616701026,0.08069452181566218,0.022806304890304968
2021-07,-0.09779435765877237,-0.09596196647628973,-0.0786524237811714,0.055769521240742304,0.08489700275770222,0.0341036067253835,0.10511419602699594,0.08235273487290952,0.07974436066582756,0.008112045360159323,-0.00871192880865828,-0.0393181192974251,0.06072973715476451,0.081805679761071,0.07113295722329935,0.01579936218882791
2021-08,-0.09009549142319233,-0.09853026365605884,-0.07266889872701968,0.0735952694828666,0.08249677429308552,0.013802583075626693,0.09023906559426362,0.10473783196053661,0.10717353041330173,0.05491657992798434,0.006042274042696068,-0.019231276052318978,0.05591822055495509,0.06561820344232164,0.05733103140627245,0.007602705947499771
2021-09,-0.09973040167797143,-0.10507501859236057,-0.08018317892087753,0.0657264554178234,0.09758923985962292,-0.015048363179517042,0.04364708799903458,0.11680604319996762,0.0995001512881372,0.0536702315151644,0.011890750739291843,-0.017255223993014913,0.07990610385950467,0.07772833452446097,-0.024531096790941256,0.011712318442309648
2021-10,-0.1196038436357817,-0.10774742857906394,-0.08763517322879466,0.09185517527779523,0.04707002128461069,-0.0408922915917492,0.08978482321756513,0.10368211938224525,0.08623462533513798,0.07296616725616968,0.01143476203045455,-0.0001701690500291841,0.07608783962635439,-0.03017874027130341,0.01838995683373655,0.016266863399208558
2021-11,-0.09551947950853927,-0.0794208706771477,-0.07851779279146896,0.06360253672892746,0.006178303623942267,-0.043935733644725444,0.06192830275066978,0.0679946444434148,0.04804928428091919,0.0558332295603232,0.048050718227590876,0.03393206245836816,0.07503235236838275,-0.13942818970048124,-0.03431815576643803,0.0682583434686609
2021-12,-0.05558722449472024,-0.005055894541862333,-0.023272709523686902,-0.023024132548972516,0.0042701064247431236,-0.16771839790376447,-0.033027133796102066,0.003280021453741253,-0.04347747903845689,0.04456339314628546,0.15339153472152556,0.12694854380062118,0.08693205186544198,-0.17585975119793734,-0.03826936918198554,-0.015322256360153072
2022-01,0.02744157077780978,0.0637696459881184,0.04071759792545967,-0.06865897848088207,-0.030161484254318256,-0.19320136891345033,-0.00945900873088753,-0.04737256661280207,-0.07043087633214025,-0.04426332432406084,0.1624532096900742,0.13953195325258422,-0.00578115592815361,-0.038750063631529066,-0.012848768713639158,-0.04515842644409056
2022-02,-0.029482042704095855,0.027203622360108152,-0.025467968312214234,-0.01968327130630485,-0.012446727502514871,-0.22762698796062114,-0.011101690758834744,0.007799647880481835,-0.019920075925749132,-0.018080028340232892,0.24331947907008977,0.18789129499404703,0.02900829487704374,-0.10002976913851995,-0.03792939889900658,-0.003009699970135256
2022-03,-0.005231765562828506,0.01643501071143776,-0.03006662532049407,0.005582770725053565,0.01369423413242819,-0.2479598961088437,-0.0217398811555011,0.03333378000632275,-0.0009708912536745074,-0.045777023567322356,0.2217031986878576,0.14588108364103813,0.04929550886810574,-0.017844620552239697,-0.08589129968530387,0.058592410021548434
2022-04,0.05866503288065024,0.0750569591289686,0.03875251185244109,-0.05093300292811483,3.932346813078016e-05,-0.2114189211981486,-0.05735016773989259,-0.017216401659334506,-0.025489546072543758,-0.0634566884891282,0.1793282409399583,0.10741334703810893,-0.014899091718171876,0.01188139430891601,-0.06260587251782741,-0.02549349805966429
2022-05,0.08083471981502245,0.07106534150106587,0.06051304939893486,-0.04394572659592634,-0.040150462359315686,-0.13769695184003874,-0.054599828533614246,-0.022102590384208587,-0.04565858467809724,-0.037025774140604505,0.14746493753096726,0.09366613246765297,-0.029716715366876808,-0.014717800500774831,-0.07484163567097395,-0.04599974921592564
2022-06,0.08997561200384936,0.06266828467272867,0.10191350066188865,-0.07544236991682697,-0.11975590569312144,-0.08109154494461131,-0.06442262865211436,-0.0014897219861961027,-0.04957494567088554,-0.009209083836341756,0.12780824344818378,0.10933964415318569,0.019429133169295083,-0.03338484577898109,-0.0361378951941266,-0.0183566402176637
2022-07,0.07126869401024029,0.06664248213651294,0.10167927768253347,-0.029292827106433727,-0.14030988635749764,-0.08285796016188016,-0.07949329874336332,-0.02905499348881502,-0.06064699582276127,-0.024747970299646694,0.10047489971369107,0.09123348477713834,-0.008297466016308598,-0.042477855260771163,-0.05042468833257514,-0.021097220089831135
2022-08,0.06224881412298421,0.0765979878473294,0.09086400141133545,-0.012387547125293975,-0.13797023097906871,-0.0824311805507537,-0.07741515556040547,-0.03158156600702368,-0.07520488258344077,-0.04881447455495188,0.10067068862306601,0.08407990882328173,-0.0030192328530696012,-0.04342950174269381,-0.04790366584978525,-0.025381161365516325
2022-09,0.0624287962454835,0.0786613460029725,0.09623061662794616,0.02390422443602064,-0.09296378891984469,-0.0947158970423151,-0.07039323696967091,-0.031632952802331235,-0.0624592202448698,-0.05749248704425085,0.10693649630516412,0.07777072098331629,-0.032273702933099994,-0.037401559471778374,-0.019204887995724545,-0.05553006597521119
2022-10,0.07013233812374234,0.08951737118906859,0.07837917445350928,-0.0027641602781509488,-0.06366242636961375,-0.1036023933832316,-0.0690506266841186,-0.027829349928802972,-0.05283721278954519,-0.047473325872251254,0.12871256102407877,0.1059116558147899,-0.02909849021627663,-0.020280487494651216,-0.04060192165425993,-0.07014650472390904
2022-11,0.07513010623427355,0.10089563069167383,0.1008732671103534,0.0037335680067567345,-0.07112446805536643,-0.08551994121418036,-0.09634566370849282,-0.023116685335386914,-0.048590966182415034,-0.0555530308192638,0.11958193489260051,0.08446571170234042,-0.022109186222991746,-0.009391175888082196,0.009517483236748538,-0.09405118069907376
